N	2gram	Vygotskiy__4	Myshleni
1	в этом	28	29
2	точки зрения	6	28
3	и в	33	26
4	не только	7	24
5	то что	44	24
6	таким образом	13	23
7	с точки	4	21
8	представляет собой	2	19
9	того чтобы	22	19
10	в том	21	18
11	и не	13	18
12	для того	23	18
13	том что	22	17
14	потому что	24	16
15	как и	5	15
16	того что	4	14
17	так же	13	14
18	так как	12	14
19	как мы	4	14
20	что в	21	12
21	вместе с	8	12
22	и его	5	12
23	в которой	4	11
24	но и	3	11
25	только не	2	11
26	не может	10	11
27	что они	6	10
28	слова и	4	10
29	тому что	6	9
30	в самом	12	9
31	что мы	6	9
32	в сущности	6	9
33	тем что	3	9
34	в себе	6	9
35	же как	3	8
36	то же	9	8
37	что она	10	8
38	сказать что	13	8
39	что он	20	8
40	ее в	4	8
41	тем самым	3	8
42	той же	4	8
43	только в	4	8
44	самого начала	5	7
45	к тому	12	7
46	прежде всего	2	7
47	с самого	5	7
48	может быть	22	7
49	и к	2	7
50	мы не	5	7
51	и то	2	7
52	в какой	5	6
53	вопрос о	2	6
54	мы могли	2	6
55	именно в	2	6
56	заключается в	5	6
57	как на	6	6
58	мы должны	6	6
59	как бы	25	6
60	в ее	2	6
61	и что	25	6
62	было бы	12	6
63	во всех	2	6
64	все эти	6	6
65	все же	5	6
66	самом деле	12	6
67	а не	6	6
68	что это	13	6
69	что эта	6	6
70	с этой	4	5
71	можно сказать	2	5
72	как она	10	5
73	до конца	7	5
74	одной стороны	3	5
75	если бы	10	5
76	в виду	2	5
77	в целом	5	5
78	с одной	3	5
79	никак не	6	5
80	и с	2	5
81	одно из	2	5
82	же самое	6	5
83	могли бы	2	5
84	как это	14	5
85	с тем	4	5
86	она не	3	5
87	как говорит	2	5
88	только что	15	5
89	слова как	3	5
90	если мы	12	5
91	и для	3	5
92	что этот	3	5
93	никогда не	5	4
94	перейти к	2	4
95	что у	4	4
96	с другой	2	4
97	и от	2	4
98	в конце	8	4
99	в такой	2	4
100	не можем	3	4
101	на то	10	4
102	так что	7	4
103	в котором	2	4
104	не по	2	4
105	целый ряд	5	4
106	и наконец	2	4
107	в его	10	4
108	о том	20	4
109	но в	2	4
110	связи с	2	4
111	как в	3	4
112	нами в	2	4
113	это и	5	4
114	что оно	3	4
115	в той	3	4
116	не в	2	4
117	и только	7	4
118	показать что	7	4
119	едва ли	2	4
120	я не	4	3
121	что ему	2	3
122	и другое	2	3
123	для этого	8	3
124	все это	13	3
125	это не	6	3
126	из этих	2	3
127	такой же	2	3
128	пути и	3	3
129	совершается в	2	3
130	в ней	6	3
131	и является	2	3
132	в основе	3	3
133	смысле этого	3	3
134	мы вправе	4	3
135	обратимся к	3	3
136	не является	2	3
137	но мы	2	3
138	в самой	6	3
139	он не	11	3
140	мы уже	5	3
141	что эти	2	3
142	с ним	5	3
143	по себе	9	3
144	об этом	4	3
145	во всем	2	3
146	в то	3	3
147	но не	3	3
148	в одной	2	3
149	до сих	3	3
150	мы в	3	3
151	и о	4	3
152	и потому	2	3
153	этого слова	3	3
154	что и	3	3
155	в своей	4	3
156	сих пор	3	3
157	так и	3	3
158	как раз	9	3
159	на самом	6	3
160	мы видим	6	3
161	исследования и	4	3
162	мы можем	5	3
163	между двумя	2	3
164	в этой	9	3
165	же точно	7	3
166	перед нами	6	2
167	уже в	2	2
168	что если	3	2
169	казалось бы	5	2
170	ему нужно	2	2
171	его и	2	2
172	друг с	4	2
173	столь же	2	2
174	никто не	4	2
175	и первый	2	2
176	нам о	3	2
177	точно так	3	2
178	что все	11	2
179	то время	2	2
180	что при	2	2
181	мы знаем	2	2
182	для нас	7	2
183	ни в	3	2
184	что его	3	2
185	которой мы	3	2
186	в действительности	2	2
187	и той	2	2
188	что ее	2	2
189	но если	3	2
190	все те	2	2
191	один из	2	2
192	в нем	7	2
193	есть только	2	2
194	с ее	3	2
195	только одно	2	2
196	то как	2	2
197	и другом	2	2
198	в их	2	2
199	и других	4	2
200	сущности говоря	2	2
201	образом в	2	2
202	совершенно в	2	2
203	время как	2	2
204	не имеет	2	2
205	должно быть	3	2
206	а в	4	2
207	что для	5	2
208	самое что	2	2
209	в своих	3	2
210	также и	2	2
211	в которых	3	2
212	говорит толстой	3	2
213	но он	6	2
214	и есть	4	2
215	его в	3	2
216	к этой	3	2
217	эти три	2	2
218	во время	6	2
219	с этим	5	2
220	к этому	4	2
221	вовсе не	5	2
222	и здесь	3	2
223	раз в	7	2
224	у нас	4	2
225	идет о	3	2
226	бы сказать	2	2
227	совершенно не	4	2
228	должно было	2	2
229	даже в	2	2
230	о которых	2	2
231	и до	3	2
232	из этого	5	2
233	оказывается что	2	2
234	во всей	3	2
235	внимание на	2	2
236	одной и	2	2
237	и она	2	2
238	говорит что	10	2
239	что не	4	2
240	из которых	3	2
241	и он	3	2
242	почти всегда	2	2
243	какой мере	2	2
244	чтобы сделать	2	2
245	можно было	4	2
246	во всяком	3	2
247	и ее	2	2
248	с другом	4	2
249	на ее	2	2
250	ничего не	2	2
