N	2gram	Bakhtin_Fr_1	Myshleni
1	речи и	2	30
2	в этом	15	29
3	точки зрения	7	28
4	и в	65	26
5	не только	10	24
6	то что	3	24
7	с точки	3	21
8	в том	16	18
9	и не	22	18
10	том что	6	17
11	потому что	5	16
12	как и	5	15
13	того что	2	14
14	так как	6	14
15	как мы	6	14
16	что в	3	12
17	и его	10	12
18	но и	10	11
19	мысли и	4	11
20	не может	3	11
21	по своей	3	10
22	по своему	8	9
23	в самом	4	9
24	что мы	2	9
25	в сущности	16	9
26	в себе	3	9
27	сказать что	6	8
28	что он	3	8
29	только в	7	8
30	к тому	2	7
31	прежде всего	11	7
32	может быть	6	7
33	и к	4	7
34	как бы	22	6
35	в ее	3	6
36	во всех	9	6
37	все эти	10	6
38	все же	6	6
39	самом деле	3	6
40	можно сказать	2	5
41	до конца	2	5
42	одной стороны	2	5
43	в виду	3	5
44	в целом	2	5
45	во второй	2	5
46	и их	3	5
47	с одной	2	5
48	и с	3	5
49	одно из	6	5
50	из всех	2	5
51	в процессе	2	5
52	и для	2	5
53	не могут	3	4
54	никогда не	6	4
55	с другой	3	4
56	и от	2	4
57	в свете	2	4
58	и наконец	2	4
59	друг друга	3	4
60	и во	3	4
61	в его	9	4
62	о том	2	4
63	но в	14	4
64	связи с	4	4
65	еще не	6	4
66	как в	5	4
67	приводит к	2	4
68	в той	5	4
69	не в	4	4
70	в области	7	4
71	связана с	5	3
72	все это	9	3
73	это не	3	3
74	из этих	2	3
75	исторического развития	2	3
76	но это	3	3
77	есть в	5	3
78	для него	5	3
79	в ней	6	3
80	в основе	8	3
81	между ними	4	3
82	не является	3	3
83	на котором	3	3
84	этом отношении	3	3
85	в самой	3	3
86	и по	2	3
87	он не	2	3
88	мы уже	12	3
89	нашей работы	6	3
90	с ним	3	3
91	мы остановимся	4	3
92	во всем	2	3
93	но не	2	3
94	до сих	4	3
95	в основном	2	3
96	и потому	10	3
97	нет и	2	3
98	в своей	5	3
99	сих пор	4	3
100	так и	10	3
101	только на	2	3
102	как раз	3	3
103	на самом	6	3
104	менее всего	3	3
105	к нему	3	3
106	мы видим	2	3
107	в этой	4	3
108	в чем	2	3
109	в этих	2	2
110	мы упоминали	2	2
111	его к	2	2
112	входит в	4	2
113	для нас	4	2
114	его от	2	2
115	мы и	3	2
116	в большинстве	2	2
117	на его	2	2
118	несмотря на	2	2
119	или в	2	2
120	одним из	2	2
121	но для	3	2
122	в нем	13	2
123	есть только	2	2
124	отношение к	4	2
125	в их	4	2
126	где они	3	2
127	отношения к	2	2
128	одновременно и	2	2
129	и других	3	2
130	форм и	9	2
131	образом в	2	2
132	в своих	5	2
133	его в	7	2
134	большинстве случаев	2	2
135	во время	4	2
136	этих двух	2	2
137	вовсе не	18	2
138	значение и	2	2
139	но эта	2	2
140	и здесь	3	2
141	а затем	2	2
142	из основных	2	2
143	совершенно не	4	2
144	наряду с	2	2
145	время в	2	2
146	даже в	3	2
147	и до	4	2
148	во всей	3	2
149	в отношении	6	2
150	в отличие	4	2
151	которого мы	2	2
152	но с	2	2
153	можно говорить	3	2
154	что не	2	2
155	и он	2	2
156	могут быть	2	2
157	отличие от	5	2
158	ничего не	3	2
