N	2gram	Vygotskiy__6	FransuaR
1	и в	28	29
2	таким образом	18	20
3	и не	11	16
4	и все	5	13
5	в этой	5	13
6	как и	6	12
7	но в	5	12
8	так и	6	11
9	и на	5	11
10	в этом	27	11
11	то же	7	10
12	как мы	10	10
13	мы уже	2	10
14	в то	6	10
15	не только	16	10
16	в конце	2	9
17	но и	10	9
18	все эти	2	9
19	его в	6	9
20	прежде всего	2	8
21	в его	3	8
22	и его	3	8
23	как бы	11	8
24	в них	3	7
25	мы видели	8	7
26	так же	15	7
27	в том	28	7
28	так как	10	7
29	из них	2	6
30	в сущности	7	6
31	но он	2	6
32	у него	2	5
33	это не	5	5
34	это и	3	5
35	того же	7	5
36	до конца	3	5
37	в нем	7	5
38	в своей	2	5
39	и по	3	5
40	сказать что	13	5
41	с его	3	4
42	в нашем	4	4
43	что он	18	4
44	но это	2	4
45	по своему	2	4
46	связанные с	3	4
47	еще не	8	4
48	и др	2	4
49	один из	3	4
50	то что	28	4
51	все это	2	4
52	с помощью	13	4
53	с другой	2	4
54	тем что	8	4
55	точки зрения	13	4
56	в которой	7	4
57	в плане	3	4
58	все время	3	3
59	в частности	4	3
60	в качестве	4	3
61	в своем	7	3
62	самого начала	7	3
63	и здесь	3	3
64	что у	2	3
65	все же	2	3
66	но как	3	3
67	с самого	7	3
68	том что	19	3
69	и как	6	3
70	мы видим	7	3
71	то в	5	3
72	мы можем	9	3
73	животных и	2	3
74	слов и	3	3
75	того что	24	3
76	той же	4	3
77	он не	7	3
78	другой стороны	2	3
79	в разных	5	3
80	при этом	3	3
81	и других	7	3
82	у них	2	3
83	образом в	3	3
84	того чтобы	10	3
85	для того	8	3
86	с ними	2	3
87	в себе	4	3
88	по своей	3	3
89	там где	7	3
90	в чем	6	3
91	связи с	3	2
92	и другие	2	2
93	в другой	3	2
94	в этих	2	2
95	форм и	2	2
96	это в	2	2
97	но мы	3	2
98	к тому	10	2
99	и к	6	2
100	но только	2	2
101	из этого	2	2
102	что я	2	2
103	что они	2	2
104	есть в	3	2
105	именно в	4	2
106	на этом	4	2
107	но не	10	2
108	в себя	3	2
109	как известно	7	2
110	то время	6	2
111	не может	19	2
112	на его	3	2
113	может быть	13	2
114	том же	5	2
115	хотя и	3	2
116	никогда не	8	2
117	содержащийся в	2	2
118	в котором	2	2
119	связи и	3	2
120	на котором	2	2
121	раз в	3	2
122	на этой	5	2
123	как в	3	2
124	в их	3	2
125	где они	2	2
126	как раз	6	2
127	не на	2	2
128	в других	2	2
129	о природе	2	2
130	во второй	2	2
131	в той	4	2
132	они не	4	2
133	и наконец	2	2
134	с точки	10	2
135	между ними	7	2
136	друг друга	4	2
137	как на	3	2
138	в своих	3	2
139	и то	4	2
140	в основе	3	2
141	в одной	4	2
142	только в	18	2
143	с ним	2	2
144	к которому	2	2
145	в новом	2	2
