N	2gram	Vygotskiy__5	Myslijsy
1	то есть	13	34
2	потому что	23	33
3	то что	37	29
4	может быть	11	26
5	таким образом	20	24
6	в том	27	23
7	и в	30	23
8	в этом	14	23
9	и не	6	18
10	что в	24	17
11	при этом	8	15
12	только в	5	15
13	для нас	3	14
14	как и	6	14
15	в себе	5	14
16	то же	7	14
17	того что	8	14
18	так как	9	14
19	если бы	11	13
20	том что	21	12
21	а не	8	12
22	по себе	7	11
23	но и	6	11
24	не в	8	11
25	не может	9	11
26	и потому	5	10
27	что мы	11	10
28	по отношению	2	10
29	не только	16	10
30	тем что	6	10
31	мы можем	7	10
32	не есть	4	9
33	в своем	6	8
34	было бы	5	8
35	то это	4	8
36	заключает в	4	8
37	мы не	3	8
38	сказать что	9	8
39	о том	10	8
40	но в	5	8
41	с тем	8	7
42	что это	8	7
43	это не	3	7
44	на то	17	7
45	в нем	7	7
46	что и	3	7
47	в силу	3	7
48	и что	23	7
49	очевидно что	2	7
50	вовсе не	3	7
51	и т	7	7
52	могут быть	8	7
53	как в	3	7
54	с этим	2	7
55	что если	6	6
56	до тех	2	6
57	и к	4	6
58	тех пор	2	6
59	мысль о	4	6
60	для того	20	6
61	вместе с	12	6
62	того как	2	6
63	когда мы	6	6
64	в которой	3	6
65	так и	3	6
66	уже в	6	5
67	так что	3	5
68	есть только	2	5
69	само по	2	5
70	не можем	4	5
71	для него	3	5
72	и мы	16	5
73	в его	4	5
74	как бы	19	5
75	этом случае	2	5
76	есть нечто	3	5
77	все это	2	5
78	находится в	2	5
79	должно быть	2	5
80	внимание на	4	5
81	а в	4	5
82	и то	9	5
83	и та	2	4
84	и все	4	4
85	что все	6	4
86	что он	17	4
87	есть не	4	4
88	предположить что	2	4
89	есть то	2	4
90	до сих	5	4
91	можно сказать	2	4
92	по поводу	3	4
93	со своим	2	4
94	в одном	2	4
95	и о	3	4
96	от того	4	4
97	в котором	2	4
98	сам по	3	4
99	и тем	6	4
100	между ними	2	4
101	сих пор	5	4
102	только на	4	4
103	в той	3	4
104	того чтобы	20	4
105	хотя бы	3	4
106	так же	13	4
107	в таком	3	4
108	точки зрения	7	4
109	в каком	3	4
110	в данном	3	4
111	т п	3	4
112	в то	2	4
113	же самое	5	4
114	могли бы	4	4
115	если же	2	4
116	мы имеем	8	4
117	и с	2	4
118	только не	5	3
119	и есть	5	3
120	к которым	2	3
121	никогда не	9	3
122	что между	2	3
123	связи с	2	3
124	в этих	3	3
125	давно уже	2	3
126	в них	4	3
127	именно в	6	3
128	в нее	2	3
129	еще не	5	3
130	и если	6	3
131	мы уже	6	3
132	к тому	8	3
133	на его	3	3
134	в самом	14	3
135	и следовательно	2	3
136	в виду	4	3
137	в каждом	2	3
138	со стороны	3	3
139	только что	4	3
140	так в	3	3
141	в нас	13	3
142	что есть	2	3
143	связь между	2	3
144	и таким	2	3
145	и только	3	3
146	образом мы	3	3
147	т д	3	3
148	той же	3	3
149	все эти	2	3
150	все равно	2	3
151	что у	3	3
152	на самом	2	3
153	самом деле	8	3
154	и хотя	2	3
155	и на	3	3
156	это есть	3	3
157	этот вопрос	4	3
158	и до	2	3
159	в которых	2	3
160	и так	2	3
161	даже и	2	3
162	в искусстве	6	3
163	ту же	2	3
164	от одного	2	3
165	с точки	2	3
166	что эти	2	3
167	там где	4	3
168	не существует	3	2
169	что от	2	2
170	не могут	3	2
171	самого начала	3	2
172	с и	5	2
173	иное как	2	2
174	состоит в	3	2
175	в двух	5	2
176	и как	7	2
177	в нашем	2	2
178	тому что	8	2
179	нечто такое	2	2
180	сами по	2	2
181	в состоянии	3	2
182	с другой	9	2
183	как ни	4	2
184	не как	3	2
185	из этих	3	2
186	представить себе	2	2
187	а как	2	2
188	вопрос о	3	2
189	что на	3	2
190	том и	2	2
191	и здесь	6	2
192	в ее	3	2
193	у нас	4	2
194	из этого	2	2
195	об этом	3	2
196	только о	2	2
197	есть одна	2	2
198	от него	4	2
199	чем в	2	2
200	что даже	2	2
201	мы могли	4	2
202	связи которая	2	2
203	чем больше	3	2
204	отношения между	2	2
205	в свою	3	2
206	что по	2	2
207	не что	2	2
208	тот же	3	2
209	в сущности	12	2
210	обратить внимание	2	2
211	с которым	3	2
212	в ней	4	2
213	он не	3	2
214	эту мысль	2	2
215	и когда	9	2
216	пор пока	2	2
217	один из	5	2
218	не с	2	2
219	нам кажется	2	2
220	и это	8	2
221	на том	2	2
222	данном случае	3	2
223	указывает на	4	2
224	что она	6	2
225	художественное произведение	5	2
226	мы хотим	2	2
227	как она	4	2
228	мы видим	8	2
229	и для	6	2
230	если мы	16	2
231	каким образом	2	2
232	в течение	2	2
233	человека в	3	2
234	образом что	3	2
235	как мы	5	2
236	и другое	2	2
237	именно на	5	2
238	из которых	4	2
239	на этот	3	2
240	и даже	2	2
241	и его	6	2
242	можно было	3	2
243	в глазах	2	2
244	никогда еще	2	2
245	в своих	5	2
246	и при	2	2
247	что иное	2	2
248	бы в	5	2
249	мы должны	3	2
250	но мы	2	2
251	говорится о	2	2
252	иметь в	3	2
253	быть и	2	2
254	на деле	8	2
