N	2gram	Vygotskiy__5	Istorich
1	и в	16	26
2	так же	15	18
3	то что	26	16
4	не только	16	15
5	что в	16	14
6	может быть	9	14
7	же как	7	13
8	но и	6	12
9	между двумя	3	12
10	что он	25	10
11	показывает что	5	10
12	так и	7	10
13	таким образом	19	10
14	и его	3	10
15	что и	3	9
16	все же	3	9
17	и не	12	9
18	его в	2	9
19	так как	16	9
20	мы знаем	3	8
21	то же	8	8
22	а в	3	8
23	в этих	3	7
24	как и	8	7
25	в качестве	4	7
26	нас к	3	7
27	он не	8	7
28	как в	5	7
29	их в	2	7
30	в этом	25	7
31	таким же	3	6
32	мы видим	4	6
33	что они	5	6
34	предположить что	2	6
35	еще не	4	6
36	мы видели	3	6
37	когда он	2	6
38	вместе с	4	6
39	не может	18	6
40	а не	10	6
41	к нему	3	6
42	и то	4	6
43	потому что	21	6
44	мы можем	6	6
45	могут быть	4	6
46	как он	6	6
47	к которым	2	5
48	у него	6	5
49	и как	3	5
50	это не	4	5
51	в одном	3	5
52	к этому	3	5
53	это и	3	5
54	но все	2	5
55	в силу	10	5
56	но не	10	5
57	ничего не	5	5
58	в его	11	5
59	до сих	3	5
60	то это	2	5
61	сих пор	3	5
62	как мы	10	5
63	и что	12	5
64	из которых	3	5
65	и по	4	5
66	не в	6	5
67	и с	3	5
68	тем что	5	5
69	и здесь	2	5
70	в другом	6	5
71	мы должны	8	5
72	но в	6	5
73	раньше чем	3	5
74	с другой	4	4
75	вовсе не	2	4
76	вопрос о	12	4
77	такое же	2	4
78	частный случай	3	4
79	все что	2	4
80	приводит нас	2	4
81	указывает на	2	4
82	в своей	2	4
83	в этот	2	4
84	он в	3	4
85	другой стороны	2	4
86	того как	5	4
87	его на	2	4
88	и даже	2	4
89	но он	7	4
90	о том	8	4
91	представляют собой	2	4
92	только что	5	3
93	на вопрос	5	3
94	и более	3	3
95	сравнению с	5	3
96	что у	2	3
97	он должен	5	3
98	по сравнению	5	3
99	представления о	2	3
100	же в	2	3
101	этом случае	3	3
102	в том	18	3
103	по существу	3	3
104	том что	15	3
105	но это	3	3
106	во всем	2	3
107	при этом	4	3
108	связанные с	6	3
109	и другие	2	3
110	на его	2	3
111	как бы	5	3
112	все эти	4	3
113	но мы	5	3
114	что она	2	3
115	не на	3	3
116	как это	8	3
117	те же	2	3
118	в свете	4	3
119	не имеет	4	3
120	связи с	3	3
121	что мы	4	3
122	только в	10	3
123	что эта	3	3
124	к этой	3	3
125	о чем	2	3
126	не могут	4	2
127	с тем	3	2
128	должна быть	5	2
129	не менее	3	2
130	и есть	7	2
131	никогда не	5	2
132	он может	3	2
133	его и	3	2
134	в своем	5	2
135	содержится в	3	2
136	с этим	3	2
137	они же	2	2
138	по себе	7	2
139	не говорит	2	2
140	и тем	3	2
141	с помощью	10	2
142	это мы	2	2
143	видим что	2	2
144	говорит о	3	2
145	так что	4	2
146	представляет собой	7	2
147	что я	2	2
148	в истории	2	2
149	это происходит	2	2
150	на этом	3	2
151	не дает	2	2
152	и тот	3	2
153	говорит что	5	2
154	различные предметы	3	2
155	было бы	10	2
156	том как	2	2
157	если бы	8	2
158	у нас	2	2
159	в частности	3	2
160	установить что	2	2
161	к ним	2	2
162	по своей	3	2
163	хотя бы	5	2
164	в нем	7	2
165	не есть	4	2
166	в целом	4	2
167	отношение к	11	2
168	из них	2	2
169	от того	3	2
170	и их	4	2
171	все это	2	2
172	происходит в	2	2
173	этот вопрос	6	2
174	совершенно ясно	2	2
175	того что	16	2
176	на этот	4	2
177	и на	6	2
178	с этой	4	2
179	сказать что	13	2
180	же самое	4	2
181	в этой	6	2
182	он делает	2	2
183	но этот	2	2
184	в области	12	2
