N	2gram	Vygotskiy__2	Dialekti
1	и не	10	30
2	по себе	12	25
3	и т	10	21
4	т д	2	19
5	и в	32	18
6	ничего не	4	17
7	может быть	18	17
8	точки зрения	17	17
9	в нем	4	16
10	ни в	2	15
11	так что	3	15
12	не имеет	4	15
13	значит что	3	14
14	а не	7	14
15	потому что	21	14
16	что в	20	13
17	то что	21	13
18	не только	12	13
19	и даже	5	13
20	если бы	6	12
21	было бы	11	12
22	и что	22	12
23	с точки	10	12
24	в этом	13	12
25	не может	17	12
26	что это	8	11
27	что он	13	11
28	как бы	6	11
29	все это	5	11
30	это значит	3	11
31	в себе	2	11
32	так как	12	11
33	несмотря на	4	10
34	есть нечто	2	10
35	то же	13	10
36	сказать что	7	10
37	никогда не	9	9
38	отнюдь не	5	9
39	это не	2	9
40	в том	37	9
41	так и	3	9
42	том что	21	9
43	и то	3	9
44	ясно что	7	8
45	но это	2	8
46	совершенно не	4	8
47	к нему	2	8
48	в каком	3	8
49	не существует	2	7
50	вовсе не	2	7
51	и как	7	7
52	но и	10	7
53	что она	16	7
54	мы находим	2	7
55	что не	3	7
56	также и	2	7
57	как она	4	7
58	с другой	3	6
59	хотя бы	3	6
60	она не	2	6
61	никак не	4	6
62	не было	2	6
63	и вот	3	6
64	не в	8	6
65	в то	5	6
66	ни на	3	6
67	в чем	4	6
68	но в	3	6
69	сам по	4	6
70	в этих	2	5
71	на то	11	5
72	говорит о	2	5
73	и мы	6	5
74	все же	4	5
75	отношение к	2	5
76	в отношении	3	5
77	в особенности	2	5
78	что оно	2	5
79	и он	3	5
80	есть только	5	5
81	а в	4	5
82	само по	3	5
83	можно было	7	5
84	и с	4	5
85	мы должны	3	5
86	в виду	3	5
87	и более	4	4
88	больше того	2	4
89	в конце	3	4
90	к тому	7	4
91	во всяком	2	4
92	об этом	3	4
93	мы видим	4	4
94	но не	2	4
95	же время	2	4
96	то это	3	4
97	так же	18	4
98	другой стороны	2	4
99	как раз	5	4
100	смысл и	2	4
101	мы можем	3	4
102	и вообще	2	4
103	о том	6	4
104	как он	2	4
105	как это	4	4
106	если она	2	3
107	состоит из	2	3
108	тому что	4	3
109	в них	2	3
110	думать что	3	3
111	та же	3	3
112	есть не	4	3
113	но эта	2	3
114	что и	17	3
115	а только	3	3
116	меньше всего	2	3
117	вплоть до	2	3
118	только потому	2	3
119	что они	7	3
120	но что	2	3
121	ли это	2	3
122	говорит что	7	3
123	отношении к	3	3
124	и из	6	3
125	он не	6	3
126	в его	2	3
127	не значит	2	3
128	если в	2	3
129	его с	2	3
130	один из	3	3
131	жизни и	4	3
132	но только	4	3
133	то как	3	3
134	указывает на	3	3
135	что же	3	3
136	в их	3	3
137	только на	5	3
138	в самом	12	3
139	еще более	3	3
140	на самом	5	3
141	самом деле	16	3
142	была бы	2	3
143	то или	2	3
144	что для	7	3
145	у них	2	3
146	жизнь и	3	3
147	конце концов	3	3
148	в данном	4	3
149	в основе	11	3
150	в ней	5	3
151	могут быть	4	3
152	только в	7	3
153	утверждать что	4	3
154	и все	4	3
155	в сознании	4	3
156	как только	2	2
157	на этом	3	2
158	не менее	8	2
159	вещей и	2	2
160	того что	8	2
161	же как	4	2
162	это может	2	2
163	бы и	3	2
164	в частности	3	2
165	были бы	3	2
166	или что	3	2
167	сравнению с	2	2
168	как в	9	2
169	но так	2	2
170	и говорить	2	2
171	с этой	4	2
172	не как	3	2
173	и от	2	2
174	точка зрения	2	2
175	точно так	3	2
176	и другого	3	2
177	с другими	2	2
178	в каждом	2	2
179	этой точки	2	2
180	при чем	2	2
181	и сейчас	3	2
182	как и	10	2
183	почему это	2	2
184	и при	2	2
185	с той	4	2
186	что именно	3	2
187	такой же	7	2
188	что если	6	2
189	и другое	2	2
190	до сих	5	2
191	еще не	2	2
192	только как	3	2
193	для того	13	2
194	убедиться что	2	2
195	вслед за	5	2
196	себе и	2	2
197	по сравнению	2	2
198	значит ли	2	2
199	к ним	2	2
200	и следовательно	2	2
201	относится к	3	2
202	в него	2	2
203	всяком случае	2	2
204	тем более	2	2
205	для нее	2	2
206	как можно	2	2
207	как не	2	2
208	из них	4	2
209	в своей	3	2
210	и их	3	2
211	сих пор	5	2
212	образом и	4	2
213	для этого	3	2
214	т п	8	2
215	с этим	4	2
216	а с	2	2
217	этом отношении	5	2
218	все эти	7	2
219	мы имеем	4	2
220	из того	2	2
221	если мы	12	2
222	и у	2	2
223	форму и	2	2
224	и для	4	2
225	отличается от	2	2
226	и совершенно	3	2
227	учения о	2	2
228	и так	3	2
229	может оказаться	2	2
230	мы получаем	2	2
231	в которых	3	2
232	но как	3	2
233	во всем	3	2
234	и это	4	2
235	заметить что	2	2
236	которая не	2	2
237	на деле	8	2
238	время как	3	2
239	это было	3	2
