N	2gram	Vygotskiy__4	Myshleni
1	и в	33	25
2	в том	21	23
3	том что	22	20
4	что в	21	17
5	так же	13	17
6	таким образом	13	17
7	в основе	3	16
8	с тем	4	16
9	как и	5	15
10	то что	44	15
11	в его	10	15
12	в этом	28	14
13	вместе с	8	14
14	может быть	22	13
15	в целом	5	13
16	так как	12	12
17	могли бы	2	11
18	перед нами	6	10
19	что они	6	10
20	как бы	25	10
21	и не	13	10
22	и что	25	10
23	того что	4	10
24	было бы	12	10
25	что и	3	10
26	только в	4	10
27	мы могли	2	9
28	заключается в	5	9
29	связи с	2	9
30	как в	3	9
31	мы не	5	9
32	ни в	3	9
33	того чтобы	22	8
34	не является	2	8
35	тем что	3	8
36	как мы	4	8
37	уже в	2	7
38	столь же	2	7
39	все эти	6	7
40	что мы	6	7
41	как это	14	7
42	по себе	9	7
43	для того	23	7
44	мы можем	5	7
45	самого начала	5	6
46	с другой	2	6
47	с самого	5	6
48	не в	2	6
49	же как	3	6
50	один из	2	6
51	не может	10	6
52	и на	5	6
53	потому что	24	6
54	мы должны	6	6
55	от этого	3	6
56	что он	20	6
57	представляет собой	2	6
58	но не	3	6
59	не только	7	6
60	все же	5	6
61	точки зрения	6	6
62	все это	13	6
63	можно было	4	6
64	слова и	4	6
65	так и	3	5
66	именно в	2	5
67	что это	13	5
68	и как	5	5
69	одной стороны	3	5
70	при этом	2	5
71	друг с	4	5
72	что она	10	5
73	с одной	3	5
74	с ее	3	5
75	если бы	10	5
76	мы уже	5	5
77	и к	2	5
78	о том	20	5
79	как говорит	2	5
80	из которых	3	5
81	в этой	9	5
82	и другое	2	5
83	с другом	4	5
84	в основу	3	4
85	в частности	4	4
86	никогда не	5	4
87	в своем	7	4
88	в какой	5	4
89	из этих	2	4
90	прежде всего	2	4
91	на то	10	4
92	к тому	12	4
93	мы знаем	2	4
94	смысле этого	3	4
95	всяком случае	3	4
96	время как	2	4
97	из них	4	4
98	но и	3	4
99	а в	4	4
100	сказать что	13	4
101	в то	3	4
102	с ним	5	4
103	мы имеем	2	4
104	с этим	5	4
105	и все	12	4
106	что оно	3	4
107	тем и	2	4
108	то время	2	4
109	мы увидим	2	4
110	он не	11	4
111	той же	4	4
112	во всяком	3	4
113	могло бы	3	4
114	этого слова	3	4
115	и это	5	4
116	с этой	4	3
117	что эти	2	3
118	оно является	2	3
119	на этом	3	3
120	в самом	12	3
121	вслед за	3	3
122	не можем	3	3
123	в котором	2	3
124	другой стороны	2	3
125	в которых	3	3
126	в результате	2	3
127	их в	3	3
128	во всем	2	3
129	его в	3	3
130	перед ним	2	3
131	как он	5	3
132	как она	10	3
133	в жизни	4	3
134	к этому	4	3
135	мы видим	6	3
136	бы сказать	2	3
137	же точно	7	3
138	сами по	3	3
139	связь с	5	3
140	дело с	3	3
141	его основе	4	3
142	а с	2	3
143	когда он	7	3
144	если мы	12	3
145	этот вопрос	4	3
146	в виде	3	3
147	место в	2	2
148	то же	9	2
149	все время	24	2
150	мы будем	5	2
151	все они	2	2
152	тому что	6	2
153	основана на	2	2
154	и от	2	2
155	одной и	2	2
156	со всей	2	2
157	в тех	2	2
158	для нас	7	2
159	так что	7	2
160	всякий раз	6	2
161	но все	2	2
162	в нашей	2	2
163	стоящей перед	2	2
164	и той	2	2
165	в нем	7	2
166	с той	2	2
167	для этого	8	2
168	и только	7	2
169	от этих	4	2
170	только после	5	2
171	и других	4	2
172	здесь мы	3	2
173	совершенно ясно	8	2
174	должно быть	3	2
175	как на	6	2
176	мы условно	3	2
177	в своих	3	2
178	и здесь	3	2
179	ни на	2	2
180	между двумя	2	2
181	с его	2	2
182	всех этих	3	2
183	из нее	3	2
184	в них	2	2
185	целым рядом	4	2
186	в одном	3	2
187	образом что	2	2
188	ясно что	5	2
189	об этом	4	2
190	и эти	2	2
191	говорит не	2	2
192	в таком	4	2
193	одна из	4	2
194	очень легко	4	2
195	указывает на	3	2
196	с целым	2	2
197	тот же	3	2
198	и может	5	2
199	стороны он	2	2
200	мы в	3	2
201	иначе говоря	2	2
202	и потому	2	2
203	не будет	4	2
204	в мире	3	2
205	в своей	4	2
206	мы никогда	3	2
207	только что	15	2
208	внимание на	2	2
209	нами в	2	2
210	тем самым	3	2
211	и эта	2	2
212	на этот	3	2
213	едва ли	2	2
214	и для	3	2
215	и его	5	2
216	тому как	2	2
217	на пути	2	2
218	и то	2	2
219	в каком	8	2
220	в себе	6	2
221	что говорит	2	2
222	а как	2	2
