N	2gram	Losev_Prob_5	Psycholo
1	то что	18	32
2	и в	30	31
3	в том	12	30
4	то есть	21	26
5	что в	5	23
6	может быть	7	22
7	таким образом	13	20
8	при помощи	6	20
9	ясно что	4	19
10	при этом	4	19
11	так как	6	18
12	не может	5	17
13	как и	7	16
14	том что	17	16
15	и не	12	16
16	точки зрения	10	15
17	только в	9	14
18	а не	5	13
19	не только	18	13
20	что и	6	13
21	так же	5	12
22	мы не	2	12
23	в этом	17	12
24	в самом	5	11
25	не в	7	11
26	в области	2	11
27	на то	2	10
28	того что	3	10
29	потому что	13	10
30	по себе	2	9
31	ни в	4	9
32	как в	2	9
33	самом деле	2	9
34	никогда не	7	8
35	вместе с	7	8
36	и что	6	8
37	во всяком	2	8
38	что он	7	7
39	есть в	2	7
40	только тогда	3	7
41	и его	6	7
42	того чтобы	2	7
43	сказать что	9	7
44	о том	12	7
45	вовсе не	8	6
46	одной стороны	3	6
47	художественного творчества	8	6
48	было бы	4	6
49	вслед за	2	6
50	всяком случае	2	6
51	отнюдь не	4	6
52	а в	6	6
53	для того	3	6
54	и даже	14	6
55	в его	12	6
56	и все	9	5
57	тогда когда	4	5
58	в ее	3	5
59	все же	9	5
60	так что	11	5
61	с одной	3	5
62	то время	3	5
63	для нас	10	5
64	несмотря на	6	5
65	в какой	2	5
66	как бы	6	5
67	оказывается что	4	5
68	другой стороны	6	5
69	и для	6	5
70	то же	2	5
71	с другой	6	5
72	время как	3	5
73	в то	4	5
74	как будто	3	5
75	к тому	2	4
76	в которой	5	4
77	в котором	2	4
78	все время	3	4
79	и другие	3	4
80	в виду	3	4
81	прежде всего	6	4
82	в себе	4	4
83	указывает на	3	4
84	по существу	2	4
85	у него	11	4
86	со всеми	2	4
87	у нас	7	4
88	и о	5	4
89	никак не	8	4
90	один из	2	4
91	к этому	2	4
92	и у	5	4
93	с этой	2	4
94	в результате	7	4
95	мы можем	5	4
96	между тем	2	4
97	мы имеем	2	4
98	уже в	2	3
99	совсем не	3	3
100	не могут	2	3
101	с тем	5	3
102	в частности	4	3
103	в своем	11	3
104	что у	5	3
105	точно так	3	3
106	представление о	2	3
107	и другой	2	3
108	и к	4	3
109	себе а	2	3
110	в силу	5	3
111	не будет	2	3
112	но не	7	3
113	все что	2	3
114	смысле слова	3	3
115	до сих	2	3
116	нет никакой	3	3
117	в этой	10	3
118	хотя и	8	3
119	он не	3	3
120	сих пор	2	3
121	жизни и	2	3
122	в своей	22	3
123	так и	7	3
124	который в	9	3
125	но только	3	3
126	тем же	3	3
127	в таком	2	3
128	в одной	2	3
129	и только	2	3
130	в конце	8	3
131	конце концов	6	3
132	но в	9	3
133	не менее	5	2
134	уже и	2	2
135	этом смысле	3	2
136	по этому	2	2
137	и как	6	2
138	но даже	4	2
139	и без	2	2
140	в них	2	2
141	человека и	4	2
142	не всегда	3	2
143	или иных	2	2
144	с ним	3	2
145	тем не	5	2
146	уже не	6	2
147	из всех	2	2
148	и сейчас	2	2
149	что они	3	2
150	что здесь	2	2
151	в качестве	4	2
152	того же	4	2
153	настоящее время	3	2
154	тот же	3	2
155	по поводу	2	2
156	и их	5	2
157	тех или	2	2
158	далеко не	4	2
159	гораздо более	4	2
160	форму и	2	2
161	и тем	3	2
162	в нем	6	2
163	человека то	2	2
164	отношение к	2	2
165	из них	2	2
166	когда он	2	2
167	но и	13	2
168	и дальше	2	2
169	говорит о	7	2
170	без всякого	2	2
171	и тогда	2	2
172	как мы	2	2
173	как раз	5	2
174	то и	2	2
175	в связи	7	2
176	этому поводу	2	2
177	по мнению	2	2
178	в настоящее	3	2
179	в трех	2	2
180	в науке	2	2
181	к нему	3	2
182	есть только	3	2
183	с точки	8	2
184	его не	2	2
185	в чем	2	2
186	ничего не	2	2
187	нас в	4	2
188	и с	5	2
189	что только	2	2
190	и то	5	2
191	будто бы	5	2
192	его в	6	2
193	таком случае	2	2
194	из этого	4	2
195	не то	2	2
196	в одном	3	2
