N	2gram	Vinokur_Vv_1	Problema
1	то что	17	42
2	вовсе не	6	35
3	и в	27	32
4	и не	13	31
5	не есть	4	29
6	не просто	4	23
7	не менее	8	19
8	в этом	34	19
9	тем не	8	18
10	не только	21	17
11	потому что	14	16
12	по себе	9	15
13	а не	3	15
14	в виде	4	15
15	в себе	4	15
16	как бы	5	14
17	может быть	24	14
18	у нас	2	14
19	но в	10	14
20	и тем	5	13
21	в нем	13	13
22	сказать что	5	13
23	что мы	2	13
24	при помощи	2	13
25	как раз	4	13
26	что в	11	12
27	а именно	6	12
28	том что	26	12
29	и т	43	11
30	и даже	5	11
31	также и	16	11
32	о том	15	11
33	так как	13	11
34	то же	8	10
35	прежде всего	8	10
36	в этой	3	10
37	т д	37	10
38	об этом	5	10
39	ничего не	2	10
40	но не	7	9
41	в том	31	9
42	это есть	2	9
43	но и	5	9
44	и что	4	9
45	так же	3	9
46	же самое	2	9
47	по своему	5	9
48	еще не	4	9
49	что же	3	9
50	того чтобы	21	9
51	в данном	11	9
52	и это	6	9
53	есть только	2	8
54	данном случае	5	8
55	не может	13	8
56	все эти	3	8
57	и на	3	8
58	даже и	3	8
59	он и	2	8
60	когда мы	2	8
61	было бы	5	8
62	в своей	4	8
63	как нечто	8	8
64	для того	21	8
65	и ее	4	8
66	никогда не	3	7
67	смысле слова	7	7
68	такого рода	2	7
69	все это	6	7
70	того что	12	7
71	в них	4	7
72	что он	4	7
73	во всех	2	7
74	как мы	9	7
75	во всяком	3	7
76	тем что	6	7
77	только в	13	7
78	здесь не	2	7
79	и есть	3	6
80	в конце	3	6
81	так что	5	6
82	и как	9	6
83	при этом	3	6
84	в самом	12	6
85	хотя и	3	6
86	в виду	4	6
87	таким образом	19	6
88	это не	8	6
89	но как	2	6
90	говорить о	3	6
91	и то	5	6
92	его в	6	6
93	как это	5	6
94	о чем	4	6
95	не существует	2	6
96	этом смысле	11	6
97	есть не	3	6
98	в то	5	6
99	в его	10	6
100	самом деле	6	6
101	что такое	10	6
102	в своем	3	5
103	можно сказать	3	5
104	а только	8	5
105	в котором	4	5
106	она есть	5	5
107	что она	3	5
108	еще и	3	5
109	с тем	6	5
110	тем более	2	5
111	связи с	3	5
112	текста и	3	5
113	но уже	2	5
114	совсем не	3	4
115	казалось бы	2	4
116	именно в	8	4
117	тому что	2	4
118	точно так	2	4
119	чем больше	2	4
120	сама по	3	4
121	не в	8	4
122	в дальнейшем	2	4
123	философии и	2	4
124	один из	6	4
125	после этого	2	4
126	на том	3	4
127	не говоря	2	4
128	в их	11	4
129	этого термина	2	4
130	а в	5	4
131	именно как	3	4
132	в истории	9	4
133	как он	6	4
134	конце концов	2	4
135	если бы	2	4
136	а также	3	4
137	только на	3	4
138	входит в	2	4
139	и для	4	4
140	вообще и	3	4
141	мы можем	2	4
142	в связи	2	4
143	и вообще	3	4
144	уже в	5	3
145	что это	3	3
146	что не	5	3
147	в этих	3	3
148	в отношении	2	3
149	с другой	8	3
150	но все	3	3
151	несмотря на	2	3
152	обратить внимание	2	3
153	всяком случае	3	3
154	хотя бы	5	3
155	и уже	3	3
156	из них	3	3
157	другой стороны	5	3
158	для этого	3	3
159	мы говорим	2	3
160	и его	5	3
161	что оно	2	3
162	тех или	3	3
163	именно на	2	3
164	этих случаях	2	3
165	действительности в	2	3
166	в которых	6	3
167	с этим	2	3
168	точки зрения	7	3
169	что здесь	2	3
170	но ведь	4	3
171	или как	3	3
172	есть еще	2	3
173	нисколько не	3	3
174	уже и	7	3
175	по этому	2	3
176	же касается	2	3
177	ясно что	9	3
178	о которых	2	3
179	в ее	11	3
180	как и	5	3
181	чтобы понять	2	3
182	учение о	2	3
183	того же	3	3
184	есть и	4	3
185	не нужно	2	3
186	до сих	5	3
187	к тому	4	3
188	однако не	4	3
189	говорит о	3	3
190	быть и	2	3
191	сих пор	5	3
192	да и	4	3
193	этому поводу	2	3
194	того как	3	3
195	хотя в	2	3
196	уже не	5	3
197	на этот	4	3
198	к нему	2	3
199	с точки	2	3
200	можно было	7	3
201	как будто	3	3
202	как оно	3	3
203	дело в	3	3
204	в чем	4	3
205	он сам	3	2
206	не могут	5	2
207	же как	3	2
208	что если	2	2
209	науки и	2	2
210	вообще не	3	2
211	само собой	2	2
212	одного и	2	2
213	мы называем	2	2
214	иное как	5	2
215	этом случае	6	2
216	крайней мере	4	2
217	и этого	3	2
