N	2gram	Vinokur_Ku_1	Dialekti
1	т е	38	46
2	не есть	4	40
3	и не	12	30
4	и есть	2	19
5	а не	8	18
6	может быть	13	17
7	и т	33	17
8	ничего не	2	17
9	то что	9	16
10	и в	24	15
11	т д	14	15
12	как бы	7	14
13	не имеет	2	14
14	так как	9	14
15	точки зрения	14	14
16	что это	5	13
17	это есть	2	13
18	того что	9	13
19	по себе	2	13
20	это не	7	12
21	прежде всего	9	11
22	в том	30	11
23	не может	7	11
24	ясно что	3	11
25	и все	2	11
26	в этом	14	11
27	потому что	23	10
28	том что	21	10
29	было бы	15	9
30	в виду	5	9
31	все это	6	9
32	и что	5	9
33	это и	4	9
34	то же	8	9
35	уже не	8	9
36	и пр	15	9
37	с точки	9	9
38	ни в	2	8
39	не в	11	8
40	иное как	2	8
41	в себе	3	8
42	не только	10	8
43	что в	17	7
44	крайней мере	5	7
45	должна быть	3	7
46	и мы	2	7
47	что оно	3	7
48	не просто	5	7
49	по крайней	5	7
50	он есть	3	7
51	что он	6	7
52	как и	2	7
53	и его	5	7
54	или в	2	7
55	только в	11	7
56	так что	4	6
57	же время	2	6
58	хотя и	3	6
59	и тем	2	6
60	а именно	2	6
61	и даже	3	6
62	в результате	5	6
63	вовсе не	10	6
64	если бы	9	6
65	тем более	2	6
66	в то	2	6
67	что и	4	6
68	я не	2	5
69	так и	7	5
70	в своем	3	5
71	на то	4	5
72	можно сказать	3	5
73	как таковой	2	5
74	того чтобы	17	5
75	в ней	6	5
76	но если	2	5
77	на себе	6	5
78	в нем	4	5
79	что она	3	5
80	таким образом	12	5
81	именно в	6	5
82	и на	4	5
83	о том	9	5
84	мы имеем	6	5
85	с его	4	5
86	тогда когда	6	5
87	быть в	2	5
88	что я	2	5
89	учение о	4	5
90	в смысле	2	5
91	в сущности	3	5
92	только тогда	3	5
93	если мы	2	5
94	для того	16	5
95	что такое	6	5
96	и для	2	5
97	той же	3	5
98	в каком	2	5
99	что все	2	4
100	и как	2	4
101	в этой	3	4
102	что они	4	4
103	есть в	4	4
104	один из	4	4
105	но и	6	4
106	в особенности	3	4
107	так же	4	4
108	с ними	4	4
109	также и	2	4
110	и с	5	4
111	лишь как	2	4
112	в одном	3	4
113	с тем	5	4
114	этом смысле	3	4
115	с их	3	4
116	еще не	5	4
117	как раз	8	4
118	бы в	7	4
119	должны быть	2	4
120	хотя бы	10	4
121	в силу	10	4
122	в его	12	4
123	идет речь	2	4
124	е о	2	3
125	что если	2	3
126	не всегда	2	3
127	в собственном	2	3
128	тем самым	4	3
129	же есть	2	3
130	в свою	3	3
131	и если	3	3
132	к жизни	2	3
133	не говоря	2	3
134	в их	3	3
135	смысл и	2	3
136	все эти	6	3
137	с этим	4	3
138	даже и	3	3
139	в истории	3	3
140	с ним	5	3
141	но в	2	3
142	от этого	2	3
143	у нас	10	3
144	только потому	6	3
145	в своей	2	3
146	и потому	4	3
147	иной раз	2	3
148	со стороны	4	3
149	когда он	3	3
150	бы и	2	3
151	как в	4	3
152	что не	5	3
153	д и	2	3
154	в данном	4	3
155	и то	3	3
156	то мы	3	3
157	а если	3	3
158	в области	7	3
159	не менее	7	2
160	не могут	2	2
161	в частности	4	2
162	с этой	2	2
163	из этих	4	2
164	представление о	3	2
165	вопрос о	2	2
166	к своему	2	2
167	но все	2	2
168	заключается в	2	2
169	свою очередь	3	2
170	как о	2	2
171	и может	3	2
172	что с	2	2
173	при этом	6	2
174	в самом	10	2
175	себе и	2	2
176	от себя	2	2
177	никогда не	2	2
178	в котором	3	2
179	был бы	2	2
180	из них	4	2
181	другой стороны	6	2
182	то и	2	2
183	для этого	3	2
184	именно так	2	2
185	в разных	2	2
186	не было	3	2
187	этой точки	2	2
188	лишь в	2	2
189	не мог	2	2
190	должно быть	3	2
191	между собою	2	2
192	же и	2	2
193	того или	4	2
194	факты и	2	2
195	как это	3	2
196	е в	2	2
197	том как	3	2
198	нисколько не	3	2
199	в них	7	2
200	что было	2	2
201	все же	12	2
202	е не	2	2
203	в качестве	7	2
204	конечно не	2	2
205	никак не	2	2
206	в свое	2	2
207	о нем	2	2
208	оно не	3	2
209	тем не	4	2
210	и именно	2	2
211	вместе с	7	2
212	ее в	2	2
213	что же	6	2
214	и тогда	4	2
215	думаю что	2	2
216	не раз	2	2
217	того как	4	2
218	все равно	2	2
219	а это	3	2
220	можно говорить	2	2
221	или иначе	2	2
222	очень много	2	2
223	во всяком	5	2
224	тем что	8	2
225	и при	2	2
226	мы говорим	2	2
227	в которой	6	2
228	это было	2	2
