N	2gram	Tiupa_Anal_3	Narrotol
1	не только	22	26
2	а не	9	17
3	представляет собой	5	16
4	но и	13	15
5	тогда как	20	15
6	в том	9	14
7	при этом	11	14
8	в качестве	12	14
9	и не	12	14
10	том что	12	13
11	и в	18	13
12	в этом	14	13
13	состоит в	4	12
14	такого рода	5	12
15	в частности	12	11
16	только в	2	11
17	может быть	9	10
18	в данном	4	10
19	своего рода	8	9
20	к тому	6	9
21	так и	14	9
22	сводится к	2	9
23	а в	10	9
24	то есть	10	9
25	картина мира	4	8
26	то что	2	8
27	в себе	2	8
28	в тексте	9	8
29	не может	2	8
30	не в	6	8
31	коммуникативного события	11	8
32	иначе говоря	2	7
33	в рамках	3	6
34	никогда не	5	6
35	в своем	4	6
36	в жизни	2	6
37	прежде всего	5	6
38	можно сказать	4	6
39	и к	4	6
40	в его	7	6
41	и т.п	5	6
42	данном случае	3	6
43	со стороны	9	6
44	все же	4	6
45	как бы	10	6
46	а также	2	6
47	всего лишь	8	6
48	ничего не	3	6
49	но в	2	6
50	точки зрения	3	5
51	не столько	3	5
52	человеческого я	2	5
53	себе самому	2	5
54	тем не	2	5
55	что он	4	5
56	одной стороны	2	5
57	хотя и	2	5
58	он не	6	5
59	в нем	2	5
60	отношению к	7	5
61	как в	3	5
62	в форме	2	5
63	по отношению	7	5
64	в отличие	2	5
65	таким образом	4	5
66	с одной	2	5
67	в той	2	5
68	тем самым	4	5
69	с другой	7	5
70	отличие от	2	5
71	в то	3	5
72	я в	5	5
73	далеко не	4	5
74	о том	6	5
75	ответ на	3	5
76	перед нами	4	4
77	не менее	4	4
78	отнюдь не	4	4
79	в глазах	2	4
80	в конце	5	4
81	об этом	2	4
82	же в	2	4
83	тому же	3	4
84	как и	14	4
85	что в	9	4
86	для него	6	4
87	не является	5	4
88	в ее	3	4
89	то же	3	4
90	уже говорилось	2	4
91	уже не	5	4
92	в мире	5	4
93	следует признать	3	4
94	в этой	6	4
95	и т.д	2	4
96	и все	2	4
97	как это	3	4
98	в себя	2	4
99	в ответ	2	3
100	с его	8	3
101	конечном счете	2	3
102	мы имеем	5	3
103	это не	2	3
104	в итоге	4	3
105	пока еще	3	3
106	или иной	5	3
107	о которой	2	3
108	да и	2	3
109	и того	3	3
110	в соответствии	2	3
111	в слове	5	3
112	что они	3	3
113	одна из	2	3
114	но не	7	3
115	же время	3	3
116	и сам	4	3
117	как раз	7	3
118	той или	3	3
119	в конечном	2	3
120	только к	2	3
121	один из	2	3
122	в целом	3	3
123	внимание на	4	3
124	как к	2	3
125	все эти	2	3
126	самом деле	2	3
127	и даже	8	3
128	и по	2	3
129	и для	2	3
130	и его	13	3
131	этом отношении	3	3
132	сказать что	2	3
133	между тем	5	3
134	по своей	2	3
135	как правило	5	3
136	так сказать	2	3
137	едва ли	3	3
138	мира и	2	3
139	дело с	3	2
140	в принципе	2	2
141	только не	3	2
142	очевидным образом	2	2
143	о чем	4	2
144	личности в	3	2
145	восходит к	3	2
146	однако в	5	2
147	высказывания как	2	2
148	столь же	4	2
149	дискурса в	2	2
150	из этих	3	2
151	с нею	2	2
152	как уже	2	2
153	в случае	5	2
154	и здесь	2	2
155	в свою	5	2
156	не должен	2	2
157	говорит о	2	2
158	в начале	6	2
159	по своему	2	2
160	имеем дело	4	2
161	еще не	6	2
162	было бы	3	2
163	со всеми	2	2
164	по поводу	3	2
165	мысль о	3	2
166	во второй	7	2
167	и он	2	2
168	картины мира	4	2
169	со своей	8	2
170	о своем	2	2
171	в самом	5	2
172	во сне	3	2
173	несмотря на	2	2
174	ни для	2	2
175	как показывает	2	2
176	что она	2	2
177	от его	2	2
178	что и	5	2
179	себя в	4	2
180	не будет	3	2
181	присутствия я	3	2
182	в культуре	2	2
183	в составе	2	2
184	именно в	3	2
185	те же	2	2
186	более чем	2	2
187	с точки	2	2
188	по его	3	2
189	той же	5	2
190	роль в	3	2
191	мы не	3	2
192	тому как	2	2
193	не случайно	8	2
194	в результате	5	2
195	вступает в	3	2
196	в ней	2	2
197	мере в	2	2
198	подобно тому	3	2
199	говорить о	3	2
200	могли бы	2	2
201	героя и	4	2
202	здесь не	3	2
203	картине мира	2	2
