N	2gram	Voloshinov_1	Myshleni
1	в том	2	42
2	том что	3	35
3	с помощью	6	31
4	в процессе	6	27
5	таким образом	7	25
6	точки зрения	10	24
7	в этом	10	24
8	в качестве	4	21
9	и в	38	20
10	в основе	2	17
11	то же	14	16
12	то что	8	15
13	не только	27	15
14	как мы	9	13
15	при этом	9	12
16	потому что	5	12
17	может быть	13	12
18	в целом	4	11
19	так же	4	11
20	в его	6	11
21	мы должны	10	11
22	с точки	5	11
23	этого слова	3	11
24	того что	4	10
25	так как	7	10
26	в отношении	2	10
27	мы видим	3	10
28	если мы	4	10
29	и то	3	10
30	в себе	9	10
31	только в	6	10
32	слова в	5	9
33	и как	9	9
34	но и	13	9
35	между тем	3	9
36	как это	5	9
37	как и	10	9
38	тот же	2	9
39	что и	3	9
40	и не	14	8
41	и тем	6	8
42	было бы	7	8
43	вместе с	5	8
44	как бы	28	7
45	смысле этого	2	7
46	этом отношении	2	7
47	что мы	11	7
48	же самое	5	7
49	в своей	2	7
50	самом деле	4	7
51	тем самым	7	7
52	а не	6	7
53	того чтобы	7	7
54	тем что	2	7
55	уже в	5	6
56	к тому	4	6
57	тому же	2	6
58	мы видели	5	6
59	в самом	4	6
60	этот процесс	2	6
61	не может	12	6
62	те же	4	6
63	развития в	2	6
64	и на	6	6
65	сказать что	3	6
66	по своей	2	6
67	его в	4	6
68	слово в	2	6
69	с тем	8	6
70	что он	2	6
71	одно и	4	6
72	и развития	3	6
73	той же	5	6
74	можно было	4	6
75	перед нами	3	5
76	в частности	3	5
77	никогда не	7	5
78	целый ряд	3	5
79	это не	3	5
80	что такое	4	5
81	и тому	3	5
82	увидим что	2	5
83	не является	5	5
84	если бы	4	5
85	и его	7	5
86	между собой	2	5
87	что слова	3	5
88	с этим	2	5
89	и к	4	5
90	все же	7	5
91	о том	4	5
92	мы имели	2	5
93	мы уже	10	5
94	так и	6	5
95	как в	2	5
96	одной и	2	5
97	для того	9	5
98	все эти	2	5
99	мы можем	7	5
100	слова и	5	5
101	все время	5	4
102	в нашем	5	4
103	тому что	5	4
104	как уже	2	4
105	словом и	3	4
106	для нас	3	4
107	и той	5	4
108	из них	3	4
109	что оно	3	4
110	роль в	3	4
111	друг друга	2	4
112	в сознании	3	4
113	и с	5	4
114	нашего исследования	2	4
115	к этому	2	4
116	и при	2	4
117	по своему	3	4
118	тем же	3	4
119	между ними	3	4
120	не в	6	4
121	и для	3	4
122	которые в	2	4
123	в области	5	4
124	в этих	2	3
125	в какой	2	3
126	и от	7	3
127	же слово	2	3
128	слова мы	2	3
129	в этой	6	3
130	но что	3	3
131	себе и	2	3
132	от того	3	3
133	одной из	2	3
134	и является	5	3
135	в виду	3	3
136	один из	4	3
137	в связи	2	3
138	должно быть	2	3
139	и когда	2	3
140	на его	5	3
141	но в	5	3
142	отнюдь не	10	3
143	этом случае	3	3
144	бы в	5	3
145	представляет собой	2	3
146	но не	2	3
147	мы говорили	2	3
148	себя в	4	3
149	слова не	2	3
150	совершенно не	3	3
151	связи с	3	3
152	важную роль	2	3
153	в которой	7	3
154	и поэтому	3	3
155	как только	4	2
156	место в	2	2
157	мы будем	6	2
158	мы называем	4	2
159	прежде всего	21	2
160	мы найдем	2	2
161	свою очередь	4	2
162	в свою	6	2
163	для него	3	2
164	что это	4	2
165	но для	3	2
166	в ней	8	2
167	в нем	4	2
168	к нему	2	2
169	другими словами	7	2
170	не просто	2	2
171	здесь мы	3	2
172	нам в	3	2
173	а в	5	2
174	не знает	3	2
175	также и	2	2
176	и здесь	3	2
177	но как	2	2
178	в начале	3	2
179	что всякое	3	2
180	что эти	2	2
181	их в	3	2
182	когда мы	6	2
183	мы имеем	2	2
184	между двумя	2	2
185	языка мы	2	2
186	видели что	3	2
187	находит свое	2	2
188	это слово	2	2
189	представить себе	3	2
190	ясно что	2	2
191	видим что	2	2
192	стадии своего	2	2
193	речи не	2	2
194	зависимости от	5	2
195	еще не	3	2
196	в данной	3	2
197	мы в	3	2
198	слово или	2	2
199	ли не	2	2
200	только на	3	2
201	и т.п	21	2
202	и тогда	2	2
203	связь между	2	2
204	а с	5	2
205	если не	3	2
206	в той	5	2
207	слово и	3	2
208	и он	2	2
209	в слове	3	2
210	в каком	2	2
211	может стать	2	2
212	и т.д	21	2
213	вопроса о	4	2
214	в приведенных	2	2
215	и это	7	2
216	здесь не	2	2
