N	2gram	Losev_Dial_1	Istorich
1	и в	18	25
2	что он	11	22
3	и т	21	20
4	т д	19	18
5	может быть	17	17
6	т е	25	16
7	мы имеем	2	14
8	не только	13	13
9	но и	7	13
10	в его	3	12
11	и не	30	11
12	уже не	2	11
13	так как	11	11
14	все же	5	10
15	в этом	12	10
16	с другой	6	9
17	в виде	2	9
18	что в	13	8
19	том что	9	8
20	мы видим	4	8
21	еще не	2	8
22	другой стороны	4	8
23	все эти	2	8
24	и что	12	8
25	в частности	2	7
26	в качестве	2	7
27	тот кто	2	7
28	как и	2	7
29	но это	8	7
30	то что	13	7
31	в мифе	12	7
32	одной стороны	2	7
33	в нем	16	7
34	с одной	2	7
35	потому что	14	7
36	только в	3	7
37	о том	4	7
38	в этих	5	6
39	это не	9	6
40	прежде всего	10	6
41	что и	3	6
42	как в	2	6
43	не может	12	6
44	и он	5	6
45	не в	6	6
46	могут быть	3	6
47	в том	9	6
48	этот обряд	3	6
49	что это	11	5
50	ясно что	8	5
51	с этим	2	5
52	как мы	4	5
53	но все	3	5
54	но не	4	5
55	мы увидим	2	5
56	в ней	3	5
57	в него	2	5
58	так же	4	5
59	не менее	2	4
60	не как	2	4
61	с другими	2	4
62	в дальнейшем	5	4
63	же как	2	4
64	все это	11	4
65	то же	10	4
66	от этого	3	4
67	он не	3	4
68	мы должны	5	4
69	и это	2	4
70	же можно	2	4
71	с ним	6	4
72	никогда не	9	3
73	и как	7	3
74	и все	3	3
75	состоит из	3	3
76	в то	6	3
77	и пр	5	3
78	и из	3	3
79	если в	3	3
80	то это	4	3
81	но уже	2	3
82	есть миф	2	3
83	на этом	2	3
84	в особенности	5	3
85	для того	2	3
86	к нему	8	3
87	его не	6	3
88	а в	5	3
89	в которых	2	3
90	в данном	3	3
91	и с	5	3
92	никто не	2	3
93	и вообще	4	3
94	что здесь	2	3
95	уже и	3	2
96	он на	2	2
97	связанные с	2	2
98	и быть	2	2
99	но так	2	2
100	только тогда	2	2
101	к этому	2	2
102	вовсе не	7	2
103	вопрос о	2	2
104	по себе	25	2
105	на то	5	2
106	можно сказать	6	2
107	так что	15	2
108	об этом	4	2
109	о которых	2	2
110	с этой	2	2
111	что миф	12	2
112	мы и	2	2
113	и при	2	2
114	такой же	2	2
115	как у	2	2
116	это значит	11	2
117	до сих	2	2
118	она не	6	2
119	но есть	2	2
120	жизни и	3	2
121	несмотря на	10	2
122	и мы	5	2
123	если бы	12	2
124	или на	2	2
125	следует за	2	2
126	как бы	11	2
127	и потому	3	2
128	по мере	2	2
129	даже в	3	2
130	один из	3	2
131	как можно	2	2
132	сих пор	2	2
133	в своей	2	2
134	с ней	2	2
135	со стороны	2	2
136	говорит о	5	2
137	совершенно не	8	2
138	и для	2	2
139	самом деле	3	2
140	а не	14	2
141	того что	2	2
142	можно найти	2	2
143	то в	7	2
144	сказать что	10	2
145	точки зрения	17	2
146	во всем	2	2
147	из них	2	2
148	думают что	6	2
149	ничего не	17	2
150	о чем	2	2
151	значит что	14	2
152	это было	2	2
153	мы можем	4	2
