N	2gram	Bakhtin_Pr_2	Myslijsy
1	то есть	50	34
2	потому что	8	33
3	то что	5	29
4	может быть	18	26
5	таким образом	11	24
6	в том	8	23
7	и в	45	23
8	в этом	20	23
9	и не	42	18
10	что в	6	17
11	при этом	2	15
12	только в	9	15
13	как и	14	14
14	в себе	5	14
15	то же	5	14
16	того что	3	14
17	так как	5	14
18	если бы	2	13
19	том что	7	12
20	не было	2	12
21	а не	10	12
22	по себе	8	11
23	но и	15	11
24	не в	8	11
25	не может	24	11
26	и потому	6	10
27	по отношению	8	10
28	не только	16	10
29	тем что	2	10
30	для меня	2	10
31	мы можем	4	10
32	не есть	2	9
33	в своем	5	8
34	было бы	4	8
35	отношению к	8	8
36	другими словами	2	8
37	сказать что	5	8
38	о том	3	8
39	но в	6	8
40	стало быть	3	8
41	это не	3	7
42	на то	2	7
43	в нем	20	7
44	что и	5	7
45	и что	2	7
46	вовсе не	7	7
47	могут быть	4	7
48	как в	4	7
49	мысли и	3	7
50	этого слова	2	7
51	что если	3	6
52	и к	2	6
53	того как	3	6
54	что не	5	6
55	в которой	2	6
56	так и	3	6
57	уже в	4	5
58	по крайней	2	5
59	так что	2	5
60	есть только	4	5
61	само по	2	5
62	для него	9	5
63	таким же	2	5
64	хотя и	2	5
65	в его	22	5
66	как бы	15	5
67	к нему	11	5
68	крайней мере	2	5
69	бы и	3	5
70	что же	4	5
71	все это	5	5
72	не менее	2	5
73	находится в	2	5
74	должно быть	4	5
75	а в	3	5
76	с ним	8	5
77	образом в	2	5
78	есть в	8	5
79	так сказать	7	5
80	не имеет	3	5
81	и более	2	4
82	что все	3	4
83	что он	7	4
84	как же	2	4
85	до сих	2	4
86	можно сказать	2	4
87	в одном	6	4
88	и о	2	4
89	от того	2	4
90	в котором	7	4
91	между ними	4	4
92	сих пор	2	4
93	а именно	3	4
94	слово в	3	4
95	в истории	2	4
96	в той	3	4
97	тем самым	2	4
98	хотя бы	5	4
99	так же	5	4
100	с другими	7	4
101	в таком	3	4
102	точки зрения	19	4
103	в сознании	2	4
104	в то	5	4
105	его в	3	4
106	мы имеем	2	4
107	и с	7	4
108	слова в	4	3
109	никогда не	17	3
110	в этих	4	3
111	в них	4	3
112	человека и	2	3
113	из одного	2	3
114	в смысле	2	3
115	формы в	2	3
116	как человек	2	3
117	именно в	3	3
118	но это	2	3
119	же время	3	3
120	еще не	9	3
121	мы уже	3	3
122	например в	2	3
123	на его	5	3
124	в самом	13	3
125	и следовательно	7	3
126	в виду	2	3
127	в каждом	4	3
128	но уже	2	3
129	и их	6	3
130	в процессе	2	3
131	со стороны	4	3
132	только что	2	3
133	бы не	3	3
134	все эти	4	3
135	и других	3	3
136	что у	4	3
137	те же	2	3
138	уже не	6	3
139	лишь в	2	3
140	самом деле	4	3
141	слово и	2	3
142	ко всем	2	3
143	в науке	2	3
144	и по	2	3
145	ведет к	2	3
146	с ними	4	3
147	и на	7	3
148	этот вопрос	4	3
149	и до	4	3
150	их в	7	3
151	даже и	2	3
152	с точки	9	3
153	там где	6	3
154	тому как	2	2
155	только для	2	2
156	я не	6	2
157	а что	2	2
158	и как	2	2
159	в нашем	2	2
160	а может	3	2
161	все что	3	2
162	превращается в	4	2
163	не как	6	2
164	же что	3	2
165	она так	2	2
166	в образе	3	2
167	а как	4	2
168	для понимания	2	2
169	отношение к	8	2
170	и здесь	2	2
171	в ее	3	2
172	в самой	3	2
173	у нас	2	2
174	человеческой мысли	3	2
175	об этом	3	2
176	мы и	3	2
177	от него	3	2
178	в большинстве	2	2
179	есть и	3	2
180	она не	5	2
181	тот же	2	2
182	в сущности	7	2
183	ни его	2	2
184	к ним	3	2
185	они могут	3	2
186	в ней	7	2
187	он не	9	2
188	не значит	2	2
189	и др	4	2
190	даже в	6	2
191	один из	2	2
192	в мире	3	2
193	проявляется в	2	2
194	конечно не	6	2
195	что она	4	2
196	и прежде	2	2
197	мы видим	2	2
198	и для	2	2
199	же мы	2	2
200	человека в	5	2
201	как мы	8	2
202	из которых	2	2
203	и у	2	2
204	и даже	3	2
205	можем сказать	2	2
206	не так	2	2
207	что значит	2	2
208	друг друга	7	2
209	и его	8	2
210	можно было	2	2
211	в своих	4	2
212	она и	3	2
213	подобно тому	2	2
214	бы в	5	2
215	мы должны	4	2
216	от его	2	2
217	большинстве случаев	2	2
218	в области	2	2
219	это было	2	2
