N	2gram	Vygotskiy__2	FransuaR
1	и в	15	65
2	и др	5	24
3	как бы	7	22
4	и не	7	22
5	вовсе не	6	18
6	и т.п	7	17
7	в сущности	9	16
8	в том	33	16
9	в этом	19	15
10	но в	6	14
11	мы уже	6	12
12	прежде всего	4	11
13	том числе	3	10
14	и его	4	10
15	не только	15	10
16	но и	10	10
17	так и	8	10
18	все эти	3	10
19	в его	2	9
20	во всех	2	9
21	все это	4	9
22	в своем	9	8
23	в основе	3	8
24	и даже	5	8
25	за пределы	2	8
26	числе и	3	7
27	уже говорили	3	7
28	точки зрения	26	7
29	только в	4	7
30	никогда не	8	6
31	том что	27	6
32	все же	4	6
33	как мы	6	6
34	при этом	3	6
35	может быть	9	6
36	в отношении	6	6
37	на самом	3	6
38	сказать что	6	6
39	так как	4	6
40	связана с	4	5
41	с его	4	5
42	в одном	2	5
43	в частности	6	5
44	в них	4	5
45	потому что	7	5
46	отличие от	3	5
47	на протяжении	2	5
48	или иной	2	5
49	для него	3	5
50	в своей	4	5
51	той или	2	5
52	связь с	2	5
53	как в	4	5
54	как и	6	5
55	с их	2	5
56	и все	3	5
57	в общем	3	4
58	связи с	9	4
59	и к	6	4
60	не в	8	4
61	в этой	6	4
62	в самом	11	4
63	из них	3	4
64	и до	3	4
65	в их	2	4
66	для нас	4	4
67	в отличие	3	4
68	мира и	2	4
69	здесь и	3	4
70	во время	3	4
71	не могут	2	3
72	мы будем	3	3
73	но на	3	3
74	что в	14	3
75	не является	9	3
76	это не	5	3
77	отрыве от	2	3
78	что он	12	3
79	но все	2	3
80	в самой	3	3
81	самом деле	6	3
82	и эта	2	3
83	но для	2	3
84	по своей	6	3
85	даже в	4	3
86	с точки	18	3
87	то что	20	3
88	на этой	2	3
89	и их	5	3
90	как раз	4	3
91	не может	9	3
92	этом отношении	3	3
93	и других	2	3
94	в себя	2	3
95	во всей	5	3
96	с другой	6	3
97	в применении	2	3
98	друг друга	5	3
99	в других	2	3
100	в более	2	3
101	в себе	2	3
102	и вообще	2	3
103	с ним	3	3
104	ничего не	3	3
105	и с	4	3
106	в виду	6	3
107	но не	3	2
108	в книге	2	2
109	к тому	7	2
110	в противоположность	2	2
111	или к	2	2
112	из этих	4	2
113	этих двух	2	2
114	на все	2	2
115	его к	2	2
116	бы ни	2	2
117	можно сказать	2	2
118	протяжении всего	2	2
119	из всех	2	2
120	мы видим	4	2
121	и само	2	2
122	и человека	3	2
123	одной стороны	7	2
124	несмотря на	4	2
125	наряду с	2	2
126	своей книге	2	2
127	от того	2	2
128	он не	7	2
129	нет и	2	2
130	и особенно	3	2
131	и для	2	2
132	в целом	10	2
133	в некоторых	2	2
134	в процессе	11	2
135	приводит к	5	2
136	с одной	7	2
137	понятно что	2	2
138	но эта	3	2
139	того что	17	2
140	в заключение	3	2
141	что мы	9	2
142	на этот	6	2
143	и по	3	2
144	или в	3	2
145	к себе	2	2
146	этот вопрос	5	2
147	их в	4	2
148	в этих	2	2
149	речи и	15	2
150	но с	2	2
151	и самый	2	2
152	могут быть	2	2
153	во всем	2	2
154	о том	9	2
155	из тех	3	2
156	и это	3	2
