N	2gram	Bakhtin_Pr_2	Istorich
1	т е	26	29
2	что он	13	24
3	и т	13	19
4	не только	11	18
5	т д	4	18
6	может быть	23	17
7	никогда не	9	15
8	и в	43	15
9	но и	14	14
10	так как	4	14
11	так же	2	13
12	что в	4	12
13	а в	5	12
14	то что	7	12
15	об этом	2	11
16	в этих	6	11
17	и не	29	11
18	в этом	13	11
19	его в	3	10
20	то же	8	10
21	этих случаях	2	10
22	еще не	9	9
23	все же	3	9
24	и здесь	3	9
25	в другом	7	9
26	мы увидим	5	8
27	он не	9	8
28	мы можем	2	8
29	том что	2	7
30	и пр	2	7
31	в нем	12	7
32	сих пор	7	7
33	таким образом	5	7
34	не в	11	7
35	ничего не	3	7
36	так что	5	6
37	до сих	7	6
38	мы уже	3	6
39	что это	2	6
40	в его	10	6
41	как бы	22	6
42	то это	2	6
43	что и	3	6
44	и что	5	6
45	мы здесь	2	6
46	в том	6	6
47	только в	4	6
48	но в	10	6
49	с этим	2	5
50	прежде всего	10	5
51	в одном	12	5
52	говорят что	3	5
53	к тому	4	5
54	но все	2	5
55	как в	2	5
56	она не	3	5
57	было бы	5	5
58	в котором	6	5
59	на него	3	5
60	так и	3	5
61	не может	18	5
62	а не	7	5
63	и наконец	6	5
64	к нему	5	5
65	можно было	3	5
66	и др	2	4
67	его и	2	4
68	вопрос о	2	4
69	у него	6	4
70	для нас	2	4
71	но это	4	4
72	в одной	3	4
73	при этом	6	4
74	но он	4	4
75	о нем	6	4
76	того как	2	4
77	и они	2	4
78	и с	5	4
79	тем что	3	4
80	и на	10	4
81	в себе	5	4
82	все эти	5	4
83	и его	8	3
84	из этих	2	3
85	на то	5	3
86	он был	3	3
87	же и	4	3
88	по мере	4	3
89	о том	5	3
90	отношению к	5	3
91	когда он	3	3
92	в их	3	3
93	все это	5	3
94	по отношению	5	3
95	в себя	3	3
96	того что	2	3
97	мы не	4	3
98	что этот	2	3
99	он и	3	3
100	как он	2	3
101	и это	4	3
102	здесь мы	2	3
103	он является	2	2
104	уже в	2	2
105	во время	4	2
106	я не	4	2
107	могут быть	3	2
108	себя и	3	2
109	о своей	3	2
110	материал в	2	2
111	перед нами	7	2
112	с другой	4	2
113	это не	3	2
114	и так	2	2
115	в жизни	3	2
116	к себе	7	2
117	не знает	3	2
118	что у	2	2
119	ни в	2	2
120	да и	5	2
121	а затем	2	2
122	по существу	3	2
123	как и	14	2
124	такой же	3	2
125	одна из	2	2
126	но не	5	2
127	а то	2	2
128	в глаза	2	2
129	есть и	3	2
130	здесь в	3	2
131	кроме того	3	2
132	например в	2	2
133	и для	3	2
134	в сущности	9	2
135	здесь нет	3	2
136	хотя бы	2	2
137	ее в	2	2
138	из них	2	2
139	во всех	4	2
140	и их	3	2
141	приводит к	6	2
142	и только	3	2
143	другой стороны	3	2
144	той же	3	2
145	а с	2	2
146	человека в	4	2
147	превращается в	2	2
148	самом деле	5	2
149	для наших	2	2
150	и герой	2	2
151	или в	8	2
152	с ними	2	2
153	и то	2	2
154	в которых	2	2
155	сказать что	2	2
156	говорили что	2	2
157	и ее	3	2
158	слова в	12	2
159	здесь не	6	2
160	так сказать	6	2
161	их в	4	2
162	в него	7	2
163	в эту	3	2
164	тому же	3	2
165	в виду	3	2
166	вид что	2	2
