N	2gram	Losev_Dial_3	Myslijsy
1	потому что	7	49
2	для нас	2	31
3	и в	24	24
4	может быть	13	23
5	то что	14	20
6	и не	27	19
7	а не	26	18
8	в том	5	18
9	что в	7	16
10	по себе	20	15
11	не только	23	15
12	при этом	2	13
13	было бы	5	13
14	не в	3	13
15	в слове	3	13
16	но не	2	12
17	не может	19	12
18	то же	6	12
19	если бы	6	11
20	что мы	8	11
21	что и	6	11
22	мы не	5	11
23	только в	5	11
24	таким образом	13	11
25	для него	4	10
26	в себе	2	10
27	так что	8	10
28	так как	6	10
29	тогда когда	5	10
30	точно так	2	9
31	вовсе не	13	9
32	в нем	3	9
33	как бы	3	9
34	но и	9	9
35	то и	3	9
36	а в	2	8
37	том что	8	8
38	и на	3	8
39	в этом	8	8
40	могут быть	2	8
41	не могут	4	7
42	быть может	3	7
43	прежде всего	8	7
44	во всяком	2	7
45	всяком случае	2	7
46	сами по	3	7
47	или же	3	7
48	как и	7	7
49	того что	12	7
50	тем что	3	7
51	с этим	3	7
52	в чем	4	7
53	что если	2	6
54	с другой	4	6
55	не есть	54	6
56	и как	8	6
57	не можем	2	6
58	только как	5	6
59	тем не	10	6
60	и т	24	6
61	не было	3	6
62	не имеет	11	6
63	есть только	12	6
64	в то	5	6
65	и только	6	6
66	и уже	2	5
67	не менее	11	5
68	по крайней	5	5
69	есть не	9	5
70	крайней мере	5	5
71	же в	2	5
72	что не	5	5
73	на то	3	5
74	о том	6	5
75	в природе	2	5
76	так и	5	5
77	в них	5	5
78	от того	4	5
79	для того	3	5
80	в мысли	2	5
81	или не	5	5
82	из них	3	5
83	все же	3	5
84	сам по	5	4
85	никогда не	7	4
86	из этих	2	4
87	сознание и	3	4
88	что он	13	4
89	уже не	5	4
90	одна из	3	4
91	еще не	2	4
92	и если	2	4
93	должны быть	3	4
94	в самом	7	4
95	время как	4	4
96	так в	2	4
97	с одной	3	4
98	что оно	7	4
99	если не	3	4
100	и сами	2	4
101	и что	15	4
102	тем самым	3	4
103	в таком	14	4
104	тому как	4	4
105	подобно тому	4	4
106	они не	2	4
107	души и	2	4
108	то время	4	4
109	но в	2	4
110	стало быть	9	4
111	что это	12	3
112	но даже	3	3
113	это не	4	3
114	оно не	6	3
115	и от	3	3
116	и все	6	3
117	думать что	2	3
118	хотя и	5	3
119	то это	9	3
120	все что	3	3
121	одной стороны	3	3
122	но это	5	3
123	например в	2	3
124	есть явление	5	3
125	в ней	2	3
126	и во	2	3
127	или нет	5	3
128	но она	3	3
129	и тем	2	3
130	как не	2	3
131	со стороны	2	3
132	что она	9	3
133	только тогда	3	3
134	есть нечто	23	3
135	и тогда	5	3
136	только что	4	3
137	что его	5	3
138	мы говорим	2	3
139	т д	23	3
140	и притом	5	3
141	быть не	2	3
142	только от	2	3
143	и у	2	3
144	того кто	3	3
145	и для	2	3
146	бы быть	2	3
147	его не	2	3
148	как на	5	3
149	той же	3	3
150	что для	5	3
151	и то	4	3
152	одно из	5	3
153	в каком	3	3
154	как например	2	3
155	и вообще	2	3
156	это будет	4	3
157	этого не	2	2
158	но на	2	2
159	таком случае	10	2
160	и есть	16	2
161	перестает быть	2	2
162	из себя	2	2
163	и его	5	2
164	что у	2	2
165	превращается в	6	2
166	хотя бы	4	2
167	и это	4	2
168	что все	14	2
169	вопрос о	5	2
170	зависит от	2	2
171	с его	2	2
172	мы знаем	3	2
173	только потому	2	2
174	бы в	2	2
175	у нас	4	2
176	за пределы	3	2
177	в сравнении	3	2
178	все эти	3	2
179	есть в	3	2
180	движения и	3	2
181	так же	4	2
182	у него	2	2
183	же время	3	2
184	но что	7	2
185	одно и	5	2
186	сама по	4	2
187	она есть	10	2
188	и следовательно	2	2
189	но если	6	2
190	его на	2	2
191	в его	2	2
192	и потому	2	2
193	себя и	2	2
194	как именно	2	2
195	не имеют	2	2
196	все это	6	2
197	допустим что	16	2
198	другой стороны	2	2
199	что есть	4	2
200	чего не	4	2
201	и они	2	2
202	от себя	4	2
203	но только	4	2
204	самом деле	6	2
205	что такое	21	2
206	и по	2	2
207	должно быть	3	2
208	друг друга	3	2
209	как это	5	2
210	у человека	2	2
211	сравнении с	3	2
212	или в	2	2
213	и здесь	2	2
214	нас в	2	2
215	их в	2	2
216	сказать что	4	2
217	тому что	4	2
218	ничем не	7	2
219	быть только	2	2
220	не на	6	2
221	само по	5	2
222	даже и	7	2
223	во всем	3	2
224	на этом	2	2
225	когда мы	2	2
226	это было	3	2
227	что нет	4	2
