N	2gram	Vygotskiy__5	Myslijsy
1	потому что	23	49
2	для нас	3	31
3	то есть	13	30
4	и в	30	24
5	в душе	2	23
6	может быть	11	23
7	то что	37	20
8	и не	6	19
9	а не	8	18
10	в том	27	18
11	что в	24	16
12	по себе	7	15
13	не только	16	15
14	того же	2	14
15	при этом	8	13
16	было бы	5	13
17	не в	8	13
18	но не	7	12
19	не может	9	12
20	то же	7	12
21	мы можем	7	12
22	если бы	11	11
23	что мы	11	11
24	что и	3	11
25	вместе с	12	11
26	мы не	3	11
27	только в	5	11
28	таким образом	20	11
29	для него	3	10
30	в себе	5	10
31	так что	3	10
32	как в	3	10
33	так как	9	10
34	вовсе не	3	9
35	в нем	7	9
36	как бы	19	9
37	но и	6	9
38	под влиянием	3	8
39	а в	4	8
40	том что	21	8
41	и на	3	8
42	в этом	14	8
43	могут быть	8	8
44	не могут	3	7
45	прежде всего	4	7
46	мысль о	4	7
47	сами по	2	7
48	во всех	2	7
49	как и	6	7
50	того что	8	7
51	тем что	6	7
52	с этим	2	7
53	того как	2	7
54	в состоянии	3	6
55	что если	6	6
56	связи с	2	6
57	с другой	9	6
58	в одном	2	6
59	не есть	4	6
60	и того	2	6
61	и как	7	6
62	не можем	4	6
63	в свою	3	6
64	по поводу	3	6
65	и т	7	6
66	есть только	2	6
67	одного и	2	6
68	в то	2	6
69	и только	3	6
70	уже в	6	5
71	и уже	3	5
72	есть не	4	5
73	же в	2	5
74	что они	5	5
75	тот же	3	5
76	на то	17	5
77	о том	10	5
78	так и	3	5
79	в них	4	5
80	от того	4	5
81	для того	20	5
82	из них	2	5
83	все же	7	5
84	в которой	3	5
85	сам по	3	4
86	никогда не	9	4
87	из этих	3	4
88	что он	17	4
89	одна из	3	4
90	и другое	2	4
91	до сих	5	4
92	еще не	5	4
93	и если	6	4
94	в самом	14	4
95	в нее	2	4
96	чувства в	3	4
97	время как	2	4
98	в котором	2	4
99	нам кажется	2	4
100	чувства и	5	4
101	сих пор	5	4
102	заключает в	4	4
103	так в	3	4
104	с одной	12	4
105	что оно	6	4
106	и что	23	4
107	к другому	2	4
108	в таком	3	4
109	от него	4	4
110	себе не	2	4
111	как он	2	4
112	там где	4	4
113	с тем	8	4
114	но в	5	4
115	что это	8	3
116	так например	3	3
117	это не	3	3
118	не как	3	3
119	мы называем	2	3
120	и все	4	3
121	но мы	2	3
122	то это	4	3
123	что на	3	3
124	но во	2	3
125	о которых	2	3
126	и при	2	3
127	очевидно что	2	3
128	одной стороны	12	3
129	мог бы	2	3
130	в ней	4	3
131	входят в	2	3
132	не имеем	2	3
133	но она	2	3
134	с таким	2	3
135	и тем	6	3
136	не с	2	3
137	в целом	5	3
138	со стороны	3	3
139	что она	6	3
140	в словах	2	3
141	находится в	2	3
142	есть нечто	3	3
143	только что	4	3
144	в нас	13	3
145	т п	3	3
146	т д	3	3
147	которых мы	4	3
148	человека в	3	3
149	если мы	16	3
150	тем же	3	3
151	и для	6	3
152	как на	11	3
153	той же	3	3
154	рядом с	5	3
155	и то	9	3
156	от одного	2	3
157	в каком	3	3
158	как например	2	3
159	чувство не	2	3
160	в этих	3	3
161	которое мы	3	3
162	полагает что	3	3
163	на деле	8	3
164	это будет	2	3
165	и той	2	2
166	в каждом	2	2
167	самого начала	3	2
168	этом смысле	2	2
169	и есть	5	2
170	в нашем	2	2
171	и его	6	2
172	что у	3	2
173	но он	3	2
174	хотя бы	3	2
175	кажется нам	6	2
176	что ни	3	2
177	и это	8	2
178	одной и	2	2
179	что все	6	2
180	между ними	2	2
181	состоит в	3	2
182	к этому	3	2
183	вопрос о	3	2
184	с его	2	2
185	не дает	2	2
186	мы знаем	2	2
187	остановимся на	3	2
188	бы в	5	2
189	у нас	4	2
190	что чувство	3	2
191	но все	2	2
192	все эти	2	2
193	совсем не	2	2
194	так же	13	2
195	что ему	2	2
196	у него	3	2
197	одно и	3	2
198	что с	6	2
199	в нашей	2	2
200	ли мы	2	2
201	нашего организма	5	2
202	связь между	2	2
203	оба эти	2	2
204	имеет место	3	2
205	и следовательно	2	2
206	его на	2	2
207	в его	4	2
208	и потому	5	2
209	себя и	2	2
210	его с	2	2
211	один из	5	2
212	с теми	3	2
213	указывает на	4	2
214	все это	2	2
215	другой стороны	5	2
216	внимание на	4	2
217	что есть	2	2
218	образом мы	3	2
219	а с	5	2
220	на самом	2	2
221	в себя	2	2
222	мы находим	2	2
223	но только	3	2
224	самом деле	8	2
225	с самого	3	2
226	того чтобы	20	2
227	мы видим	8	2
228	должно быть	2	2
229	отношения к	2	2
230	как это	7	2
231	или в	6	2
232	по отношению	2	2
233	и здесь	6	2
234	сказать что	9	2
235	тому что	8	2
236	само по	2	2
237	даже и	2	2
238	отношения между	2	2
239	в другом	3	2
240	во всем	2	2
241	о котором	6	2
242	мы должны	3	2
243	чувства как	2	2
244	могли бы	4	2
245	на этом	6	2
246	факт что	6	2
247	и чувства	2	2
248	когда мы	6	2
249	и поэтому	3	2
