N	2gram	Bakhtin_Pr_3	Istorich
1	и в	53	26
2	так как	7	18
3	никогда не	2	13
4	потому что	5	13
5	что в	2	12
6	таким образом	6	12
7	в том	14	12
8	и на	18	12
9	в этом	8	12
10	связь с	2	11
11	мы видели	2	11
12	может быть	12	11
13	с другой	2	10
14	в образе	3	10
15	том что	5	10
16	представления о	2	10
17	и не	15	10
18	не только	4	10
19	что он	4	9
20	еще не	5	9
21	но и	7	9
22	в нем	10	8
23	вместе с	2	8
24	все эти	9	8
25	и это	3	8
26	с ним	2	8
27	мы можем	5	7
28	например в	5	7
29	и его	10	7
30	о том	2	7
31	но в	5	7
32	то что	9	6
33	мы уже	5	6
34	ее в	3	6
35	как в	7	6
36	не может	2	6
37	в более	4	6
38	и с	6	6
39	как он	2	6
40	мы не	4	6
41	как и	11	5
42	мы видим	2	5
43	связаны с	3	5
44	в ней	7	5
45	в его	8	5
46	так и	6	5
47	то же	6	5
48	как это	2	5
49	тем что	2	5
50	в то	5	5
51	только в	4	5
52	его в	2	5
53	есть и	2	4
54	это не	6	4
55	но здесь	2	4
56	прежде всего	15	4
57	с его	2	4
58	здесь мы	2	4
59	но это	3	4
60	до сих	5	4
61	на его	3	4
62	как бы	14	4
63	и тем	2	4
64	что и	3	4
65	сих пор	5	4
66	на землю	4	4
67	на земле	14	4
68	как мы	5	4
69	и по	3	4
70	а также	4	4
71	здесь еще	2	4
72	в античности	4	4
73	например у	3	3
74	связана с	2	3
75	видели что	2	3
76	и ее	6	3
77	и другие	9	3
78	могут быть	4	3
79	в них	2	3
80	и от	3	3
81	к этому	4	3
82	не в	2	3
83	от него	3	3
84	они не	3	3
85	так например	2	3
86	это еще	2	3
87	кроме того	3	3
88	наряду с	5	3
89	главным образом	3	3
90	почти всегда	3	3
91	один из	6	3
92	в своей	3	3
93	во сне	5	3
94	и через	3	3
95	а в	2	3
96	при этом	3	3
97	и других	9	3
98	и наконец	2	3
99	в своих	2	3
100	их в	2	3
101	сказать что	10	3
102	в себе	5	3
103	не было	4	3
104	как будто	2	3
105	далеко не	2	3
106	и под	3	3
107	перед нами	5	2
108	в этих	5	2
109	в эту	3	2
110	но он	2	2
111	того же	2	2
112	здесь и	4	2
113	в одной	2	2
114	с этим	2	2
115	вовсе не	3	2
116	можно сказать	8	2
117	и конечно	2	2
118	живет в	2	2
119	по отношению	2	2
120	эти два	2	2
121	одна из	7	2
122	как у	5	2
123	но не	5	2
124	в преисподней	8	2
125	близок к	2	2
126	было бы	5	2
127	царстве мертвых	2	2
128	и др	14	2
129	жизни и	9	2
130	своего рода	3	2
131	в некоторых	4	2
132	не будем	3	2
133	мы найдем	3	2
134	и до	5	2
135	в форме	6	2
136	смерти и	4	2
137	он не	3	2
138	и они	2	2
139	в царстве	2	2
140	человека в	3	2
141	мы находим	2	2
142	а не	11	2
143	быть только	2	2
144	что касается	2	2
145	к себе	6	2
146	мы должны	4	2
147	зависимости от	2	2
148	что это	2	2
149	здесь не	4	2
150	мира и	2	2
151	отметить что	2	2
152	ничего не	6	2
153	нет ни	2	2
