N	2gram	Medvedev_F_2	FransuaR
1	и в	38	56
2	в его	10	18
3	таким образом	20	17
4	все эти	6	15
5	в этом	27	14
6	в том	11	13
7	так и	8	13
8	и его	21	12
9	он был	2	12
10	в то	5	12
11	в этих	2	11
12	до конца	2	11
13	как бы	4	11
14	то же	6	11
15	же время	5	10
16	и до	3	10
17	в эпоху	2	10
18	только в	6	9
19	в самом	16	9
20	но и	13	9
21	и не	20	9
22	том что	2	8
23	в сущности	4	8
24	не только	9	8
25	и др	3	8
26	в нем	13	8
27	во всех	5	8
28	и их	3	8
29	все это	3	8
30	и даже	4	8
31	и с	9	8
32	в большинстве	4	7
33	как мы	7	7
34	и на	3	7
35	прежде всего	15	6
36	вовсе не	11	6
37	в ее	2	6
38	в этой	6	6
39	языка и	12	6
40	в той	2	6
41	потому что	2	6
42	точки зрения	8	6
43	связи с	13	6
44	и все	3	6
45	большинстве случаев	3	6
46	но в	4	6
47	но не	2	5
48	с его	11	5
49	никогда не	2	5
50	в пределах	12	5
51	как и	9	5
52	и другие	2	5
53	он не	6	5
54	один из	2	5
55	мы видели	4	5
56	в процессе	9	5
57	что в	7	5
58	не было	6	5
59	роль в	3	5
60	в результате	6	5
61	такой же	3	5
62	они не	4	5
63	так сказать	3	5
64	в области	3	5
65	времени и	2	4
66	и более	2	4
67	что это	3	4
68	и ее	6	4
69	они были	2	4
70	в качестве	2	4
71	например в	3	4
72	и к	4	4
73	в ней	6	4
74	даже в	2	4
75	литературного языка	3	4
76	при этом	9	4
77	и других	2	4
78	язык в	2	4
79	того чтобы	3	4
80	в основе	5	4
81	их в	2	4
82	в особенности	4	4
83	так как	4	4
84	в которой	2	4
85	перед нами	2	3
86	со всею	2	3
87	всех этих	3	3
88	как например	2	3
89	главным образом	3	3
90	и здесь	3	3
91	более того	5	3
92	кроме того	2	3
93	может быть	23	3
94	в некоторых	4	3
95	и о	2	3
96	что и	8	3
97	то что	6	3
98	в их	6	3
99	в связи	10	3
100	что для	2	3
101	не просто	2	3
102	там где	4	3
103	с помощью	10	3
104	в систему	2	3
105	уже не	7	3
106	и наконец	4	3
107	не в	15	3
108	здесь с	2	3
109	сказать что	2	3
110	между тем	2	3
111	речи и	3	3
112	к его	2	3
113	слова и	7	3
114	бы в	5	3
115	первый план	2	2
116	если бы	5	2
117	характерно что	2	2
118	на котором	2	2
119	он становится	3	2
120	с другой	3	2
121	это не	2	2
122	уже в	2	2
123	не как	4	2
124	в других	7	2
125	языка а	5	2
126	на самом	3	2
127	к этому	4	2
128	значение и	3	2
129	для понимания	6	2
130	что он	5	2
131	ни в	2	2
132	и как	3	2
133	но это	2	2
134	совсем не	2	2
135	для него	7	2
136	было бы	6	2
137	из них	4	2
138	ни о	5	2
139	а в	6	2
140	по преимуществу	5	2
141	хотя и	3	2
142	между ними	2	2
143	что на	2	2
144	в котором	2	2
145	в развитии	2	2
146	все же	8	2
147	в своей	7	2
148	его как	2	2
149	вот как	4	2
150	вместе с	6	2
151	самом деле	8	2
152	только на	3	2
153	другой стороны	4	2
154	во всей	2	2
155	как раз	6	2
156	не может	14	2
157	как к	3	2
158	язык и	7	2
159	то ни	2	2
160	в значительной	3	2
161	а не	6	2
162	для того	3	2
163	языка к	3	2
164	к нему	3	2
165	и для	5	2
166	с точки	7	2
167	все остальные	2	2
168	его в	3	2
169	в слове	5	2
170	мы не	3	2
171	от всех	2	2
172	и то	2	2
173	и совершенно	2	2
174	языка в	9	2
175	он и	3	2
176	был и	2	2
177	что они	4	2
178	с тем	11	2
179	с ним	2	2
180	отметить что	2	2
181	не могли	2	2
