N	2gram	Losev_Vlad_3	Problema
1	и в	40	30
2	в своей	9	22
3	то есть	24	21
4	то что	28	18
5	не только	25	18
6	том что	18	17
7	в этом	16	17
8	и даже	6	14
9	но и	18	13
10	таким образом	11	13
11	потому что	11	13
12	в том	18	12
13	в его	14	12
14	и не	25	12
15	а именно	12	12
16	также и	17	12
17	о том	11	12
18	в своем	8	11
19	у него	24	11
20	так что	14	11
21	в виде	13	10
22	для нас	5	10
23	точки зрения	13	10
24	в этой	8	10
25	все же	4	9
26	который в	2	9
27	сказать что	12	9
28	но в	4	9
29	и вообще	3	9
30	только в	13	9
31	и все	4	9
32	в конце	12	8
33	вовсе не	13	8
34	никак не	4	8
35	хотя и	7	8
36	с точки	6	8
37	никогда не	11	7
38	что он	5	7
39	подобного рода	3	7
40	у нас	5	7
41	как и	7	7
42	в дальнейшем	4	7
43	связи с	2	7
44	но не	4	7
45	может быть	8	7
46	вместе с	7	7
47	так и	6	7
48	говорит о	4	7
49	в связи	3	7
50	мы находим	2	7
51	не в	3	7
52	здесь не	3	7
53	в результате	4	7
54	с другой	5	6
55	прежде всего	10	6
56	уже не	9	6
57	и как	7	6
58	несмотря на	7	6
59	и для	3	6
60	как бы	3	6
61	конце концов	5	6
62	в нем	3	6
63	что и	7	6
64	другой стороны	2	6
65	тут же	5	6
66	и что	8	6
67	а в	7	6
68	и его	10	6
69	и на	6	6
70	можно найти	2	6
71	его в	2	6
72	при помощи	4	6
73	так как	7	6
74	не менее	9	5
75	нисколько не	3	5
76	с тем	7	5
77	что в	17	5
78	в которой	2	5
79	тем не	10	5
80	в силу	2	5
81	так же	8	5
82	в самом	4	5
83	и о	4	5
84	еще в	5	5
85	для себя	5	5
86	не может	14	5
87	не просто	10	5
88	в году	10	5
89	а не	8	5
90	и у	3	5
91	и притом	3	5
92	что этот	3	5
93	и то	9	5
94	как раз	10	5
95	и с	9	5
96	если не	6	4
97	еще и	18	4
98	как именно	3	4
99	отнюдь не	5	4
100	но даже	4	4
101	человека и	3	4
102	ни в	10	4
103	в смысле	6	4
104	об этом	6	4
105	но все	3	4
106	при этом	3	4
107	того же	2	4
108	было бы	4	4
109	в качестве	3	4
110	некоторого рода	5	4
111	не так	3	4
112	оказывается что	2	4
113	разного рода	3	4
114	а с	4	4
115	и к	2	4
116	не мог	6	4
117	и вполне	2	4
118	необходимо сказать	7	4
119	даже и	12	4
120	под названием	9	4
121	в себе	9	4
122	в то	7	4
123	далеко не	3	4
124	из этого	2	4
125	едва ли	11	4
126	же не	2	4
127	учение о	24	3
128	он сам	2	3
129	именно в	3	3
130	в отношении	5	3
131	точно так	4	3
132	в духе	3	3
133	но только	2	3
134	же в	3	3
135	что его	2	3
136	в начале	2	3
137	в сравнении	2	3
138	совсем не	5	3
139	смысле слова	6	3
140	то время	4	3
141	еще не	4	3
142	одной стороны	3	3
143	для того	2	3
144	сам же	2	3
145	он не	8	3
146	а также	8	3
147	в настоящее	3	3
148	и тем	3	3
149	поскольку в	3	3
150	с одной	3	3
151	только и	5	3
152	на первом	3	3
153	того что	7	3
154	к нему	3	3
155	есть только	9	3
156	время как	2	3
157	жизнь и	3	3
158	от этого	2	3
159	в ней	5	3
160	что касается	2	3
161	в другом	2	3
162	настоящее время	3	3
163	сравнении с	2	3
164	первом плане	3	3
165	этом смысле	3	3
166	в одном	5	3
167	в виду	3	3
168	я не	3	2
169	не могут	2	2
170	мы будем	2	2
171	и более	2	2
172	по этому	3	2
173	не дается	2	2
174	в какой	2	2
175	хотя бы	6	2
176	это не	3	2
177	с этой	2	2
178	уже в	3	2
179	раз и	8	2
180	не все	3	2
181	к этому	2	2
182	и был	3	2
183	по себе	6	2
184	здесь в	4	2
185	на то	4	2
186	к тому	7	2
187	то же	4	2
188	как мы	8	2
189	в европе	2	2
190	он был	2	2
191	да и	6	2
192	по существу	4	2
193	мы и	2	2
194	не будет	6	2
195	что здесь	3	2
196	с такой	2	2
197	в глаза	4	2
198	бросается в	2	2
199	кроме того	6	2
200	в нашей	2	2
201	человеком а	2	2
202	в это	2	2
203	а скорее	2	2
204	в данном	5	2
205	мы имеем	3	2
206	такого рода	4	2
207	но для	3	2
208	иной раз	6	2
209	всяком случае	3	2
210	в котором	4	2
211	но уже	2	2
212	бы то	3	2
213	не к	2	2
214	из них	2	2
215	и за	2	2
216	на него	2	2
217	наряду с	2	2
218	ее в	3	2
219	данном случае	2	2
220	и речи	2	2
221	но еще	2	2
222	при всем	2	2
223	то и	2	2
224	и только	3	2
225	по мнению	4	2
226	не больше	3	2
227	то ни	3	2
228	точке зрения	2	2
229	все эти	5	2
230	мы не	2	2
231	всякого рода	3	2
232	того чтобы	3	2
233	в те	7	2
234	свидетельствует о	2	2
235	в таком	3	2
236	и тут	3	2
237	бы на	2	2
238	по его	2	2
239	разума и	2	2
240	можно было	5	2
241	во всяком	3	2
242	больше чем	2	2
243	тем что	5	2
244	и сейчас	2	2
245	как с	2	2
246	всей своей	2	2
247	это время	2	2
248	по своей	2	2
249	дело в	5	2
250	не прямо	3	2
251	те времена	5	2
252	в чем	3	2
253	еще до	2	2
254	ничего не	5	2
255	таком случае	2	2
256	тоже не	5	2
