N	3gram	Bakhtin_Pr_1	Problemy
1	человека из подполья	2	13
2	в то же	9	10
3	то же время	9	10
4	на самом деле	4	9
5	человек из подполья	4	7
6	по отношению к	8	6
7	о себе самом	9	5
8	в творчестве достоевского	4	4
9	но в то	5	4
10	в романах достоевского	5	4
11	слово о себе	2	4
12	к нему и	2	4
13	во всяком случае	3	4
14	в этом смысле	10	3
15	в мире достоевского	4	3
16	же время не	3	3
17	в конце концов	5	3
18	с другой стороны	3	3
19	записок из подполья	2	3
20	бы то ни	2	3
21	не может быть	4	3
22	и в этом	5	2
23	самого героя и	3	2
24	с точки зрения	13	2
25	и в то	2	2
26	в его целом	6	2
27	в большинстве случаев	2	2
28	в произведениях достоевского	3	2
29	можно было бы	2	2
30	и не может	2	2
31	героя и его	3	2
32	как раз и	3	2
33	именно потому что	2	2
34	в том что	6	2
35	подобно тому как	3	2
36	в одном сознании	2	2
37	но все же	2	2
