N	2gram	Voloshinov_1	Istorich
1	и в	19	26
2	так как	2	18
3	никогда не	2	13
4	что в	4	12
5	таким образом	17	12
6	в том	6	12
7	и на	4	12
8	в этом	16	12
9	может быть	26	11
10	с другой	5	10
11	том что	3	10
12	и не	26	10
13	не только	8	10
14	что он	2	9
15	еще не	4	9
16	но и	8	9
17	в нем	10	8
18	все же	8	8
19	другой стороны	6	8
20	все эти	7	8
21	и это	3	8
22	мы можем	2	7
23	и его	19	7
24	о том	2	7
25	но в	7	7
26	этом случае	3	6
27	то что	8	6
28	мы уже	2	6
29	как в	4	6
30	не может	24	6
31	и с	2	6
32	в русской	2	6
33	как он	2	6
34	мы не	6	6
35	у нас	2	5
36	как и	12	5
37	связаны с	2	5
38	в ней	4	5
39	в его	6	5
40	не будет	4	5
41	так и	11	5
42	то же	7	5
43	тем что	2	5
44	в то	3	5
45	только в	9	5
46	его в	3	5
47	там где	2	5
48	из этих	2	4
49	прежде всего	13	4
50	зависит от	2	4
51	здесь мы	4	4
52	до сих	8	4
53	как бы	15	4
54	что и	2	4
55	сих пор	8	4
56	как мы	13	4
57	и он	2	4
58	одну из	2	4
59	связана с	2	3
60	и ее	3	3
61	независимо от	2	3
62	если бы	2	3
63	в частности	2	3
64	могут быть	2	3
65	и от	3	3
66	должна быть	2	3
67	если он	2	3
68	к этому	5	3
69	вопрос о	4	3
70	на первый	2	3
71	не в	5	3
72	от него	2	3
73	же как	2	3
74	в качестве	2	3
75	кроме того	6	3
76	она не	2	3
77	и эта	4	3
78	от того	4	3
79	другими словами	2	3
80	в своей	3	3
81	из этого	2	3
82	а в	4	3
83	при этом	8	3
84	и других	2	3
85	к своему	2	3
86	из которых	2	3
87	или в	2	3
88	в своих	2	3
89	в данном	4	3
90	сказать что	4	3
91	и только	2	3
92	в себе	2	3
93	не было	3	3
94	далеко не	4	3
95	и действительно	3	3
96	от этого	2	3
97	с этой	2	2
98	и как	3	2
99	от нее	2	2
100	в своем	2	2
101	того же	6	2
102	в одной	2	2
103	с этим	4	2
104	первый план	2	2
105	вовсе не	5	2
106	можно сказать	3	2
107	к тому	2	2
108	сводится к	3	2
109	мы знаем	5	2
110	по отношению	3	2
111	но все	3	2
112	одна из	2	2
113	так же	7	2
114	было бы	4	2
115	но для	2	2
116	всяком случае	2	2
117	ни одной	2	2
118	или вообще	2	2
119	и др	2	2
120	не могло	2	2
121	не есть	3	2
122	отношению к	2	2
123	не имеет	3	2
124	на этой	2	2
125	жизни и	2	2
126	ни в	2	2
127	не будем	4	2
128	что же	4	2
129	целый ряд	3	2
130	он не	3	2
131	человека в	2	2
132	именно на	2	2
133	а не	7	2
134	того что	3	2
135	что не	2	2
136	должны быть	3	2
137	пока не	2	2
138	и те	7	2
139	можно было	2	2
140	во всяком	5	2
141	говорит он	2	2
142	ту же	2	2
143	мы должны	3	2
144	зависимости от	2	2
145	и формы	3	2
146	мира и	2	2
147	из него	2	2
148	оно может	4	2
149	ничего не	6	2
150	нет ни	2	2
151	но при	2	2
