N	2gram	Propp_Isto_7	Myshleni
1	в том	7	33
2	том что	10	27
3	точки зрения	4	26
4	то что	7	20
5	в этом	12	19
6	того что	6	17
7	и в	24	15
8	не только	21	15
9	что в	13	14
10	таким образом	7	14
11	что он	21	12
12	в самом	2	11
13	но и	11	10
14	было бы	2	10
15	мы не	4	10
16	мы можем	4	10
17	может быть	14	9
18	не может	14	9
19	что мы	3	9
20	о том	9	9
21	связи с	3	9
22	так и	5	8
23	никогда не	4	8
24	не в	9	8
25	и что	10	8
26	мы знаем	2	7
27	одной стороны	5	7
28	с одной	5	7
29	и не	4	7
30	потому что	9	7
31	как бы	4	7
32	тот же	2	7
33	он не	6	7
34	что это	6	6
35	как мы	3	6
36	мы уже	4	6
37	на то	3	6
38	мы видели	7	6
39	в связи	2	6
40	с другой	9	6
41	сказать что	2	6
42	мы должны	4	6
43	как он	6	6
44	как это	2	6
45	но в	5	6
46	по этому	2	6
47	вовсе не	4	6
48	как и	6	6
49	вместе с	7	6
50	на этот	2	6
51	там где	5	6
52	это не	10	5
53	уже в	3	5
54	представление о	3	5
55	вопрос о	3	5
56	и др	2	5
57	и даже	3	5
58	друг друга	2	5
59	тогда когда	3	5
60	по существу	4	5
61	то же	8	5
62	этот вопрос	2	5
63	на вопрос	4	4
64	прежде всего	2	4
65	из этих	3	4
66	для нас	6	4
67	том чтобы	3	4
68	все это	8	4
69	в них	3	4
70	не имеет	4	4
71	так же	6	4
72	а в	10	4
73	при помощи	3	4
74	так как	8	4
75	с его	3	4
76	к этому	2	4
77	все же	9	4
78	мы видим	10	4
79	в качестве	3	4
80	как в	12	4
81	что его	2	4
82	того как	3	4
83	и его	3	4
84	только в	6	4
85	в которой	2	4
86	что у	4	3
87	во время	6	3
88	такое объяснение	3	3
89	об этом	6	3
90	что они	3	3
91	не можем	2	3
92	при этом	4	3
93	из них	2	3
94	данном случае	3	3
95	со стороны	2	3
96	все эти	2	3
97	но эта	2	3
98	они не	2	3
99	он на	2	3
100	с собой	7	3
101	и по	3	3
102	в основе	2	3
103	с ним	5	3
104	мы имеем	12	3
105	ничем не	2	3
106	и все	6	3
107	это представление	2	3
108	здесь и	2	3
109	с этим	2	3
110	лежит в	2	3
111	тем более	2	3
112	но не	6	3
113	того же	2	3
114	что при	2	3
115	одной из	4	3
116	он говорит	2	3
117	когда он	3	3
118	что она	5	3
119	вытекает из	2	3
120	должны были	3	3
121	а не	8	3
122	или в	8	3
123	в данном	4	3
124	он в	2	3
125	и ее	2	3
126	и это	2	3
127	ничего не	5	3
128	как только	2	2
129	не могут	2	2
130	же как	4	2
131	в другой	3	2
132	в этих	13	2
133	перед нами	2	2
134	с этой	6	2
135	раньше чем	3	2
136	ни в	2	2
137	но все	4	2
138	и другое	2	2
139	с целью	2	2
140	в ином	12	2
141	в котором	2	2
142	он показывает	6	2
143	и тем	2	2
144	после этого	3	2
145	на том	2	2
146	в их	4	2
147	в других	4	2
148	увидим что	2	2
149	но для	2	2
150	к себе	3	2
151	что здесь	7	2
152	еще один	2	2
153	во всем	2	2
154	которые не	2	2
155	видит в	2	2
156	меня на	2	2
157	у него	10	2
158	связь с	2	2
159	стороны и	2	2
160	представляет собой	4	2
161	когда она	2	2
162	мы увидим	6	2
163	в один	2	2
164	следующим образом	3	2
165	к ней	2	2
166	что и	8	2
167	ее в	3	2
168	во всех	7	2
169	с ней	3	2
170	без всякого	2	2
171	и эта	2	2
172	это обстоятельство	2	2
173	нас к	2	2
174	в силу	2	2
175	тем что	6	2
