N	3gram	Vygotskiy__4	KulturaY
1	в том что	31	15
2	для того чтобы	5	15
3	с точки зрения	11	9
4	то обстоятельство что	3	8
5	в том чтобы	2	8
6	в самом деле	6	7
7	с другой стороны	8	6
8	в этом отношении	7	5
9	о том что	3	5
10	во всяком случае	3	5
11	только в том	2	3
12	можно было бы	5	3
13	состоит в том	3	3
14	в свою очередь	2	3
15	в связи с	3	3
16	вместе с тем	3	3
17	в этом смысле	8	3
18	а с другой	2	3
19	и тогда когда	2	3
20	в первую очередь	4	2
21	и того же	5	2
22	одного и того	5	2
23	в свое время	2	2
24	этой точки зрения	4	2
25	на то что	4	2
26	в целом и	2	2
27	речь идет о	3	2
28	заключается в том	14	2
29	в этом случае	3	2
