N	2gram	Vygotskiy__4	KulturaY
1	в том	42	30
2	и в	20	24
3	потому что	12	23
4	том что	35	21
5	что в	19	17
6	того чтобы	7	17
7	для того	5	16
8	было бы	8	15
9	в этом	24	14
10	точки зрения	24	14
11	может быть	12	13
12	все же	5	12
13	таким образом	25	12
14	в его	11	12
15	и не	8	12
16	не в	4	11
17	только в	10	11
18	в силу	6	10
19	в самом	6	10
20	не только	15	10
21	если бы	5	9
22	то что	15	9
23	прежде всего	2	9
24	самом деле	7	9
25	того что	10	9
26	с точки	11	9
27	о том	5	9
28	так как	10	9
29	а только	3	8
30	том чтобы	2	8
31	в языке	2	8
32	то же	16	8
33	то обстоятельство	3	8
34	а не	7	8
35	тем что	7	8
36	обстоятельство что	3	8
37	не менее	3	7
38	с другой	12	7
39	связи с	3	7
40	в качестве	21	7
41	как бы	7	7
42	вместе с	8	7
43	не может	6	7
44	с помощью	31	7
45	это не	5	7
46	бы в	3	7
47	в области	4	7
48	так и	5	7
49	в какой	3	6
50	тогда когда	8	6
51	именно в	3	6
52	что он	6	6
53	зависимости от	2	6
54	при этом	12	6
55	что такое	5	6
56	в ней	2	6
57	но и	9	6
58	другой стороны	9	6
59	можно было	6	6
60	все эти	5	6
61	мы имеем	2	6
62	в которой	3	6
63	с тем	6	5
64	что это	2	5
65	к тому	6	5
66	но не	3	5
67	еще не	2	5
68	всяком случае	3	5
69	и что	8	5
70	целый ряд	5	5
71	этом отношении	7	5
72	в виду	3	5
73	не просто	2	5
74	в той	2	5
75	а в	2	5
76	и его	5	5
77	в результате	8	5
78	во всяком	4	5
79	между тем	9	5
80	и с	4	5
81	в частности	5	4
82	переход от	2	4
83	в этих	3	4
84	что эти	2	4
85	на то	5	4
86	в нем	2	4
87	по существу	3	4
88	что они	14	4
89	того же	9	4
90	из них	4	4
91	в первую	4	4
92	один из	3	4
93	что и	9	4
94	не есть	2	4
95	в целом	11	4
96	со стороны	3	4
97	как в	5	4
98	и тогда	2	4
99	внимание на	3	4
100	с этим	5	4
101	того как	2	4
102	тем самым	7	4
103	так что	3	4
104	так же	11	4
105	роль в	4	4
106	и на	6	4
107	в данном	2	4
108	из этих	2	4
109	и является	3	4
110	слова и	5	4
111	значение слова	7	3
112	под влиянием	2	3
113	уже в	6	3
114	нисколько не	2	3
115	если не	2	3
116	уже и	2	3
117	состоит в	4	3
118	смысле этого	7	3
119	ясно что	2	3
120	этом смысле	8	3
121	его к	4	3
122	ли не	2	3
123	в этой	3	3
124	свою очередь	2	3
125	что слово	2	3
126	со словом	2	3
127	в свою	2	3
128	обе эти	5	3
129	в сущности	4	3
130	не имеют	3	3
131	это слово	2	3
132	на том	4	3
133	этого слова	11	3
134	по мере	4	3
135	в истории	10	3
136	даже в	2	3
137	условия в	2	3
138	на его	3	3
139	когда он	3	3
140	нам не	2	3
141	тому что	4	3
142	в своем	4	3
143	в связи	3	3
144	а с	2	3
145	что оно	4	3
146	в их	12	3
147	и он	2	3
148	в таком	2	3
149	должно быть	3	3
150	той же	6	3
151	должна быть	2	3
152	и здесь	2	3
153	и то	10	3
154	в речи	4	3
155	они не	2	3
156	в себе	10	3
157	здесь не	2	3
158	как это	9	3
159	к которому	3	3
160	речи не	2	2
161	только к	3	2
162	и более	7	2
163	никогда не	5	2
164	иначе как	2	2
165	с этой	4	2
166	не является	5	2
167	одного и	6	2
168	которую можно	2	2
169	что все	3	2
170	в каждом	2	2
171	как они	4	2
172	не могут	3	2
173	в собственном	7	2
174	когда оно	2	2
175	идет о	3	2
176	если мы	10	2
177	в смысле	4	2
178	для нас	4	2
179	этом случае	3	2
180	и того	5	2
181	как и	9	2
182	и как	9	2
183	и при	4	2
184	что если	2	2
185	что с	4	2
186	первую очередь	4	2
187	тот же	9	2
188	и сами	2	2
189	в своей	7	2
190	свое время	2	2
191	одним из	2	2
192	том же	2	2
193	никак не	2	2
194	в свое	2	2
195	себе и	3	2
196	речь идет	5	2
197	и тем	8	2
198	ни в	3	2
199	в современной	2	2
200	смысле и	2	2
201	и для	4	2
202	в слове	2	2
203	целом и	2	2
204	на этот	3	2
205	между ними	4	2
206	не имеет	2	2
207	мы наблюдаем	2	2
208	увидим что	5	2
209	во многих	2	2
210	когда мы	2	2
211	также и	2	2
212	в каком	2	2
213	на более	2	2
214	этой точки	4	2
215	может служить	2	2
216	могли бы	9	2
217	заключается в	18	2
218	тогда как	2	2
219	в значении	2	2
220	но в	3	2
