N	2gram	Bakhtin_Pr_3	Problemy
1	и в	34	46
2	чужое слово	2	40
3	и не	29	27
4	может быть	19	23
5	чужого слова	5	23
6	как бы	27	19
7	не может	19	19
8	в нем	19	17
9	у достоевского	13	16
10	в этом	16	16
11	не только	10	14
12	слова в	7	13
13	но и	12	12
14	как и	18	12
15	как мы	7	12
16	и на	6	11
17	точки зрения	8	11
18	в одном	5	11
19	а не	9	11
20	не в	9	10
21	в пределах	6	10
22	прежде всего	15	9
23	в том	3	9
24	в большинстве	2	9
25	в самом	8	9
26	и все	19	9
27	вовсе не	11	9
28	слово не	2	9
29	и к	12	9
30	в его	22	9
31	с точки	4	9
32	большинстве случаев	3	8
33	авторское слово	2	8
34	конечно не	2	8
35	достоевского в	3	8
36	свой предмет	2	7
37	романах достоевского	3	7
38	голосов в	3	7
39	слова с	3	7
40	и с	15	7
41	к чужому	4	7
42	по себе	3	7
43	еще не	4	7
44	в сущности	11	7
45	как раз	4	7
46	в себе	6	7
47	слова и	10	7
48	никогда не	8	6
49	в каждом	3	6
50	ни в	4	6
51	но это	4	6
52	хотя и	3	6
53	в него	3	6
54	к одному	3	6
55	друг друга	2	6
56	пределах одного	2	6
57	настасьи филипповны	7	6
58	к себе	17	6
59	о нем	2	6
60	слово в	2	6
61	но в	16	6
62	что он	23	6
63	что я	15	6
64	мы увидим	2	6
65	двух голосов	5	6
66	то же	14	6
67	все это	16	6
68	и он	2	6
69	и его	16	6
70	только в	6	6
71	это не	5	5
72	о себе	18	5
73	себе самом	5	5
74	с самим	14	5
75	же время	12	5
76	при этом	4	5
77	и сам	5	5
78	друг с	2	5
79	в котором	3	5
80	к нему	14	5
81	жизни и	3	5
82	по отношению	5	5
83	особенно в	2	5
84	рядом с	4	5
85	ведь и	3	5
86	в то	12	5
87	слово с	6	5
88	так как	4	5
89	в жизни	2	5
90	в романах	3	5
91	с его	6	5
92	у него	4	5
93	это слово	5	5
94	к другому	20	5
95	за пределы	2	5
96	о том	2	5
97	отношению к	6	5
98	во всех	2	5
99	с другом	2	5
100	так сказать	2	5
101	уже в	3	4
102	что в	7	4
103	очень часто	2	4
104	да и	4	4
105	до конца	3	4
106	например в	2	4
