N	2gram	Vygotskiy__3	StatiiOP
1	и в	38	25
2	в этом	13	24
3	в том	25	20
4	что в	20	19
5	что он	11	19
6	может быть	19	19
7	тем что	3	19
8	что это	10	16
9	том что	14	15
10	в этой	13	14
11	в его	5	12
12	то что	35	12
13	не только	12	12
14	в этих	2	11
15	так что	8	11
16	таким образом	12	10
17	и не	10	10
18	у него	4	9
19	но и	5	9
20	и т	14	8
21	все это	3	8
22	в своих	4	8
23	о том	6	8
24	было бы	12	7
25	с этим	8	7
26	не может	7	7
27	точки зрения	16	7
28	в то	3	7
29	место в	3	6
30	из этих	3	6
31	в конце	2	6
32	не в	12	6
33	интересно что	3	6
34	только в	4	6
35	как бы	14	6
36	как в	4	6
37	как на	3	6
38	а в	7	6
39	и на	6	6
40	т п	5	6
41	в русской	2	6
42	между тем	7	6
43	то же	10	5
44	в них	3	5
45	потому что	14	5
46	с другой	7	5
47	на то	16	5
48	ни в	3	5
49	говорит что	8	5
50	в котором	6	5
51	и это	8	5
52	а не	7	5
53	того что	4	5
54	другой стороны	5	5
55	он не	6	5
56	но в	3	5
57	с тем	8	4
58	всяком случае	2	4
59	состоит в	3	4
60	была бы	2	4
61	у нас	2	4
62	как и	8	4
63	мы видим	12	4
64	это есть	2	4
65	но это	3	4
66	что здесь	2	4
67	в качестве	2	4
68	в общем	2	4
69	если бы	14	4
70	например в	2	4
71	и к	3	4
72	он говорит	6	4
73	в ней	15	4
74	к ней	2	4
75	и тем	3	4
76	в своей	5	4
77	в целом	4	4
78	в речи	3	4
79	из этого	8	4
80	в течение	4	4
81	из которых	4	4
82	с точки	9	4
83	и для	4	4
84	время как	4	4
85	можно назвать	2	4
86	сказать что	4	4
87	во всяком	2	4
88	действующих лиц	5	4
89	все же	8	4
90	в которой	5	4
91	что эти	4	4
92	то время	2	4
93	ничего не	2	4
94	в эту	2	4
95	что все	3	3
96	и более	2	3
97	все они	2	3
98	тому что	6	3
99	в какой	5	3
100	к этому	3	3
101	показывает что	2	3
102	поэзии в	2	3
103	и здесь	6	3
104	всех этих	2	3
105	он был	3	3
106	с этой	2	3
107	для него	2	3
108	и что	18	3
109	на этом	5	3
110	до конца	2	3
111	одной стороны	5	3
112	и если	6	3
113	несмотря на	5	3
114	о которых	9	3
115	и наконец	2	3
116	все эти	4	3
117	нет никакого	2	3
118	со стороны	2	3
119	как раз	8	3
120	что этот	4	3
121	по мнению	2	3
122	уже не	2	3
123	нельзя не	2	3
124	не так	3	3
125	и его	6	3
126	в виде	2	3
127	но он	2	3
128	в другом	5	3
129	бы совершенно	6	3
130	так как	6	3
131	на тему	3	3
132	что по	3	3
133	я говорил	2	3
134	более и	2	2
135	а с	2	2
136	он хочет	2	2
137	русской поэзии	2	2
138	это был	2	2
139	все время	30	2
140	при помощи	4	2
141	должен был	2	2
142	все более	2	2
143	никогда не	4	2
144	он может	2	2
145	в стихах	3	2
146	для этого	2	2
147	что у	7	2
148	но они	2	2
149	и во	2	2
150	в одной	2	2
151	одного из	2	2
152	вовсе не	8	2
153	в такой	3	2
154	в сборнике	3	2
155	его к	2	2
156	и ее	2	2
157	утверждать что	2	2
158	самого начала	6	2
159	что именно	2	2
160	к тому	6	2
161	как мы	7	2
162	что его	2	2
163	такое же	3	2
164	такой же	2	2
165	что они	4	2
166	есть в	2	2
167	что если	4	2
168	того же	3	2
169	в свою	4	2
170	до сих	6	2
171	и может	2	2
172	в самом	25	2
173	в сущности	10	2
174	во всех	4	2
175	в прямом	2	2
176	одна из	4	2
177	в виду	4	2
178	речь идет	4	2
179	один из	6	2
180	должен быть	3	2
181	стихи как	2	2
182	вместе с	5	2
183	дело не	2	2
184	сих пор	5	2
185	ее в	4	2
186	только что	2	2
187	внимание на	2	2
188	и только	3	2
189	быть не	2	2
190	т д	4	2
191	с ее	2	2
192	с одной	6	2
193	не просто	2	2
194	не мог	4	2
195	заключается в	7	2
196	самом деле	21	2
197	с самого	6	2
198	для того	8	2
199	что не	3	2
200	и по	2	2
201	и всегда	2	2
202	той же	2	2
203	стихах и	3	2
204	мы не	5	2
205	или в	5	2
206	в которых	6	2
207	а у	2	2
208	то и	3	2
209	одно из	2	2
210	но как	2	2
211	на это	3	2
212	этого слова	2	2
213	том смысле	2	2
214	что эта	4	2
215	так сказать	5	2
216	не имеет	6	2
217	заметить что	2	2
218	к этой	2	2
219	и которые	3	2
220	в плане	3	2
221	то есть	15	2
