N	2gram	Vygotskiy__1	Formalny
1	и не	9	30
2	вовсе не	3	28
3	и в	23	27
4	может быть	14	25
5	не может	12	24
6	так и	5	21
7	и его	6	19
8	таким образом	26	18
9	в этом	17	18
10	а не	3	17
11	точки зрения	26	16
12	самом деле	3	16
13	и пр	2	15
14	в процессе	8	15
15	то же	8	15
16	между ними	2	15
17	как и	14	14
18	с точки	18	14
19	не в	4	12
20	если бы	5	12
21	и от	3	11
22	в самом	7	11
23	но и	14	10
24	лишь в	6	9
25	так как	7	9
26	не только	16	9
27	так же	16	9
28	что в	14	8
29	ни в	4	8
30	при этом	4	8
31	как бы	11	8
32	с помощью	13	8
33	и все	5	8
34	то что	17	8
35	как раз	4	8
36	как мы	5	8
37	только в	6	8
38	в том	24	7
39	же время	2	7
40	все это	6	7
41	потому что	6	7
42	в то	7	7
43	между тем	9	7
44	с тем	7	7
45	в его	14	7
46	если мы	2	7
47	там где	2	7
48	все время	6	6
49	с другой	10	6
50	всяком случае	3	6
51	все эти	4	6
52	в своих	5	6
53	бы в	5	6
54	но в	5	6
55	что он	7	6
56	было бы	4	6
57	и понимания	2	6
58	все же	3	6
59	в своей	4	6
60	хотя бы	4	6
61	в данном	2	6
62	во всяком	3	6
63	и ее	7	6
64	вместе с	9	6
65	независимо от	6	5
66	никогда не	2	5
67	что именно	3	5
68	зависимости от	2	5
69	что они	3	5
70	того чтобы	17	5
71	не является	9	5
72	другой стороны	9	5
73	в одной	3	5
74	в результате	4	5
75	говорит он	15	5
76	в зависимости	2	5
77	но не	4	5
78	и потому	2	5
79	тем что	6	5
80	связи с	3	5
81	уже в	3	4
82	прежде всего	10	4
83	в смысле	2	4
84	к тому	4	4
85	и как	5	4
86	для того	15	4
87	мы видели	2	4
88	в целом	20	4
89	жизни и	2	4
90	данном случае	2	4
91	и те	2	4
92	от всех	3	4
93	о том	6	4
94	как это	2	4
95	мы можем	6	4
96	между собой	5	4
97	тогда когда	3	4
98	по себе	5	4
99	в ее	2	4
100	том что	21	4
101	она не	3	4
102	на ее	2	4
103	как в	4	4
104	в слове	2	4
105	мы не	7	4
106	связь между	6	4
107	могут быть	3	4
108	слова и	5	4
109	из этого	5	4
110	же как	6	3
111	бы и	2	3
112	что это	3	3
113	в этих	2	3
114	тому что	5	3
115	в какой	5	3
116	столь же	6	3
117	в конце	2	3
118	можно сказать	5	3
119	является для	2	3
120	как таковой	2	3
121	мы и	3	3
122	того что	15	3
123	и тем	6	3
124	по отношению	7	3
125	как таковая	2	3
126	той же	2	3
127	этом отношении	4	3
128	и что	5	3
129	в которых	3	3
130	и на	8	3
131	их в	4	3
132	сказать что	11	3
133	и с	9	3
134	в основе	8	3
135	и следовательно	3	3
136	нуждается в	2	3
137	к его	2	3
138	и более	5	3
139	в них	2	3
140	ясно что	2	3
141	же самое	3	3
142	во всех	3	3
143	отношению к	7	3
144	ее в	2	3
145	нового и	2	3
146	уже не	2	3
147	к проблеме	2	3
148	целое и	2	3
149	функции в	4	3
150	в себе	6	3
151	в основу	2	2
152	она должна	4	2
153	друг другу	3	2
154	для этого	5	2
155	в отношении	10	2
156	человека и	3	2
157	главным образом	2	2
158	на все	3	2
159	всех этих	2	2
160	такой же	3	2
161	в этой	7	2
162	на этом	2	2
163	смысле слова	3	2
164	с такой	2	2
165	общения и	3	2
166	в общем	3	2
167	внутренняя речь	4	2
168	в котором	4	2
169	был бы	2	2
170	учение о	3	2
171	он может	2	2
172	от того	6	2
173	что она	4	2
174	в своем	3	2
175	отношения к	3	2
176	и даже	2	2
177	одной и	2	2
178	одну из	4	2
179	из этих	3	2
180	в высшей	4	2
181	как он	3	2
182	с его	4	2
183	сознания и	3	2
184	смысле этого	3	2
185	поэтому в	2	2
186	превращается в	3	2
187	это понятие	2	2
188	в такой	3	2
189	к этому	4	2
190	говорить о	2	2
191	связано с	2	2
192	ту или	2	2
193	мы должны	5	2
194	в сущности	6	2
195	за пределы	2	2
196	этого слова	4	2
197	даже в	2	2
198	не могло	3	2
199	должен быть	4	2
200	с таким	3	2
201	внутренней речи	9	2
202	и речи	38	2
203	что этот	2	2
204	слова как	2	2
205	от этого	2	2
206	высшей степени	4	2
207	в каком	3	2
208	и это	3	2
209	дело в	2	2
210	в области	3	2
211	ничего не	3	2
