N	2gram	Vygotskiy__3	VLabPisa
1	таким образом	17	27
2	в этом	14	26
3	и в	25	25
4	не только	6	22
5	может быть	13	21
6	и не	10	19
7	не может	6	17
8	в его	15	15
9	в процессе	27	14
10	прежде всего	4	13
11	в том	23	13
12	этом отношении	3	13
13	в частности	4	12
14	все это	6	12
15	как это	7	12
16	с другой	6	11
17	в силу	6	11
18	из них	4	11
19	не могут	4	10
20	в качестве	12	10
21	о том	5	10
22	по этому	3	9
23	к этому	3	9
24	об этом	2	9
25	что в	17	9
26	для него	5	9
27	но и	4	9
28	то же	2	9
29	говорит и	2	8
30	все эти	7	8
31	на основании	11	8
32	в своем	4	8
33	другой стороны	3	8
34	могут быть	5	8
35	ни один	4	8
36	из этих	4	7
37	же в	2	7
38	как и	15	7
39	том что	20	7
40	было бы	10	7
41	отношению к	2	7
42	вместе с	14	7
43	по отношению	3	7
44	в себе	2	6
45	то что	15	6
46	главным образом	2	6
47	в основном	6	6
48	в нем	2	6
49	в зависимости	5	6
50	так и	5	6
51	или менее	3	6
52	и его	2	6
53	их в	3	6
54	между тем	3	6
55	в то	4	6
56	в результате	3	5
57	тому что	2	5
58	все же	6	5
59	зависимости от	6	5
60	как говорит	5	5
61	связи с	9	5
62	одним из	5	5
63	как бы	10	5
64	один из	6	5
65	приводит к	4	5
66	на основе	22	5
67	сказать что	4	5
68	только в	10	5
69	не в	6	5
70	не является	8	5
71	в плане	2	5
72	к тому	4	4
73	никогда не	4	4
74	перед нами	10	4
75	в одном	2	4
76	в целом	13	4
77	что он	6	4
78	с его	2	4
79	одна из	2	4
80	в своей	2	4
81	в нашей	2	4
82	в самом	3	4
83	когда он	3	4
84	в них	2	4
85	в связи	6	4
86	показывают что	5	4
87	с ними	3	4
88	в этой	5	4
89	и к	5	3
90	всех этих	2	3
91	интеллектуальной деятельности	7	3
92	с тем	16	3
93	и как	5	3
94	и от	2	3
95	человека и	5	3
96	только что	2	3
97	мы знаем	4	3
98	в другую	2	3
99	мы видели	6	3
100	что они	10	3
101	видели что	3	3
102	но как	3	3
103	это мы	2	3
104	или в	2	3
105	с этим	4	3
106	вслед за	3	3
107	в котором	3	3
108	его в	3	3
109	что и	10	3
110	и их	3	3
111	именно в	5	3
112	этой проблемы	2	3
113	этот вопрос	3	3
114	того что	10	3
115	и по	5	3
116	так же	17	3
117	в которых	3	3
118	как на	2	3
119	моментов в	2	3
120	точки зрения	6	3
121	является не	2	3
122	процесса как	2	3
123	бы в	2	3
124	что говорит	2	3
125	образом не	2	2
126	не менее	6	2
127	можно ли	2	2
128	отличается от	3	2
129	в жизни	3	2
130	с нею	2	2
131	а как	2	2
132	по себе	7	2
133	нет никаких	4	2
134	и заключается	2	2
135	показывает что	8	2
136	или иной	3	2
137	отдельных элементов	3	2
138	связанное с	2	2
139	и потому	2	2
140	но не	6	2
141	смысле слова	2	2
142	как известно	3	2
143	в пользу	5	2
144	из основных	3	2
145	еще не	4	2
146	одной стороны	5	2
147	и может	2	2
148	для того	7	2
149	если бы	5	2
150	мы имеем	4	2
151	часто не	2	2
152	что она	5	2
153	оно является	3	2
154	всяком случае	4	2
155	отнюдь не	4	2
156	если в	3	2
157	этом и	2	2
158	слова не	2	2
159	все они	2	2
160	этот процесс	3	2
161	от того	4	2
162	уже по	2	2
163	а в	4	2
164	с одной	5	2
165	что оно	4	2
166	в течение	2	2
167	этой точки	2	2
168	заключается в	9	2
169	того чтобы	8	2
170	из которых	5	2
171	между ними	3	2
172	и для	2	2
173	мышления в	17	2
174	можно было	6	2
175	с другими	2	2
176	тому как	2	2
177	и том	2	2
178	в своих	2	2
179	не столько	4	2
180	во всяком	4	2
181	хотя и	2	2
182	он не	4	2
183	что мы	7	2
184	того или	2	2
185	как он	3	2
186	которые в	3	2
187	образом по	3	2
188	в чем	2	2
189	которая не	4	2
190	в области	7	2
191	говорит об	2	2
192	же как	6	2
193	могло бы	4	2
194	тогда когда	4	2
195	значит что	4	2
