N	2gram	Losev_Prob_2	Dialekti
1	не есть	33	40
2	и не	37	30
3	по себе	8	25
4	и т	6	21
5	т д	6	19
6	и в	35	18
7	ничего не	10	17
8	может быть	18	17
9	точки зрения	2	17
10	и есть	4	16
11	ни в	6	15
12	так что	11	15
13	не имеет	7	15
14	значит что	4	14
15	а не	10	14
16	потому что	13	14
17	что в	11	13
18	то что	38	13
19	не только	24	13
20	и даже	11	13
21	если бы	4	12
22	было бы	8	12
23	и что	13	12
24	в этом	17	12
25	не может	13	12
26	что он	4	11
27	как бы	4	11
28	учение о	2	11
29	все это	4	11
30	это значит	4	11
31	в себе	5	11
32	так как	7	11
33	прежде всего	11	10
34	несмотря на	3	10
35	есть нечто	7	10
36	то же	5	10
37	что такое	18	10
38	сказать что	24	10
39	отнюдь не	5	9
40	в том	12	9
41	так и	7	9
42	том что	19	9
43	и то	10	9
44	ясно что	8	8
45	сама по	4	8
46	но это	6	8
47	совершенно не	2	8
48	к нему	2	8
49	в каком	4	8
50	не существует	6	7
51	не просто	11	7
52	вовсе не	37	7
53	и как	4	7
54	отождествляется с	2	7
55	но и	16	7
56	что она	4	7
57	что не	5	7
58	также и	12	7
59	той или	5	7
60	с другой	6	6
61	можно сказать	6	6
62	да и	10	6
63	хотя бы	12	6
64	она не	3	6
65	никак не	11	6
66	ни с	2	6
67	не было	3	6
68	есть ни	3	6
69	не в	2	6
70	в то	6	6
71	и ни	3	6
72	не то	2	6
73	но в	6	6
74	он сам	3	5
75	в этих	4	5
76	в своем	4	5
77	на то	6	5
78	как же	4	5
79	и мы	2	5
80	ни о	4	5
81	но если	4	5
82	все же	8	5
83	в отношении	4	5
84	общего с	2	5
85	что оно	2	5
86	есть только	8	5
87	а в	4	5
88	само по	2	5
89	можно было	5	5
90	и с	10	5
91	говорить о	10	5
92	или не	2	5
93	мы должны	3	5
94	в виду	8	5
95	и более	5	4
96	по крайней	6	4
97	в конце	7	4
98	к тому	3	4
99	во всяком	13	4
100	об этом	2	4
101	как таковой	4	4
102	крайней мере	6	4
103	это и	3	4
104	но не	4	4
105	на всю	2	4
106	хотя и	3	4
107	не о	6	4
108	каком случае	3	4
109	то это	3	4
110	только то	3	4
111	быть и	2	4
112	так же	5	4
113	другой стороны	5	4
114	как раз	8	4
115	собственно говоря	2	4
116	мы говорим	4	4
117	и притом	3	4
118	только и	3	4
119	как мы	5	4
120	или другой	5	4
121	мы можем	6	4
122	и вообще	16	4
123	ничего общего	3	4
124	о том	18	4
125	для меня	5	4
126	содержит в	2	3
127	может иметь	2	3
128	состоит из	2	3
129	или иная	2	3
130	всех этих	4	3
131	сознания и	2	3
132	тому что	3	3
133	в них	2	3
134	же тут	2	3
135	все равно	3	3
136	имеет никакого	2	3
137	этом смысле	5	3
138	стороны и	4	3
139	есть не	6	3
140	не является	7	3
141	или иной	5	3
142	но эта	3	3
143	же это	5	3
144	что и	2	3
145	а только	6	3
146	при условии	6	3
147	что они	3	3
148	более или	4	3
149	уже и	3	3
150	ли это	2	3
151	случае не	4	3
152	и все-таки	3	3
153	относиться к	2	3
154	конечно не	2	3
155	и о	4	3
156	есть просто	2	3
157	или иное	2	3
158	он не	2	3
159	только с	2	3
160	в его	7	3
161	не значит	2	3
162	даже в	2	3
163	гораздо более	4	3
164	один из	3	3
165	но только	4	3
166	указывает на	5	3
167	или менее	4	3
168	что же	9	3
169	мысли и	2	3
170	даже не	3	3
171	в их	3	3
172	только на	9	3
173	имеет ничего	2	3
174	в самом	5	3
175	еще и	5	3
176	еще более	2	3
177	но все	2	3
178	на самом	4	3
179	тех или	3	3
180	самом деле	4	3
181	в науке	3	3
182	и тут	4	3
183	должно быть	2	3
184	то или	3	3
185	что для	3	3
186	конце концов	7	3
187	в данном	10	3
188	от самого	2	3
189	ничем не	2	3
190	в основе	3	3
191	в ней	2	3
192	даже и	18	3
193	и вы	2	3
194	только в	14	3
195	утверждать что	2	3
196	но вот	2	3
197	и все	5	3
198	бы в	3	3
199	та или	2	3
200	как только	3	2
201	не менее	13	2
202	что их	2	2
203	не был	4	2
204	будет в	2	2
205	того что	12	2
206	бы и	7	2
207	на нем	2	2
208	она должна	2	2
209	или хотя	2	2
210	в виде	6	2
211	в частности	5	2
212	не знает	3	2
213	были бы	2	2
214	в качестве	2	2
215	или что	3	2
216	или других	3	2
217	и от	3	2
218	из этих	3	2
219	точно так	3	2
220	раз и	5	2
221	с другими	5	2
222	просто как	3	2
223	вопрос о	3	2
224	ничего нового	2	2
225	вещи и	2	2
226	от всякой	2	2
227	о которых	3	2
228	что под	2	2
229	как и	5	2
230	свой смысл	2	2
231	мы и	6	2
232	и при	2	2
233	является не	2	2
234	том или	3	2
235	что если	4	2
236	как о	3	2
237	не нужно	3	2
238	до сих	4	2
239	только тогда	3	2
240	еще не	10	2
241	одной стороны	5	2
242	только как	3	2
243	для того	3	2
244	о чем	6	2
245	о своем	2	2
246	никто не	3	2
247	в корне	2	2
248	себе и	2	2
249	это за	2	2
250	значит ли	2	2
251	и следовательно	4	2
252	и является	3	2
253	друг к	2	2
254	относится к	6	2
255	в него	2	2
256	всяком случае	10	2
257	тем более	10	2
258	а главное	2	2
259	но уже	5	2
260	другими словами	6	2
261	или его	2	2
262	и их	3	2
263	к другу	2	2
264	сих пор	4	2
265	для всякого	2	2
266	нас не	3	2
267	для этого	3	2
268	иной раз	3	2
269	тут и	2	2
270	идет речь	2	2
271	с этим	5	2
272	с одной	5	2
273	все эти	7	2
274	можно только	2	2
275	если мы	9	2
