N	2gram	Vygotskiy__1	Myslijsy
1	то есть	26	34
2	потому что	10	33
3	то что	32	29
4	может быть	22	26
5	таким образом	20	24
6	в том	30	23
7	и в	31	23
8	в этом	12	23
9	в слове	3	22
10	и не	16	18
11	что в	23	17
12	при этом	19	15
13	только в	14	15
14	для нас	5	14
15	как и	16	14
16	в себе	4	14
17	то же	5	14
18	того что	10	14
19	так как	18	14
20	если бы	6	13
21	том что	16	12
22	не было	3	12
23	а не	13	12
24	по себе	9	11
25	что я	4	11
26	чувственный образ	2	11
27	но и	2	11
28	не в	11	11
29	не может	17	11
30	и потому	2	10
31	что мы	8	10
32	не только	13	10
33	внутренней формы	3	10
34	мы можем	4	10
35	не есть	3	9
36	между тем	4	9
37	в своем	3	8
38	было бы	6	8
39	тогда когда	5	8
40	мы не	12	8
41	сказать что	7	8
42	о том	7	8
43	но в	3	8
44	стало быть	2	8
45	с тем	3	7
46	что это	6	7
47	на то	10	7
48	в нем	2	7
49	что и	13	7
50	в силу	3	7
51	и что	8	7
52	очевидно что	6	7
53	вовсе не	6	7
54	и т	26	7
55	могут быть	11	7
56	как в	9	7
57	мысли и	2	7
58	с этим	3	7
59	что такое	2	7
60	этого слова	4	7
61	поэзии и	2	7
62	независимо от	2	6
63	до тех	2	6
64	и к	3	6
65	такой степени	2	6
66	для того	6	6
67	вместе с	8	6
68	когда мы	3	6
69	в которой	4	6
70	так и	3	6
71	уже в	3	5
72	есть для	2	5
73	только тогда	7	5
74	так что	5	5
75	есть только	2	5
76	само по	5	5
77	не можем	3	5
78	хотя и	3	5
79	в его	6	5
80	как бы	5	5
81	к нему	2	5
82	бы и	2	5
83	что же	2	5
84	есть нечто	2	5
85	все это	8	5
86	не менее	2	5
87	а в	6	5
88	с ним	2	5
89	во всяком	8	5
90	и то	2	5
91	есть в	7	5
92	не то	2	5
93	на вопрос	2	4
94	и все	5	4
95	что все	3	4
96	что он	7	4
97	есть не	2	4
98	слова то	2	4
99	тем не	2	4
100	до сих	3	4
101	и может	2	4
102	по поводу	2	4
103	в одном	2	4
104	и о	4	4
105	от того	3	4
106	в котором	4	4
107	и тем	2	4
108	сих пор	3	4
109	на основании	7	4
110	только на	3	4
111	то и	2	4
112	тем самым	2	4
113	того чтобы	7	4
114	так же	12	4
115	в таком	3	4
116	точки зрения	15	4
117	в каком	2	4
118	мысли но	2	4
119	т п	16	4
120	в сознании	2	4
121	в то	5	4
122	же самое	2	4
123	если же	2	4
124	его в	2	4
125	мы имеем	4	4
126	и с	2	4
127	слова в	3	3
128	том случае	2	3
129	при помощи	20	3
130	только не	3	3
131	и есть	5	3
132	к которым	3	3
133	никогда не	8	3
134	в этих	4	3
135	и состоит	2	3
136	в них	2	3
137	человека и	2	3
138	не всегда	2	3
139	и вместе	2	3
140	там же	2	3
141	формы в	4	3
142	мысль что	3	3
143	но это	3	3
144	не будет	3	3
145	работа мысли	4	3
146	и если	4	3
147	к тому	4	3
148	например в	3	3
149	в самом	11	3
150	образы и	2	3
151	и следовательно	2	3
152	в виду	4	3
153	всяком случае	6	3
154	в каждом	3	3
155	и их	2	3
156	в процессе	5	3
157	со стороны	4	3
158	только что	2	3
159	в нас	2	3
160	что есть	2	3
161	и таким	2	3
162	и только	3	3
163	т д	8	3
164	той же	3	3
165	и других	3	3
166	что у	3	3
167	те же	4	3
168	на самом	2	3
169	уже не	2	3
170	самом деле	9	3
171	должны быть	3	3
172	в науке	2	3
173	и по	3	3
174	что то	2	3
175	это есть	5	3
176	в которых	3	3
177	их в	2	3
178	и так	4	3
179	внутреннюю форму	3	3
180	в искусстве	4	3
181	ту же	2	3
182	в поэзии	2	3
183	с точки	2	3
184	что эти	3	3
185	там где	4	3
186	внешняя форма	2	3
187	и тот	2	3
188	не существует	2	2
189	тому как	7	2
190	не могут	3	2
191	с и	5	2
192	в другой	2	2
193	состоит в	3	2
194	том же	2	2
195	и как	2	2
196	но даже	2	2
197	и без	2	2
198	тому что	4	2
199	все что	3	2
200	по тому	3	2
201	в состоянии	3	2
202	столь же	4	2
203	с другой	5	2
204	из этих	6	2
205	когда оно	2	2
206	точно так	3	2
207	представить себе	3	2
208	вопрос о	3	2
209	отношение к	2	2
210	что на	3	2
211	оно есть	2	2
212	и понятия	2	2
213	том и	2	2
214	и здесь	2	2
215	в ее	5	2
216	у нас	4	2
217	чтобы понять	4	2
218	из этого	2	2
219	только о	2	2
220	от него	2	2
221	что даже	2	2
222	уже и	2	2
223	но что	2	2
224	что по	3	2
225	она не	5	2
226	тот же	2	2
227	внутренняя форма	6	2
228	в сущности	10	2
229	к другим	2	2
230	к ним	2	2
231	он не	3	2
232	и когда	3	2
233	даже в	2	2
234	один из	4	2
235	и это	3	2
236	не знаем	2	2
237	указывает на	4	2
238	что она	6	2
239	художественное произведение	10	2
240	как она	2	2
241	мы видим	5	2
242	и для	5	2
243	если мы	12	2
244	как мы	2	2
245	из которых	3	2
246	и у	4	2
247	мысли а	2	2
248	это обстоятельство	3	2
249	и даже	6	2
250	с психологической	3	2
251	и его	7	2
252	к значению	2	2
253	нас в	2	2
254	в своих	4	2
255	мы различаем	4	2
256	бы ни	2	2
257	что только	2	2
258	из виду	2	2
259	подобно тому	5	2
260	это можно	2	2
261	бы в	2	2
262	но мы	3	2
263	в обществе	3	2
264	теми же	2	2
265	таком случае	2	2
266	одном из	2	2
267	мысли в	3	2
268	в области	11	2
269	на деле	3	2
270	имеет в	2	2
