N	2gram	Vygotskiy__1	Formalny
1	и в	31	38
2	в этом	12	27
3	т е	3	26
4	может быть	22	23
5	и его	7	21
6	таким образом	20	20
7	и не	16	20
8	в самом	11	16
9	прежде всего	4	15
10	не в	11	15
11	и т	26	14
12	не может	17	14
13	в нем	2	13
14	но и	2	13
15	в поэзии	2	12
16	с тем	3	11
17	в том	30	11
18	вовсе не	6	11
19	в его	6	10
20	в связи	2	10
21	и с	2	9
22	как и	16	9
23	при этом	19	9
24	в процессе	5	9
25	не только	13	9
26	на почве	2	9
27	т п	16	9
28	отнюдь не	6	8
29	что и	13	8
30	все же	5	8
31	так и	3	8
32	самом деле	9	8
33	точки зрения	15	8
34	что в	23	7
35	не могут	3	7
36	по себе	9	7
37	по существу	4	7
38	в своей	3	7
39	этом отношении	2	7
40	как мы	2	7
41	уже не	2	7
42	с точки	2	7
43	художественного произведения	17	6
44	не было	3	6
45	все время	4	6
46	в результате	4	6
47	то что	32	6
48	в этой	3	6
49	было бы	6	6
50	вместе с	8	6
51	то же	5	6
52	а не	13	6
53	как раз	2	6
54	могут быть	11	6
55	он не	3	6
56	только в	14	6
57	а в	6	6
58	должна быть	3	5
59	если бы	6	5
60	что он	7	5
61	это и	3	5
62	в слове	3	5
63	если мы	12	5
64	что же	2	5
65	с этим	3	5
66	и только	3	5
67	т д	8	5
68	и для	5	5
69	в основе	2	5
70	в то	5	5
71	бы в	2	5
72	во всяком	8	5
73	всяком случае	6	5
74	независимо от	2	4
75	и теперь	2	4
76	к этому	4	4
77	к тому	4	4
78	мы видели	2	4
79	что они	2	4
80	совершенно не	5	4
81	в сущности	10	4
82	как таковое	2	4
83	как они	2	4
84	как бы	5	4
85	и к	3	4
86	из них	2	4
87	как в	9	4
88	другой стороны	5	4
89	что оно	3	4
90	и даже	6	4
91	там где	4	4
92	ничего не	2	4
93	так как	18	4
94	но в	3	4
95	все дело	2	3
96	же как	4	3
97	главным образом	2	3
98	и может	2	3
99	в какой	5	3
100	с другой	5	3
101	из этих	6	3
102	мы знаем	3	3
103	и здесь	2	3
104	основных понятий	2	3
105	и как	2	3
106	чтобы показать	3	3
107	зависимости от	6	3
108	например в	3	3
109	в зависимости	5	3
110	не является	5	3
111	не есть	3	3
112	в целом	5	3
113	жизни и	3	3
114	и их	2	3
115	только на	3	3
116	все это	8	3
117	задачи и	3	3
118	то и	2	3
119	на самом	2	3
120	к нему	2	3
121	такой же	2	3
122	того что	10	3
123	того чтобы	7	3
124	для того	6	3
125	тем же	3	3
126	роль в	3	3
127	мы не	12	3
128	хотя и	3	3
129	понятий и	2	3
130	как к	2	3
131	слова в	3	3
132	и все	5	3
133	его в	2	3
134	что это	6	3
135	в области	11	3
136	искусство как	9	3
137	не то	2	3
138	уже в	3	2
139	нельзя судить	2	2
140	и другие	4	2
141	подойти к	2	2
142	никогда не	8	2
143	по этому	2	2
144	состоит в	3	2
145	в этих	4	2
146	что искусство	11	2
147	в качестве	2	2
148	тому что	4	2
149	столь же	4	2
150	в одной	3	2
151	произведение искусства	8	2
152	в такой	2	2
153	в конце	3	2
154	как прием	2	2
155	в основу	2	2
156	этих двух	2	2
157	представление о	3	2
158	произведение как	2	2
159	ее и	2	2
160	а только	2	2
161	в ее	5	2
162	до конца	6	2
163	себе а	3	2
164	том что	16	2
165	том случае	2	2
166	идет о	2	2
167	но это	3	2
168	должна была	2	2
169	от него	2	2
170	но не	3	2
171	совсем не	3	2
172	очевидно что	6	2
173	но как	2	2
174	она не	5	2
175	что на	3	2
176	на один	2	2
177	и о	4	2
178	к другим	2	2
179	совпадает с	4	2
180	конце концов	3	2
181	но совершенно	2	2
182	в котором	4	2
183	даже в	2	2
184	один из	4	2
185	и тем	2	2
186	с теми	2	2
187	есть только	2	2
188	этом смысле	2	2
189	не будет	3	2
190	от всех	3	2
191	отношение к	2	2
192	ни в	9	2
193	со стороны	4	2
194	разница между	3	2
195	художественное произведение	10	2
196	приводит к	2	2
197	тому чтобы	3	2
198	как она	2	2
199	его не	2	2
200	нигде не	2	2
201	и других	3	2
202	потебни и	2	2
203	применении к	2	2
204	тем самым	2	2
205	какой мере	3	2
206	и по	3	2
207	что для	2	2
208	отличие от	4	2
209	в таком	3	2
210	и то	2	2
211	формы и	5	2
212	и совершенно	5	2
213	их в	2	2
214	сказать что	7	2
215	между тем	4	2
216	и от	2	2
217	в отличие	3	2
218	в применении	2	2
219	как например	2	2
220	в искусстве	4	2
221	если же	2	2
222	при помощи	20	2
223	и это	3	2
224	в художественном	3	2
225	из этого	2	2
226	стал бы	2	2
227	что эта	3	2
228	в чем	2	2
229	потому что	10	2
230	как это	4	2
231	в которой	4	2
232	с ним	2	2
233	отметить что	2	2
234	та же	3	2
235	в виду	4	2
