N	2gram	Vygotskiy__3	Myslijsy
1	потому что	6	33
2	то что	15	29
3	может быть	13	26
4	таким образом	17	24
5	в том	23	23
6	и в	25	23
7	в этом	14	23
8	и не	10	18
9	что в	17	17
10	при этом	5	15
11	только в	10	15
12	для нас	2	14
13	как и	15	14
14	в себе	2	14
15	то же	2	14
16	того что	10	14
17	так как	12	14
18	если бы	5	13
19	том что	20	12
20	по себе	7	11
21	но и	4	11
22	не в	6	11
23	не может	6	11
24	и потому	2	10
25	что мы	7	10
26	по отношению	3	10
27	не только	6	10
28	что слово	4	10
29	тем что	8	10
30	мы можем	7	10
31	не есть	3	9
32	между тем	3	9
33	в своем	4	8
34	было бы	10	8
35	тогда когда	4	8
36	отношению к	2	8
37	заключает в	2	8
38	мы не	9	8
39	сказать что	4	8
40	о том	5	8
41	с тем	16	7
42	что это	5	7
43	на то	4	7
44	в нем	2	7
45	что и	10	7
46	в силу	6	7
47	и что	10	7
48	могут быть	5	7
49	как в	9	7
50	с этим	4	7
51	этого слова	4	7
52	независимо от	4	6
53	и к	5	6
54	для того	7	6
55	вместе с	14	6
56	того как	3	6
57	тем и	4	6
58	слово с	2	6
59	так и	5	6
60	уже в	7	5
61	значение слова	4	5
62	так что	2	5
63	само по	2	5
64	не можем	3	5
65	для него	5	5
66	таким же	2	5
67	хотя и	2	5
68	в его	15	5
69	как бы	10	5
70	все это	6	5
71	не менее	6	5
72	находится в	2	5
73	должно быть	2	5
74	внимание на	2	5
75	а в	4	5
76	с ним	4	5
77	во всяком	4	5
78	и то	2	5
79	слова и	6	5
80	и все	4	4
81	что он	6	4
82	тем не	5	4
83	на котором	2	4
84	и может	2	4
85	в одном	2	4
86	этим последним	2	4
87	от того	4	4
88	в котором	3	4
89	между ними	3	4
90	на основании	11	4
91	то и	4	4
92	только потому	2	4
93	тем самым	2	4
94	того чтобы	8	4
95	так же	17	4
96	что как	2	4
97	с другими	2	4
98	в таком	2	4
99	точки зрения	6	4
100	в каком	2	4
101	в то	4	4
102	могли бы	11	4
103	его в	3	4
104	мы имеем	4	4
105	слова в	2	3
106	все более	2	3
107	к которым	4	3
108	никогда не	4	3
109	связи с	9	3
110	в этих	2	3
111	в них	2	3
112	человека и	5	3
113	с нею	2	3
114	и вместе	2	3
115	в смысле	4	3
116	формы в	3	3
117	именно в	5	3
118	но это	5	3
119	не будет	2	3
120	к одному	5	3
121	переход от	3	3
122	еще не	4	3
123	признаков в	2	3
124	мы уже	5	3
125	к тому	4	3
126	на его	2	3
127	в самом	3	3
128	мы в	2	3
129	всяком случае	4	3
130	и их	3	3
131	в процессе	27	3
132	только что	2	3
133	связь между	4	3
134	и только	2	3
135	той же	4	3
136	все эти	7	3
137	и других	2	3
138	уже не	2	3
139	слова не	2	3
140	в речи	2	3
141	и по	5	3
142	с ними	3	3
143	и на	6	3
144	этот вопрос	3	3
145	в которых	3	3
146	то в	3	3
147	их в	3	3
148	от одного	2	3
149	что эти	3	3
150	там где	4	3
151	тому как	2	2
152	можно считать	3	2
153	не могут	4	2
154	самого начала	6	2
155	состоит в	3	2
156	и как	5	2
157	из нее	2	2
158	по признаку	3	2
159	тому что	2	2
160	все что	2	2
161	сами по	3	2
162	столь же	7	2
163	с другой	6	2
164	оно не	2	2
165	не как	3	2
166	связь и	2	2
167	из этих	4	2
168	но тем	2	2
169	а как	2	2
170	и здесь	2	2
171	об этом	2	2
172	мы и	2	2
173	мы могли	9	2
174	по своему	11	2
175	есть и	2	2
176	имеем дело	2	2
177	отношения между	5	2
178	в свою	3	2
179	что по	2	2
180	тот же	2	2
181	слова от	2	2
182	к другим	2	2
183	он не	4	2
184	как оно	3	2
185	один из	6	2
186	этот признак	2	2
187	об отношении	2	2
188	и это	4	2
189	в мире	2	2
190	на том	3	2
191	указывает на	2	2
192	что она	5	2
193	уже по	2	2
194	как она	3	2
195	мы видим	3	2
196	и для	2	2
197	если мы	3	2
198	относятся к	2	2
199	в течение	2	2
200	образом что	2	2
201	как мы	8	2
202	здесь мы	2	2
203	и другое	5	2
204	из которых	5	2
205	и у	6	2
206	это обстоятельство	3	2
207	на этот	2	2
208	друг друга	4	2
209	и его	2	2
210	можно было	6	2
211	или иначе	2	2
212	виде в	2	2
213	в своих	2	2
214	в виде	3	2
215	бы в	2	2
216	мы должны	6	2
217	его к	3	2
218	в области	7	2
219	которые не	4	2
220	на деле	3	2
