N	2gram	Vygotskiy__5	Myshleni
1	в том	27	28
2	и в	30	28
3	то что	37	28
4	в этом	14	27
5	того что	8	24
6	потому что	23	22
7	не может	9	19
8	том что	21	19
9	таким образом	20	18
10	что он	17	18
11	только в	5	18
12	что в	24	17
13	в силу	3	17
14	не только	16	16
15	так же	13	15
16	по сравнению	4	15
17	сравнению с	4	14
18	может быть	11	13
19	с помощью	2	13
20	сказать что	9	13
21	точки зрения	7	13
22	мы могли	4	12
23	тому что	8	11
24	и не	6	11
25	как бы	19	11
26	что мы	11	11
27	в отношении	2	10
28	к тому	8	10
29	как мы	5	10
30	но и	6	10
31	от того	4	10
32	по отношению	2	10
33	так как	9	10
34	но не	7	10
35	того чтобы	20	10
36	с точки	2	10
37	могли бы	4	9
38	между собой	2	9
39	было бы	5	9
40	мы можем	7	9
41	никогда не	9	8
42	в самом	14	8
43	еще не	5	8
44	для того	20	8
45	тем что	6	8
46	самого начала	3	7
47	того же	2	7
48	показывает что	3	7
49	с самого	3	7
50	если бы	11	7
51	в нем	7	7
52	в сущности	12	7
53	в своем	6	7
54	заключается в	8	7
55	что оно	6	7
56	мы видим	8	7
57	он не	3	7
58	вместе с	12	7
59	то же	7	7
60	между ними	2	7
61	можно было	3	7
62	там где	4	7
63	в которой	3	7
64	и к	4	6
65	же как	2	6
66	так что	3	6
67	и как	7	6
68	и что	23	6
69	для него	3	6
70	в то	2	6
71	же самое	5	6
72	когда мы	6	6
73	как и	6	6
74	можно сказать	2	6
75	так и	3	6
76	приводит к	2	6
77	как раз	13	6
78	мы не	3	6
79	не могут	3	5
80	это не	3	5
81	вопрос о	3	5
82	друг с	3	5
83	нам думается	2	5
84	и тем	6	5
85	время как	2	5
86	и на	3	5
87	и все	4	5
88	но в	5	5
89	что все	6	5
90	с тем	8	5
91	думается что	3	5
92	в зависимости	6	5
93	зависимости от	7	5
94	с другом	3	5
95	показать что	12	5
96	того как	2	5
97	из того	3	5
98	могут быть	8	5
99	в этой	5	5
100	не могли	4	5
101	именно в	6	4
102	в частности	4	4
103	в нашем	2	4
104	на то	17	4
105	что на	3	4
106	мы знаем	2	4
107	не в	8	4
108	отношения между	2	4
109	на этом	6	4
110	на этот	3	4
111	целый ряд	3	4
112	с этим	2	4
113	сущности говоря	8	4
114	в состоянии	3	4
115	в одной	2	4
116	и следовательно	2	4
117	мы имеем	8	4
118	показали что	2	4
119	знаем что	2	4
120	к другому	2	4
121	он должен	8	4
122	ясно что	6	4
123	в качестве	2	4
124	что при	3	4
125	одного и	2	4
126	к другу	4	4
127	что и	3	4
128	во всех	2	4
129	если я	2	4
130	и того	2	4
131	в той	3	4
132	с несомненностью	2	4
133	той же	3	4
134	и то	9	4
135	связь между	2	4
136	в себе	5	4
137	в каждой	3	4
138	что их	2	3
139	оба эти	2	3
140	из этих	3	3
141	в каждом	2	3
142	совершенно очевидно	5	3
143	это означает	2	3
144	все время	20	3
145	как это	7	3
146	очевидно что	2	3
147	слов и	2	3
148	всякий раз	2	3
149	это есть	3	3
150	отличается от	2	3
151	что с	6	3
152	до конца	2	3
153	в нашей	2	3
154	при этом	8	3
155	же точно	6	3
156	на его	3	3
157	мог бы	2	3
158	и той	2	3
159	но мы	2	3
160	в целом	5	3
161	в их	3	3
162	как на	11	3
163	и только	3	3
164	этом отношении	3	3
165	действия и	4	3
166	в сферу	2	3
167	в своих	5	3
168	в основе	7	3
169	и здесь	6	3
170	на примере	4	3
171	бы в	5	3
172	с его	2	3
173	и составляет	3	3
174	только не	5	3
175	должен был	4	3
176	друг к	4	3
177	в них	4	3
178	мы нашли	3	3
179	представить себе	2	3
180	по себе	7	3
181	это и	2	3
182	связи с	2	3
183	до сих	5	3
184	мы должны	3	3
185	один из	5	3
186	в его	4	3
187	сих пор	5	3
188	как в	3	3
189	одной и	2	3
190	в себя	2	3
191	а не	8	3
192	и его	6	3
193	этот вопрос	4	3
194	в психологии	3	3
195	ту же	2	3
196	не знает	2	3
197	представляют собой	2	3
198	отношения к	2	3
199	как только	4	2
200	казалось бы	4	2
201	и другие	3	2
202	именно поэтому	2	2
203	в этих	3	2
204	для этого	9	2
205	с другой	9	2
206	с этой	2	2
207	в конце	4	2
208	именно потому	3	2
209	это в	3	2
210	была бы	3	2
211	прежде всего	4	2
212	что именно	5	2
213	для нас	3	2
214	самом деле	8	2
215	и другое	2	2
216	несмотря на	5	2
217	имеет место	3	2
218	как они	2	2
219	что всякое	4	2
220	себе и	2	2
221	принять во	2	2
222	в котором	2	2
223	исходит из	4	2
224	из них	2	2
225	если мы	16	2
226	все это	2	2
227	другой стороны	5	2
228	остается еще	2	2
229	в прежней	2	2
230	образом мы	3	2
231	которых мы	4	2
232	каким образом	2	2
233	все эти	2	2
234	но только	3	2
235	на том	2	2
236	и наконец	3	2
237	нечто такое	2	2
238	в которых	2	2
239	мы называем	2	2
240	но он	3	2
241	от него	4	2
242	входящий в	2	2
243	что у	3	2
244	которые он	2	2
245	верно что	3	2
246	оказывается совершенно	2	2
247	состоит в	3	2
248	у него	3	2
249	же самую	2	2
250	в одном	2	2
251	этом смысле	2	2
252	не с	2	2
253	этом случае	2	2
254	для нашей	2	2
255	у нас	4	2
256	по существу	2	2
257	чем в	2	2
258	этот закон	2	2
259	бы сказать	2	2
260	мы уже	6	2
261	во внимание	5	2
262	входят в	2	2
263	видим в	2	2
264	по самому	2	2
265	в своей	4	2
266	из этого	2	2
267	что если	6	2
268	и между	3	2
269	еще в	2	2
270	что нам	3	2
271	все же	7	2
272	когда он	5	2
273	только на	4	2
274	внимание на	4	2
275	дело с	5	2
276	а в	4	2
277	только что	4	2
278	речь в	2	2
279	на одном	4	2
280	в данном	3	2
281	это противоречие	4	2
282	в другом	3	2
283	что они	5	2
284	что эта	4	2
285	которое мы	3	2
286	в совершенно	6	2
