N	2gram	Voloshinov_1	Problemy
1	и не	26	31
2	и в	19	29
3	в его	6	24
4	может быть	26	24
5	а не	7	22
6	в этом	16	22
7	как бы	15	19
8	в нем	10	19
9	точки зрения	34	19
10	для него	9	18
11	не только	8	15
12	то что	8	15
13	не как	2	14
14	но и	8	14
15	и его	19	14
16	то же	7	14
17	рядом с	5	14
18	в пределах	6	13
19	с точки	20	13
20	как и	12	12
21	точка зрения	7	12
22	не может	24	12
23	таким образом	17	12
24	этом смысле	2	10
25	в самом	10	10
26	в то	3	10
27	только в	9	10
28	там где	2	10
29	все же	8	9
30	в романе	2	9
31	же время	3	9
32	все эти	7	9
33	в единство	4	9
34	если бы	2	9
35	в каждом	7	8
36	в своем	2	8
37	до конца	5	8
38	по себе	4	8
39	что он	2	8
40	что в	4	8
41	отношению к	2	8
42	в своей	3	8
43	по отношению	3	8
44	в том	6	8
45	прежде всего	13	7
46	вовсе не	5	7
47	а как	3	7
48	том что	3	7
49	не в	5	7
50	она не	2	7
51	за пределы	5	7
52	так и	11	7
53	входит в	5	7
54	и как	3	7
55	а в	4	7
56	с другими	3	7
57	и на	4	7
58	в себе	2	7
59	мира и	2	7
60	но в	7	7
61	все это	3	6
62	точку зрения	2	6
63	в одной	2	6
64	в конце	5	6
65	не могут	3	6
66	выражение в	4	6
67	одним из	2	6
68	в единстве	2	6
69	как в	4	6
70	как раз	2	6
71	самом деле	10	6
72	менее всего	2	6
73	так же	7	6
74	говорит он	2	6
75	могут быть	2	6
76	в разрезе	6	6
77	его в	3	6
78	и потому	5	6
79	так как	2	6
80	сознания и	3	5
81	должна быть	2	5
82	и др	2	5
83	именно в	5	5
84	было бы	4	5
85	но все	3	5
86	более того	3	5
87	зависимости от	2	5
88	еще не	4	5
89	это и	3	5
90	в сущности	3	5
91	дело идет	4	5
92	он не	3	5
93	мысли и	4	5
94	не становится	3	5
95	той же	2	5
96	на самом	3	5
97	конце концов	3	5
98	во всяком	5	5
99	между тем	3	5
100	и это	3	5
101	ничего не	6	5
102	в результате	9	4
103	в литературе	2	4
104	является лишь	3	4
105	бы и	2	4
106	что и	2	4
107	и с	2	4
108	и следовательно	3	4
109	в процессе	14	4
110	от того	4	4
111	и для	11	4
112	не было	3	4
113	тем что	2	4
114	как же	4	4
115	как мы	13	4
116	должно быть	2	4
117	в основе	2	4
118	человека в	2	4
119	так сказать	6	4
120	что же	4	4
121	никогда не	2	3
122	дано в	2	3
123	с другой	5	3
124	нового времени	2	3
125	на материале	8	3
126	все в	2	3
127	ни в	2	3
128	одна из	2	3
129	не дает	3	3
130	кроме того	6	3
131	и пр	12	3
132	но именно	3	3
133	всяком случае	2	3
134	себе и	2	3
135	на почве	6	3
136	он может	3	3
137	дана как	2	3
138	бытия в	7	3
139	другой стороны	6	3
140	тому что	2	3
141	точке зрения	2	3
142	этом отношении	3	3
143	друг друга	8	3
144	и здесь	6	3
145	в своих	2	3
146	сказать что	4	3
147	как к	2	3
148	не знает	2	3
149	мы должны	3	3
150	отношении к	4	3
151	далеко не	4	3
152	целом ряде	2	3
153	бы в	2	3
154	и взаимодействия	2	2
155	самого начала	4	2
156	связи с	11	2
157	то ни	8	2
158	хотя бы	5	2
159	с этой	2	2
160	и во	2	2
161	и от	3	2
162	всею совокупностью	2	2
163	те же	5	2
164	вопрос о	4	2
165	в условиях	4	2
166	его к	2	2
167	и ее	3	2
168	и к	3	2
169	не есть	3	2
170	жизни и	2	2
171	художественный образ	2	2
172	следовательно и	2	2
173	является не	6	2
174	бы то	8	2
175	при этом	8	2
176	благодаря этому	2	2
177	вне его	4	2
178	социальной жизни	3	2
179	тот же	4	2
180	все остальное	2	2
181	конечно не	5	2
182	имеет значение	2	2
183	он ни	2	2
184	идеологического творчества	9	2
185	оно ни	3	2
186	до сих	8	2
187	ни одной	2	2
188	в котором	3	2
189	однако не	2	2
190	в большинстве	3	2
191	войти в	3	2
192	в первой	2	2
193	сих пор	8	2
194	мы уже	2	2
195	ни было	10	2
196	в отношении	4	2
197	в контексте	8	2
198	и даже	2	2
199	или к	2	2
200	зрения и	2	2
201	слово в	3	2
202	здесь мы	4	2
203	в смысле	6	2
204	разрезе данного	4	2
205	именно на	2	2
206	из которых	2	2
207	на этот	3	2
208	между ними	4	2
209	слова но	2	2
210	к другому	3	2
211	к этим	3	2
212	не об	2	2
213	можно было	2	2
214	для других	2	2
215	в данном	4	2
216	этот вопрос	5	2
217	этой действительности	2	2
218	в ней	4	2
219	идеологическое творчество	3	2
220	и есть	3	2
221	в истории	3	2
222	в рамки	4	2
223	во все	2	2
224	свои мысли	2	2
225	со всею	2	2
226	большинстве случаев	3	2
227	в которой	3	2
228	мысли в	2	2
229	оно может	4	2
230	совпадает с	2	2
231	же и	2	2
232	нет ни	2	2
233	в сознании	2	2
234	с этим	4	2
235	по преимуществу	5	2
