N	2gram	Vinokur_Ku_2	FransuaR
1	и в	23	56
2	в его	5	18
3	таким образом	5	17
4	все эти	12	15
5	в этом	18	14
6	в том	19	13
7	так и	4	13
8	и его	3	12
9	в то	4	12
10	до конца	3	11
11	как бы	4	11
12	в них	4	11
13	то же	6	11
14	же время	3	10
15	еще не	5	10
16	и до	2	10
17	только в	5	9
18	в самом	12	9
19	но и	7	9
20	и не	16	9
21	том что	11	8
22	в сущности	9	8
23	не только	20	8
24	в нем	4	8
25	все это	5	8
26	и даже	2	8
27	и с	7	8
28	в частности	2	7
29	у него	3	7
30	как мы	3	7
31	и на	6	7
32	все они	2	6
33	прежде всего	8	6
34	вовсе не	9	6
35	в этой	6	6
36	языка и	8	6
37	в той	2	6
38	той же	2	6
39	потому что	25	6
40	точки зрения	14	6
41	связи с	3	6
42	и все	2	6
43	большинстве случаев	2	6
44	но в	11	6
45	но не	6	5
46	никогда не	2	5
47	в отношении	2	5
48	в пределах	4	5
49	как и	2	5
50	он не	3	5
51	один из	5	5
52	мы видели	2	5
53	своего рода	4	5
54	в процессе	3	5
55	что в	10	5
56	не было	4	5
57	роль в	2	5
58	в результате	4	5
59	в области	11	5
60	что все	5	4
61	и более	2	4
62	что это	7	4
63	в качестве	8	4
64	конечно не	2	4
65	в ней	3	4
66	и потому	2	4
67	с одной	2	4
68	при этом	2	4
69	язык в	2	4
70	того чтобы	11	4
71	в своих	2	4
72	ту же	6	4
73	в особенности	4	4
74	так как	15	4
75	перед нами	4	3
76	всех этих	3	3
77	казалось бы	3	3
78	в своем	2	3
79	или меньшей	3	3
80	главным образом	3	3
81	и здесь	5	3
82	слов и	2	3
83	большей или	3	3
84	в большей	3	3
85	может быть	15	3
86	меньшей степени	3	3
87	и о	4	3
88	а также	3	3
89	был бы	2	3
90	что и	3	3
91	то что	9	3
92	в форме	3	3
93	в их	2	3
94	не на	2	3
95	в связи	4	3
96	что для	2	3
97	еще и	2	3
98	не просто	2	3
99	там где	5	3
100	в году	2	3
101	с помощью	7	3
102	здесь мы	2	3
103	уже не	8	3
104	не в	8	3
105	рядом с	2	3
106	конечно и	2	3
107	сказать что	4	3
108	между тем	6	3
109	речи и	5	3
110	характер и	2	3
111	в другом	2	3
112	его к	2	3
113	в таких	3	3
114	слова и	5	3
115	если бы	12	2
116	в нашем	7	2
117	в речи	6	2
118	с другой	8	2
119	это не	6	2
120	уже в	3	2
121	не как	2	2
122	на самом	2	2
123	это в	2	2
124	к этому	4	2
125	что он	5	2
126	бы и	4	2
127	можно сказать	4	2
128	и еще	2	2
129	ни в	4	2
130	узком смысле	2	2
131	но это	3	2
132	в узком	4	2
133	а на	2	2
134	когда в	2	2
135	было бы	15	2
136	несмотря на	5	2
137	а в	3	2
138	по преимуществу	2	2
139	указывает что	2	2
140	хотя и	4	2
141	что на	4	2
142	все же	7	2
143	в своей	2	2
144	вся эта	2	2
145	вместе с	5	2
146	самом деле	9	2
147	дело не	2	2
148	данном случае	2	2
149	что она	3	2
150	другой стороны	7	2
151	целый ряд	5	2
152	так же	4	2
153	как раз	3	2
154	не может	9	2
155	в каком	4	2
156	язык и	2	2
157	того как	2	2
158	образом в	2	2
159	а не	10	2
160	для того	9	2
161	из которых	3	2
162	к нему	2	2
163	и для	2	2
164	с точки	8	2
165	в данном	4	2
166	и то	5	2
167	с этой	2	2
168	также и	5	2
169	в которых	2	2
170	языка в	3	2
171	он и	2	2
172	что они	2	2
173	с тем	2	2
