N	2gram	Voloshinov_1	Myshleni
1	речи и	6	28
2	точки зрения	10	26
3	таким образом	7	26
4	в том	2	24
5	и в	38	23
6	том что	3	21
7	в целом	4	20
8	с точки	5	18
9	того чтобы	7	17
10	то что	8	17
11	в этом	10	17
12	так же	4	16
13	не только	27	16
14	того что	4	15
15	для того	9	15
16	может быть	13	14
17	но и	13	14
18	как и	10	14
19	в его	6	14
20	с помощью	6	13
21	не может	12	12
22	как бы	28	11
23	сказать что	3	11
24	представляет собой	2	11
25	прежде всего	21	10
26	в отношении	2	10
27	в качестве	4	9
28	не является	5	9
29	и не	14	9
30	между тем	3	9
31	и с	5	9
32	вместе с	5	9
33	внутренней речи	18	9
34	самого начала	4	8
35	человеческой речи	3	8
36	с самого	4	8
37	и на	6	8
38	в основе	2	8
39	нашего исследования	2	8
40	в процессе	6	8
41	то же	14	8
42	вопрос о	2	7
43	как уже	2	7
44	в этой	6	7
45	в самом	4	7
46	в то	9	7
47	так как	7	7
48	с тем	8	7
49	что он	2	7
50	мы не	9	7
51	все время	5	6
52	независимо от	5	6
53	и тем	6	6
54	от того	3	6
55	все это	4	6
56	лишь в	4	6
57	потому что	5	6
58	с этим	2	6
59	о том	4	6
60	связь между	2	6
61	и его	7	6
62	мы можем	7	6
63	тем что	2	6
64	в себе	9	6
65	только в	6	6
66	тому что	5	5
67	в какой	2	5
68	перед нами	3	5
69	можно сказать	4	5
70	и как	9	5
71	в своих	2	5
72	что мы	11	5
73	мы должны	10	5
74	и все	4	5
75	бы в	5	5
76	если бы	4	5
77	но в	5	5
78	между собой	2	5
79	представить себе	3	5
80	по своей	2	5
81	он не	2	5
82	слова и	5	5
83	так и	6	5
84	как мы	9	5
85	тем самым	7	5
86	и т.д	21	5
87	но не	2	4
88	и речь	2	4
89	в свою	6	4
90	не в	6	4
91	при этом	9	4
92	в котором	3	4
93	целый ряд	3	4
94	все эти	2	4
95	этом отношении	2	4
96	их в	3	4
97	с его	7	4
98	внутренняя речь	5	4
99	для всех	2	4
100	в одном	3	4
101	к этому	2	4
102	и к	4	4
103	было бы	7	4
104	к тому	4	4
105	должен быть	2	4
106	в своей	2	4
107	сих пор	2	4
108	как в	2	4
109	а с	5	4
110	хотя бы	18	4
111	мы видим	3	4
112	этого слова	3	4
113	уже в	5	3
114	что это	4	3
115	и от	7	3
116	мы называем	4	3
117	свою очередь	4	3
118	что именно	3	3
119	на отдельные	2	3
120	общения и	4	3
121	и следовательно	5	3
122	на эти	2	3
123	друг другу	2	3
124	отношения к	3	3
125	его не	2	3
126	в которых	2	3
127	вовсе не	2	3
128	этот вопрос	2	3
129	же самое	5	3
130	речи но	2	3
131	смысле этого	2	3
132	что оно	3	3
133	останавливаться на	2	3
134	об этом	3	3
135	тем и	2	3
136	нашего сознания	2	3
137	во всех	6	3
138	все же	7	3
139	если не	3	3
140	должны были	2	3
141	самом деле	4	3
142	а не	6	3
143	из которых	3	3
144	можно было	4	3
145	и то	3	3
146	мы говорили	2	3
147	в каком	2	3
148	связи с	3	3
149	внутреннюю речь	3	3
150	и это	7	3
151	ответ на	2	3
152	в которой	7	3
153	в области	5	3
154	ничего не	8	3
155	в частности	3	2
156	никогда не	7	2
157	в нашем	5	2
158	точку зрения	3	2
159	является наиболее	3	2
160	что у	3	2
161	или даже	2	2
162	в конце	6	2
163	словом и	3	2
164	как таковой	3	2
165	в зависимости	5	2
166	но все	4	2
167	же время	7	2
168	для него	3	2
169	несмотря на	2	2
170	хотя и	3	2
171	с развитием	2	2
172	эти три	2	2
173	что перед	2	2
174	про себя	2	2
175	один из	4	2
176	не с	3	2
177	мы видели	5	2
178	не к	3	2
179	жизни и	3	2
180	значительной степени	2	2
181	той же	5	2
182	и вот	3	2
183	в слове	3	2
184	развития в	2	2
185	и той	5	2
186	и наконец	5	2
187	и даже	3	2
188	речь и	4	2
189	который мы	2	2
190	должно быть	2	2
191	бы и	2	2
192	а в	5	2
193	в словах	3	2
194	нуждается в	2	2
195	и переживания	2	2
196	что эти	2	2
197	в этих	2	2
198	человека с	2	2
199	как это	5	2
200	главным образом	3	2
201	короче говоря	3	2
202	он должен	3	2
203	с собой	2	2
204	ясно что	2	2
205	есть не	2	2
206	в ее	3	2
207	только тогда	2	2
208	в значительной	2	2
209	зависимости от	5	2
210	одно и	4	2
211	связано с	2	2
212	тех случаях	2	2
213	ту или	3	2
214	себе и	2	2
215	и потому	2	2
216	всего в	3	2
217	с ней	2	2
218	на него	4	2
219	понимание и	2	2
220	слова как	2	2
221	одной и	2	2
222	если мы	4	2
223	уже не	4	2
224	и слово	3	2
225	и пр	4	2
226	между ними	3	2
227	с другими	2	2
228	и при	2	2
229	между двумя	2	2
230	которое не	2	2
231	вопроса о	4	2
232	заметить что	2	2
233	и поэтому	3	2
