N	2gram	Losev_Prob_1	Dialekti
1	не есть	29	54
2	и не	31	27
3	а не	15	26
4	точки зрения	3	25
5	и в	32	24
6	и т	11	24
7	значит что	3	24
8	не только	17	23
9	есть нечто	11	23
10	т д	10	23
11	что такое	6	21
12	по себе	15	20
13	не может	8	19
14	не просто	23	18
15	ничего не	10	17
16	и есть	6	16
17	и что	9	15
18	что все	3	14
19	в таком	9	14
20	то что	42	14
21	с точки	3	14
22	может быть	14	13
23	таким образом	6	13
24	и даже	11	13
25	что он	7	13
26	вовсе не	35	13
27	что это	3	12
28	того что	7	12
29	есть только	8	12
30	есть и	3	12
31	не менее	19	11
32	не имеет	2	11
33	что же	9	11
34	тем не	18	10
35	отнюдь не	10	10
36	она есть	5	10
37	таком случае	6	10
38	не существует	6	10
39	только не	3	10
40	в сущности	2	10
41	ни в	7	9
42	но и	9	9
43	что она	5	9
44	нет ничего	10	9
45	есть не	6	9
46	учение о	3	8
47	прежде всего	10	8
48	так что	6	8
49	и как	6	8
50	это есть	9	8
51	что мы	13	8
52	том что	12	8
53	в этом	19	8
54	в виде	15	8
55	что в	12	7
56	никогда не	7	7
57	но что	2	7
58	в самом	6	7
59	другими словами	3	7
60	что оно	3	7
61	потому что	16	7
62	даже и	8	7
63	в виду	6	7
64	ясно что	3	7
65	как и	3	7
66	только на	4	7
67	как раз	13	7
68	иное как	2	6
69	кроме того	2	6
70	но если	2	6
71	все это	7	6
72	и только	4	6
73	д и	4	6
74	и с	2	6
75	что иное	2	6
76	о том	11	6
77	так как	11	6
78	если бы	4	6
79	и все	7	6
80	не что	2	6
81	об этом	10	6
82	есть именно	5	6
83	оно не	3	6
84	от всего	3	6
85	не на	3	6
86	то же	10	6
87	самом деле	6	6
88	и пр	4	6
89	можно ли	5	5
90	всегда есть	6	5
91	законы природы	2	5
92	как же	3	5
93	в том	9	5
94	что его	3	5
95	но это	8	5
96	хотя и	6	5
97	и его	3	5
98	что для	2	5
99	или не	3	5
100	одно из	2	5
101	в то	6	5
102	как это	6	5
103	в них	7	5
104	по крайней	2	5
105	было бы	8	5
106	он не	3	5
107	крайней мере	2	5
108	так и	12	5
109	и сама	2	5
110	уже не	3	5
111	что не	3	5
112	и притом	4	5
113	мы не	2	5
114	сам по	7	5
115	только в	7	5
116	тому что	4	4
117	с другой	3	4
118	это не	6	4
119	не могут	2	4
120	или иной	5	4
121	сама по	4	4
122	к тому	3	4
123	хотя бы	3	4
124	но только	2	4
125	так же	9	4
126	сказать что	13	4
127	говорить что	2	4
128	нет никакой	2	4
129	сознания и	2	4
130	нет и	2	4
131	и ничего	2	4
132	на первый	2	4
133	у нас	14	4
134	говорить о	6	4
135	в истории	4	4
136	о нем	3	4
137	говорит о	3	4
138	только что	2	4
139	собственно говоря	2	4
140	в чем	3	4
141	тому как	2	4
142	и то	6	4
143	мы и	4	4
144	подобно тому	2	4
145	и это	9	4
146	сущность и	3	4
147	для него	2	4
148	что нет	2	4
149	перед нами	5	3
150	не было	4	3
