N	2gram	Bakhtin_Fr_8	Myshleni
1	в том	13	42
2	том что	8	35
3	с помощью	3	31
4	в процессе	5	27
5	таким образом	17	25
6	в развитии	2	25
7	точки зрения	6	24
8	в этом	14	24
9	в качестве	4	21
10	и в	56	20
11	что в	5	19
12	в основе	4	17
13	то же	11	16
14	то что	3	15
15	не только	8	15
16	что они	2	14
17	как мы	7	13
18	с другой	2	12
19	при этом	4	12
20	в их	3	12
21	потому что	6	12
22	может быть	3	12
23	так же	2	11
24	в его	18	11
25	с точки	2	11
26	так как	4	10
27	в отношении	5	10
28	мы видим	6	10
29	и то	2	10
30	в себе	4	10
31	только в	9	10
32	и другие	5	9
33	и как	2	9
34	одной стороны	2	9
35	но и	9	9
36	другой стороны	2	9
37	с одной	4	9
38	между тем	3	9
39	как и	5	9
40	что и	3	9
41	и не	9	8
42	в результате	5	8
43	было бы	2	8
44	вместе с	2	8
45	и более	4	7
46	как бы	11	7
47	в своей	2	7
48	самом деле	2	7
49	а не	2	7
50	того чтобы	4	7
51	уже в	2	6
52	мы видели	5	6
53	в самом	9	6
54	не может	2	6
55	и на	7	6
56	сказать что	3	6
57	по своей	4	6
58	его в	2	6
59	с тем	2	6
60	что он	2	6
61	той же	6	6
62	перед нами	3	5
63	в частности	7	5
64	никогда не	5	5
65	целый ряд	2	5
66	это не	2	5
67	в действительности	2	5
68	только не	2	5
69	если бы	2	5
70	и его	12	5
71	и к	4	5
72	все же	2	5
73	о том	4	5
74	мы уже	10	5
75	так и	13	5
76	для того	2	5
77	все эти	15	5
78	слова и	3	5
79	в нашем	2	4
80	в своем	3	4
81	первый план	2	4
82	из них	2	4
83	роль в	5	4
84	и те	2	4
85	с этой	2	4
86	и с	8	4
87	к этому	2	4
88	его к	3	4
89	и при	2	4
90	по своему	8	4
91	в сущности	8	4
92	во всей	2	4
93	в речи	2	4
94	между ними	2	4
95	не в	3	4
96	и для	2	4
97	в области	5	4
98	в этих	11	3
99	не подлежит	3	3
100	что все	4	3
101	так что	3	3
102	в этой	6	3
103	себе и	2	3
104	одной из	3	3
105	в условиях	5	3
106	один из	5	3
107	в связи	3	3
108	в совершенно	4	3
109	и других	4	3
110	на его	6	3
111	к которому	3	3
112	но в	6	3
113	и во	2	3
114	бы в	3	3
115	во всем	4	3
116	но не	5	3
117	основе их	2	3
118	когда он	2	3
119	ни в	2	3
120	в виде	2	3
121	связи с	6	3
122	в которой	4	3
123	такой же	5	2
124	том числе	3	2
125	числе и	2	2
126	прежде всего	6	2
127	отражение в	2	2
128	в настоящее	3	2
129	что на	2	2
130	мы найдем	2	2
131	и понятий	4	2
132	для него	2	2
133	и отдельных	2	2
134	что это	4	2
135	мы встречаем	2	2
136	одним из	5	2
137	в ней	4	2
138	в нем	8	2
139	к нему	2	2
140	уже говорили	7	2
141	данном случае	2	2
142	не просто	3	2
143	здесь мы	3	2
144	они не	5	2
145	мы наблюдаем	3	2
146	а в	2	2
147	также и	2	2
148	в данном	2	2
149	и здесь	3	2
150	настоящее время	3	2
151	что эти	2	2
152	их в	4	2
153	и которые	4	2
154	в известном	2	2
155	видели что	3	2
156	это в	2	2
157	у него	7	2
158	видим что	2	2
159	этому вопросу	2	2
160	еще не	10	2
161	он говорит	2	2
162	далеко не	2	2
163	а также	3	2
164	даже в	4	2
165	языке и	2	2
166	только на	2	2
167	и т.п	11	2
168	того как	2	2
169	в той	6	2
170	в слове	2	2
171	на одном	2	2
172	в каком	2	2
173	ту же	4	2
174	и т.д	3	2
175	на котором	2	2
