N	2gram	Propp_Isto_3	Myshleni
1	в том	9	33
2	том что	8	27
3	точки зрения	2	26
4	то что	7	20
5	в этом	17	19
6	того что	5	17
7	и в	22	15
8	не только	14	15
9	что в	15	14
10	таким образом	10	14
11	что он	9	12
12	в целом	3	10
13	но и	12	10
14	было бы	3	10
15	мы можем	6	10
16	в своем	2	9
17	может быть	11	9
18	не может	4	9
19	о том	3	9
20	связи с	6	9
21	так и	2	8
22	никогда не	3	8
23	не в	4	8
24	и что	2	8
25	если бы	6	8
26	к тому	3	7
27	мы знаем	2	7
28	одной стороны	2	7
29	с одной	2	7
30	и не	12	7
31	потому что	3	7
32	он не	5	7
33	во всяком	2	7
34	в частности	5	6
35	как мы	8	6
36	в этой	5	6
37	мы уже	6	6
38	мы видели	13	6
39	по отношению	2	6
40	в связи	3	6
41	с другой	7	6
42	сказать что	3	6
43	мы должны	7	6
44	как это	4	6
45	но в	10	6
46	вовсе не	2	6
47	и к	3	6
48	как и	3	6
49	вместе с	9	6
50	всяком случае	2	6
51	там где	7	6
52	это не	6	5
53	представление о	3	5
54	вопрос о	2	5
55	и др	2	5
56	и даже	2	5
57	друг друга	6	5
58	видели что	4	5
59	все что	3	5
60	отношению к	2	5
61	то же	6	5
62	этот вопрос	2	5
63	связана с	3	4
64	независимо от	2	4
65	прежде всего	3	4
66	из этих	3	4
67	для нас	4	4
68	в них	6	4
69	не имеет	2	4
70	так же	3	4
71	а в	6	4
72	их в	3	4
73	и с	4	4
74	при помощи	3	4
75	так как	7	4
76	к этому	7	4
77	все же	5	4
78	мы видим	8	4
79	в качестве	2	4
80	даже в	2	4
81	как в	2	4
82	из того	2	4
83	и его	4	4
84	только в	4	4
85	все время	2	3
86	что у	3	3
87	во время	6	3
88	что они	8	3
89	при этом	2	3
90	из них	7	3
91	данном случае	3	3
92	со стороны	3	3
93	все эти	4	3
94	они не	4	3
95	он на	2	3
96	с собой	2	3
97	в которых	2	3
98	мы имеем	19	3
99	и все	3	3
100	здесь и	2	3
101	с этим	8	3
102	состоит в	3	3
103	но не	7	3
104	что она	5	3
105	должны были	3	3
106	на самом	2	3
107	а не	6	3
108	вот почему	2	3
109	или в	11	3
110	в данном	4	3
111	и ее	3	3
112	и это	2	3
113	детей в	2	3
114	ничего не	6	3
115	как только	2	2
116	же как	2	2
117	в другой	4	2
118	и есть	2	2
119	в этих	11	2
120	раньше чем	3	2
121	на все	2	2
122	можно сказать	2	2
123	что на	4	2
124	ни в	2	2
125	живет в	5	2
126	и как	3	2
127	но все	2	2
128	и более	2	2
129	имеет свою	3	2
130	не дает	2	2
131	в ином	6	2
132	в котором	2	2
133	после этого	2	2
134	могут быть	5	2
135	в некоторых	5	2
136	на том	3	2
137	уже видели	3	2
138	целый ряд	3	2
139	на одной	2	2
140	в других	4	2
141	что здесь	6	2
142	во все	2	2
143	а также	2	2
144	в одном	2	2
145	у него	3	2
146	связь с	6	2
147	нет никаких	2	2
148	увидим ниже	3	2
149	стороны и	3	2
150	представляет собой	3	2
151	мы увидим	3	2
152	следует за	2	2
153	следующим образом	3	2
154	к ней	4	2
155	в его	3	2
156	что и	9	2
157	ее в	3	2
158	с ней	6	2
159	находится в	4	2
160	и для	2	2
161	в течение	6	2
162	все равно	3	2
163	есть ли	2	2
164	ней в	2	2
165	в силу	2	2
166	той же	2	2
167	тем что	4	2
168	в другом	2	2
169	ту же	2	2
