N	2gram	Ircho_Kome_3	Problema
1	то что	4	38
2	и не	21	37
3	вовсе не	4	37
4	и в	22	35
5	не только	5	24
6	том что	13	19
7	о том	8	18
8	может быть	6	18
9	в этом	8	17
10	но и	4	16
11	что мы	2	14
12	не менее	5	13
13	и что	6	13
14	потому что	10	13
15	во всяком	3	13
16	не может	3	13
17	тем не	3	12
18	в том	12	12
19	хотя бы	4	12
20	что в	5	11
21	прежде всего	5	11
22	так что	6	11
23	и даже	3	11
24	не будет	2	11
25	в таком	2	11
26	всяком случае	3	10
27	и с	4	10
28	говорить о	3	10
29	тем более	4	10
30	еще не	6	10
31	а не	4	10
32	ничего не	3	10
33	если мы	2	9
34	в этой	3	9
35	едва ли	7	9
36	было бы	3	8
37	в виду	2	8
38	ясно что	6	8
39	как раз	6	8
40	все же	4	8
41	тут же	4	8
42	в конце	7	7
43	этом случае	2	7
44	не является	4	7
45	не имеет	3	7
46	в его	8	7
47	конце концов	2	7
48	так и	4	7
49	так как	11	7
50	мы не	2	7
51	с другой	4	6
52	ни в	10	6
53	о чем	7	6
54	не о	3	6
55	так или	2	6
56	был бы	2	6
57	и т	4	6
58	в то	6	6
59	на то	3	6
60	же самое	3	6
61	и для	4	6
62	или иначе	2	6
63	мы можем	3	6
64	но в	5	6
65	в области	2	6
66	в частности	3	5
67	и без	2	5
68	представление о	2	5
69	в самом	9	5
70	отнюдь не	4	5
71	в связи	4	5
72	с этим	3	5
73	с одной	3	5
74	так же	4	5
75	и на	2	5
76	между собой	4	5
77	и все	2	5
78	как и	3	5
79	связи с	5	5
80	по своему	3	5
81	то же	7	5
82	как мы	2	5
83	одной стороны	3	5
84	что не	3	5
85	другой стороны	2	5
86	можно было	2	5
87	с другими	2	5
88	в себе	4	5
89	и это	2	5
90	не могут	2	4
91	в своем	8	4
92	в отношении	4	4
93	без всякого	2	4
94	как бы	3	4
95	до тех	3	4
96	что она	4	4
97	все это	5	4
98	таким образом	12	4
99	а в	7	4
100	в результате	2	4
101	их в	3	4
102	но если	3	4
103	и здесь	4	4
104	тем что	5	4
105	если бы	8	4
106	все еще	2	4
107	что он	8	4
108	стороны и	2	4
109	тех пор	3	4
110	до сих	9	4
111	тот же	2	4
112	и о	2	4
113	сих пор	9	4
114	если не	3	4
115	самом деле	6	4
116	далеко не	3	4
117	уже в	2	3
118	тому что	2	3
119	к тому	6	3
120	что они	2	3
121	несмотря на	4	3
122	и если	2	3
123	хотя и	5	3
124	только один	2	3
125	один из	3	3
126	то это	5	3
127	в целом	3	3
128	в их	2	3
129	то ни	3	3
130	не было	2	3
131	при этом	7	3
132	что для	2	3
133	не знает	3	3
134	в своих	2	3
135	в основе	2	3
136	его в	8	3
137	бы в	4	3
138	с тем	4	3
139	и к	3	3
140	все что	3	3
141	она не	2	3
142	только как	2	3
143	и тот	3	3
144	нет и	4	3
145	если же	2	3
146	и речи	4	3
147	даже не	3	3
148	лет назад	2	3
149	бы не	2	3
150	все равно	3	3
151	с самого	4	3
152	для того	6	3
153	самого начала	4	2
154	по тому	2	2
155	его от	2	2
156	не в	4	2
157	но все	4	2
158	что с	2	2
159	в и	2	2
160	и сам	5	2
161	и мы	3	2
162	из которых	2	2
163	к нему	5	2
164	бы то	2	2
165	и хотя	2	2
166	не так	3	2
167	в ней	4	2
168	точки зрения	4	2
169	себе в	3	2
170	нет ничего	2	2
171	ли в	2	2
172	это в	2	2
173	в них	3	2
174	но при	2	2
175	об этом	7	2
176	представляет собой	3	2
177	в качестве	2	2
178	конечно не	3	2
179	он не	5	2
180	а также	2	2
181	речь идет	5	2
182	и особенно	2	2
183	что и	8	2
184	во всех	2	2
185	вместе с	9	2
186	на него	4	2
187	совершенно не	2	2
188	того чтобы	6	2
189	это обстоятельство	3	2
190	что их	2	2
191	роль в	2	2
192	ничем не	4	2
193	и ее	2	2
194	на это	3	2
195	из этого	2	2
196	здесь не	2	2
197	и поэтому	4	2
