N	2gram	Vygotskiy__2	FransuaR
1	и в	15	29
2	таким образом	14	20
3	и не	7	16
4	и все	3	13
5	в этой	6	13
6	как и	6	12
7	и т.п	7	12
8	но в	6	12
9	так и	8	11
10	в этом	19	11
11	то же	5	10
12	во время	3	10
13	как мы	6	10
14	мы уже	6	10
15	не только	15	10
16	вовсе не	6	9
17	но и	10	9
18	все эти	3	9
19	и с	4	9
20	прежде всего	4	8
21	в его	2	8
22	и его	4	8
23	как бы	7	8
24	в них	4	7
25	мы видели	6	7
26	так же	4	7
27	в том	33	7
28	так как	4	7
29	из них	3	6
30	в сущности	9	6
31	что это	6	5
32	у него	2	5
33	это не	5	5
34	того же	3	5
35	уже говорили	3	5
36	в своей	4	5
37	и до	3	5
38	и по	3	5
39	сказать что	6	5
40	перед нами	2	4
41	только для	3	4
42	с его	4	4
43	что он	12	4
44	и есть	2	4
45	и др	5	4
46	то что	20	4
47	все это	4	4
48	на самом	3	4
49	с помощью	5	4
50	с другой	6	4
51	связана с	4	4
52	также и	2	4
53	в результате	3	4
54	тем что	2	4
55	точки зрения	26	4
56	мира и	2	4
57	в которой	4	4
58	том числе	3	3
59	тому как	2	3
60	все время	3	3
61	в частности	6	3
62	в качестве	4	3
63	в своем	9	3
64	с ее	2	3
65	что у	3	3
66	все же	4	3
67	том что	27	3
68	и как	2	3
69	мы видим	4	3
70	более или	2	3
71	что здесь	2	3
72	мы можем	10	3
73	и сам	3	3
74	животных и	3	3
75	тот же	7	3
76	того что	17	3
77	здесь и	3	3
78	той же	2	3
79	и их	5	3
80	он не	7	3
81	или менее	2	3
82	при этом	3	3
83	и других	2	3
84	у них	2	3
85	того чтобы	12	3
86	для того	10	3
87	и даже	5	3
88	подобно тому	2	3
89	в себе	2	3
90	по своей	6	3
91	на эту	2	3
92	там где	6	3
93	в эту	4	3
94	уже в	5	2
95	связи с	9	2
96	уже и	2	2
97	в другой	2	2
98	к этому	4	2
99	числе и	3	2
100	в этих	2	2
101	быть может	2	2
102	но мы	3	2
103	его к	2	2
104	о мире	3	2
105	к тому	7	2
106	и к	6	2
107	одной из	3	2
108	ни в	2	2
109	что они	3	2
110	именно в	2	2
111	мы увидим	2	2
112	но не	3	2
113	в себя	2	2
114	как известно	6	2
115	одной стороны	7	2
116	не может	9	2
117	и мы	2	2
118	может быть	9	2
119	том же	2	2
120	что каждая	2	2
121	никогда не	8	2
122	а также	2	2
123	в виду	6	2
124	все те	2	2
125	в котором	2	2
126	со стороны	3	2
127	с таким	6	2
128	раз в	2	2
129	и для	2	2
130	на этой	2	2
131	после этого	2	2
132	как в	4	2
133	в их	2	2
134	как раз	4	2
135	которых он	3	2
136	в других	2	2
137	с одной	7	2
138	они не	3	2
139	в игре	3	2
140	и эта	2	2
141	с точки	18	2
142	друг друга	5	2
143	или в	3	2
144	то он	2	2
145	их в	4	2
146	в основе	3	2
147	это же	3	2
148	в споре	2	2
149	только в	4	2
150	в один	2	2
151	о том	9	2
152	как он	6	2
153	и это	3	2
154	с ним	3	2
155	учения о	2	2
156	к которому	6	2
