N	2gram	Vygotskiy__5	Hudozhes
1	в качестве	4	19
2	состоит в	6	16
3	и не	12	16
4	в том	18	15
5	и в	16	15
6	не только	16	15
7	в частности	3	13
8	может быть	9	13
9	при этом	4	12
10	а в	3	12
11	и его	3	12
12	но не	10	11
13	в этом	25	11
14	представляет собой	7	10
15	как бы	5	10
16	отношению к	12	10
17	но и	6	10
18	так и	7	10
19	по отношению	12	10
20	то же	8	10
21	а не	10	10
22	в его	11	9
23	точки зрения	18	9
24	с другой	4	7
25	в отличие	2	7
26	внутренней речи	7	7
27	в то	5	7
28	отличие от	2	7
29	но в	6	7
30	в основе	8	6
31	что в	16	6
32	том что	15	6
33	не в	6	6
34	отношение к	11	6
35	приводит к	7	6
36	не может	18	6
37	по своей	3	6
38	могут быть	4	5
39	можно сказать	5	5
40	только в	10	5
41	тем самым	8	5
42	в самом	4	5
43	того что	16	5
44	в нем	7	5
45	то что	26	5
46	другой стороны	2	5
47	в их	3	5
48	в этих	3	4
49	прежде всего	3	4
50	к тому	6	4
51	а только	4	4
52	в ходе	12	4
53	и как	3	4
54	в другом	6	4
55	для него	5	4
56	еще не	4	4
57	он не	8	4
58	и тем	3	4
59	в своей	2	4
60	отношения к	2	4
61	сознания в	3	4
62	и то	4	4
63	сказать что	13	4
64	между тем	3	4
65	речи и	6	4
66	говорить о	3	4
67	не знает	5	4
68	и т.д	4	4
69	как это	8	4
70	к которому	4	4
71	не менее	3	3
72	если бы	8	3
73	в отношении	9	3
74	он должен	5	3
75	это не	4	3
76	одного и	3	3
77	как уже	3	3
78	что он	25	3
79	и к	2	3
80	к его	3	3
81	и того	3	3
82	в пределах	4	3
83	по своему	3	3
84	того же	7	3
85	в свою	4	3
86	или иным	2	3
87	о чем	2	3
88	имеет место	2	3
89	к нему	3	3
90	в целом	4	3
91	не на	3	3
92	таким образом	19	3
93	как и	8	3
94	в той	6	3
95	и что	12	3
96	с точки	9	3
97	их в	2	3
98	потому что	21	3
99	но он	7	3
100	его в	2	3
101	в которой	5	3
102	в области	12	3
103	в виду	2	3
104	на этом	3	2
105	я не	2	2
106	сама по	4	2
107	и составляет	4	2
108	и более	3	2
109	себя и	2	2
110	способность к	3	2
111	тому что	5	2
112	в своем	5	2
113	в них	2	2
114	в одном	3	2
115	этих двух	3	2
116	вовсе не	2	2
117	по себе	7	2
118	совершенно иной	2	2
119	тем более	4	2
120	он оказывается	2	2
121	свою очередь	3	2
122	тем или	2	2
123	с их	4	2
124	одной стороны	3	2
125	говорит что	5	2
126	никто не	2	2
127	за пределы	4	2
128	во всех	2	2
129	одной из	3	2
130	совпадает с	2	2
131	и потому	2	2
132	к жизни	3	2
133	не является	5	2
134	принадлежит к	2	2
135	как в	5	2
136	вытекает из	3	2
137	а с	2	2
138	на свою	2	2
139	с одной	3	2
140	именно в	4	2
141	все эти	4	2
142	задолго до	3	2
143	это и	3	2
144	в себя	3	2
145	того чтобы	17	2
146	для того	14	2
147	из которых	3	2
148	и по	4	2
149	так же	15	2
150	с ним	5	2
151	и на	6	2
152	в силу	10	2
153	между двумя	3	2
154	у него	6	2
155	но как	3	2
156	в этой	6	2
157	о том	8	2
158	из этого	2	2
159	в чем	3	2
