N	3gram	Vygotskiy__2	Istorich
1	не может быть	6	7
2	мы увидим что	2	5
3	более или менее	2	5
4	мы должны будем	2	4
5	в том что	21	4
6	на то что	6	4
7	с одной стороны	7	4
8	по отношению к	5	3
9	в связи с	6	3
10	о том что	4	3
11	то же самое	2	3
12	можно было бы	5	3
13	друг с другом	2	3
14	в отличие от	3	2
15	само по себе	2	2
16	мы не можем	3	2
17	если бы мы	2	2
18	же самое что	2	2
19	вопрос о том	2	2
20	должны были бы	2	2
21	в зависимости от	6	2
22	по этому поводу	3	2
23	мы видели что	3	2
24	на этот вопрос	5	2
