N	2gram	Voloshinov_1	FransuaR
1	и в	19	41
2	таким образом	17	19
3	в этом	16	15
4	и все	5	14
5	как и	12	14
6	то же	7	13
7	все эти	7	13
8	мы уже	2	12
9	в его	6	12
10	прежде всего	13	11
11	в том	6	11
12	как мы	13	11
13	в себе	2	11
14	так и	11	10
15	все это	3	10
16	в то	3	10
17	в качестве	2	9
18	и его	19	9
19	не в	5	9
20	же время	3	9
21	но и	8	9
22	и т.п	10	9
23	в своем	2	9
24	что в	4	9
25	в конце	5	8
26	и от	3	8
27	то что	8	8
28	но в	7	8
29	вовсе не	5	7
30	в романе	2	7
31	как бы	15	7
32	в нем	10	7
33	и не	26	7
34	ни в	2	6
35	для него	9	6
36	с помощью	6	6
37	только в	9	6
38	о том	2	6
39	к этому	5	5
40	не только	8	5
41	и к	3	5
42	в ней	4	5
43	что и	2	5
44	как в	4	5
45	а в	4	5
46	и для	11	5
47	так же	7	5
48	точки зрения	34	5
49	и это	3	5
50	место в	3	4
51	том числе	2	4
52	и здесь	6	4
53	момент в	3	4
54	том что	3	4
55	но все	3	4
56	одна из	2	4
57	было бы	4	4
58	в сущности	3	4
59	может быть	26	4
60	он не	3	4
61	в виду	2	4
62	на этой	2	4
63	целый ряд	3	4
64	мира и	2	4
65	должно быть	2	4
66	рядом с	5	4
67	и на	4	4
68	и с	2	4
69	конце концов	3	4
70	ничего не	6	4
71	и есть	3	3
72	в отношении	4	3
73	того же	6	3
74	нового времени	2	3
75	и потому	5	3
76	он может	3	3
77	его к	2	3
78	свою очередь	2	3
79	в своей	3	3
80	в свою	2	3
81	кроме того	6	3
82	при этом	8	3
83	но именно	3	3
84	из них	3	3
85	и их	2	3
86	и эта	4	3
87	выражение в	4	3
88	что он	2	3
89	с ее	2	3
90	жизни и	2	3
91	во всех	7	3
92	не может	24	3
93	не было	3	3
94	с точки	20	3
95	не имеет	3	3
96	той же	2	3
97	и те	7	3
98	можно было	2	3
99	тем что	2	3
100	не знает	2	3
101	его в	3	3
102	так сказать	6	3
103	так как	2	3
104	от этого	2	3
105	что все	2	2
106	ни было	10	2
107	именно в	5	2
108	и др	2	2
109	никогда не	2	2
110	числе и	2	2
111	связаны с	2	2
112	другими словами	2	2
113	и во	2	2
114	в одной	2	2
115	с этим	4	2
116	на самом	3	2
117	человека в	2	2
118	переходим к	3	2
119	и ее	3	2
120	к тому	2	2
121	следовательно и	2	2
122	отношению к	2	2
123	и как	3	2
124	правда и	3	2
125	они и	2	2
126	точка зрения	7	2
127	в большинстве	3	2
128	до конца	5	2
129	тот же	4	2
130	еще не	4	2
131	того что	3	2
132	одного из	3	2
133	одной из	3	2
134	оно ни	3	2
135	не есть	3	2
136	благодаря этому	2	2
137	места в	3	2
138	в первой	2	2
139	в процессе	14	2
140	по отношению	3	2
141	в связи	7	2
142	со всех	2	2
143	этом отношении	3	2
144	и сама	2	2
145	и других	2	2
146	не просто	2	2
147	только на	4	2
148	для всех	2	2
149	а не	7	2
150	с самого	4	2
151	из которых	2	2
152	норм и	2	2
153	мы не	6	2
154	или в	2	2
155	в данном	4	2
156	в результате	9	2
157	во всяком	5	2
158	в литературе	2	2
159	этой системы	2	2
160	во все	2	2
161	ту же	2	2
162	может стать	5	2
163	и т.д	2	2
164	далеко не	4	2
165	явлений и	2	2
166	как он	2	2
167	большинстве случаев	3	2
168	бы в	2	2
169	в чем	2	2
170	в которой	3	2
171	в области	3	2
172	нет ни	2	2
173	исторического времени	2	2
