N	2gram	Losev_Dial_1	Problema
1	то что	13	38
2	и не	30	37
3	вовсе не	7	37
4	и в	18	35
5	не есть	40	33
6	сказать что	10	24
7	не только	13	24
8	том что	9	19
9	даже и	3	18
10	о том	4	18
11	может быть	17	18
12	что такое	10	18
13	в этом	12	17
14	но и	7	16
15	и вообще	4	16
16	только в	3	14
17	не менее	2	13
18	и что	12	13
19	потому что	14	13
20	во всяком	4	13
21	не может	12	13
22	в том	9	12
23	того что	2	12
24	также и	7	12
25	хотя бы	6	12
26	что в	13	11
27	прежде всего	10	11
28	так что	15	11
29	не просто	7	11
30	и даже	13	11
31	никак не	6	11
32	всяком случае	2	10
33	и с	5	10
34	говорить о	5	10
35	тем более	2	10
36	еще не	2	10
37	да и	6	10
38	а не	14	10
39	в данном	3	10
40	и то	9	10
41	ничего не	17	10
42	если мы	2	9
43	что же	3	9
44	только на	3	9
45	уже не	2	8
46	было бы	12	8
47	в виду	5	8
48	есть только	5	8
49	ясно что	8	8
50	по себе	25	8
51	как раз	4	8
52	все же	5	8
53	в конце	4	7
54	не является	3	7
55	есть нечто	10	7
56	все эти	2	7
57	не имеет	15	7
58	в его	3	7
59	конце концов	3	7
60	так и	9	7
61	бы и	2	7
62	так как	11	7
63	тоже не	2	7
64	с другой	6	6
65	другими словами	2	6
66	можно сказать	6	6
67	а только	3	6
68	ни в	15	6
69	но это	8	6
70	мы и	2	6
71	о чем	2	6
72	не о	4	6
73	и т	21	6
74	т д	19	6
75	но как	2	6
76	в то	6	6
77	не существует	7	6
78	на то	5	6
79	по крайней	4	6
80	есть не	3	6
81	при условии	3	6
82	относится к	2	6
83	крайней мере	4	6
84	и для	2	6
85	мы можем	4	6
86	в виде	2	6
87	но в	6	6
88	в частности	2	5
89	или иной	3	5
90	же это	3	5
91	в самом	3	5
92	той или	7	5
93	отнюдь не	9	5
94	с этим	2	5
95	с одной	2	5
96	так же	4	5
97	и более	4	5
98	и все	3	5
99	раз и	2	5
100	этом смысле	3	5
101	как и	2	5
102	указывает на	3	5
103	но уже	2	5
104	то же	10	5
105	как мы	4	5
106	одной стороны	2	5
107	что не	7	5
108	другой стороны	4	5
109	можно было	5	5
110	или другой	4	5
111	с другими	2	5
112	в себе	11	5
113	еще и	3	5
114	и это	2	5
115	для меня	4	5
116	не был	2	4
117	сама по	8	4
118	что если	2	4
119	и есть	16	4
120	в этих	5	4
121	в своем	5	4
122	в отношении	5	4
123	как таковой	4	4
124	как же	5	4
125	и как	7	4
126	более или	3	4
127	это значит	11	4
128	случае не	3	4
129	между собою	2	4
130	и следовательно	2	4
131	как бы	11	4
132	и тут	3	4
133	что она	7	4
134	все это	11	4
135	мы говорим	4	4
136	но только	3	4
137	а в	5	4
138	именно как	2	4
139	но если	5	4
140	всех этих	3	4
141	если бы	12	4
142	что он	11	4
143	стороны и	3	4
144	но не	4	4
145	до сих	2	4
146	ни о	5	4
147	и о	3	4
148	гораздо более	3	4
149	сих пор	2	4
150	или менее	3	4
151	на самом	3	4
152	самом деле	3	4
153	то и	2	4
154	в каком	8	4
155	или по	2	4
156	значит что	14	4
157	как только	2	3
158	он сам	5	3
159	тому что	3	3
160	и от	2	3
161	из этих	2	3
162	точно так	2	3
163	вопрос о	2	3
164	к тому	4	3
165	но эта	3	3
166	нас не	2	3
167	и всякий	2	3
168	что они	3	3
169	есть ни	6	3
170	несмотря на	10	3
171	и все-таки	3	3
172	хотя и	4	3
173	и является	2	3
174	никто не	2	3
175	один из	3	3
176	то это	4	3
177	только то	4	3
178	и их	2	3
179	в их	3	3
180	для этого	2	3
181	или что	2	3
182	не было	6	3
183	только и	4	3
184	в науке	3	3
185	что для	3	3
186	не знает	2	3
187	в основе	3	3
188	мы должны	5	3
189	есть тоже	2	3
190	и ни	6	3
191	бы в	3	3
192	то не	2	3
193	уже и	3	3
194	или других	2	3
195	просто как	2	3
196	о которых	2	3
197	только тогда	2	3
198	это и	4	3
199	не нужно	2	3
200	она не	6	3
201	только как	2	3
202	каком случае	4	3
203	тех или	3	3
204	даже не	3	3
205	иной раз	2	3
206	все равно	3	3
207	можно говорить	2	3
208	для того	2	3
209	и притом	4	3
210	то или	3	3
211	я могу	2	3
212	ничего общего	4	3
213	том или	2	3
214	как о	2	3
215	содержит в	3	2
216	или иное	3	2
217	будет в	2	2
218	или иная	3	2
219	она должна	2	2
220	имеет ничего	3	2
221	ничего нового	2	2
222	на всю	4	2
223	не в	6	2
224	свой смысл	2	2
225	но все	3	2
226	является не	2	2
227	на нем	2	2
228	отождествляется с	7	2
229	и мы	5	2
230	себе и	2	2
231	что под	2	2
232	в него	2	2
233	вещи и	2	2
234	друг к	2	2
235	к нему	8	2
236	ни с	6	2
237	для всякого	2	2
238	отличается от	2	2
239	что оно	5	2
240	можно только	2	2
241	даже в	3	2
242	от всякой	2	2
243	должно быть	3	2
244	и символом	2	2
245	есть просто	3	2
246	само по	5	2
247	от самого	3	2
248	или не	5	2
249	может иметь	3	2
250	в ней	3	2
251	же и	2	2
252	точки зрения	17	2
253	об его	2	2
254	относиться к	3	2
255	только с	3	2
256	или хотя	2	2
257	сознания и	3	2
258	а главное	2	2
259	были бы	2	2
260	в них	3	2
261	же тут	3	2
262	та или	3	2
263	имеет никакого	3	2
264	утверждать что	3	2
265	пространстве и	2	2
266	об этом	4	2
267	учение о	11	2
268	и при	2	2
269	в качестве	2	2
270	ли это	3	2
271	о своем	2	2
272	в корне	2	2
273	общего с	5	2
274	конечно не	3	2
275	значит ли	2	2
276	он не	3	2
277	не значит	3	2
278	но вот	3	2
279	что и	3	2
280	или его	2	2
281	к другу	2	2
282	быть и	4	2
283	мысли и	3	2
284	совершенно не	8	2
285	собственно говоря	4	2
286	тут и	2	2
287	еще более	3	2
288	чтобы не	2	2
289	что их	2	2
290	ничем не	3	2
291	и вы	3	2
292	ни от	2	2
293	состоит из	3	2
294	это за	2	2
295	с реальными	2	2
296	не то	6	2
297	идет речь	2	2
298	если это	2	2
299	сказали что	2	2
300	это было	2	2
