N	2gram	Vygotskiy__2	Problemy
1	и в	15	43
2	и не	7	29
3	может быть	9	23
4	как бы	7	22
5	не может	9	18
6	но и	10	14
7	как и	6	14
8	точки зрения	26	13
9	в этом	19	13
10	что он	12	13
11	в одном	2	12
12	не в	8	11
13	по себе	7	11
14	не только	15	11
15	прежде всего	4	10
16	но в	6	10
17	в его	2	10
18	как мы	6	10
19	никогда не	8	9
20	в сущности	9	9
21	он не	7	9
22	для него	3	8
23	лишь в	3	8
24	то же	5	8
25	с точки	18	8
26	и его	4	8
27	или в	3	8
28	перед нами	2	7
29	и сам	3	7
30	в самом	11	7
31	к себе	2	7
32	то что	20	7
33	что же	2	7
34	а не	3	7
35	в другом	2	7
36	в этих	2	6
37	в том	33	6
38	при этом	3	6
39	в котором	2	6
40	и все	3	6
41	у него	2	6
42	приводит к	5	6
43	на то	6	5
44	все это	4	5
45	по отношению	6	5
46	таким образом	14	5
47	все эти	3	5
48	а в	4	5
49	и с	4	5
50	но ведь	2	5
51	вовсе не	6	5
52	о том	9	5
53	но не	3	5
54	было бы	10	5
55	мы увидим	2	5
56	и что	8	5
57	отношению к	5	5
58	самом деле	6	5
59	в себе	2	5
60	не могут	2	4
61	сама по	2	4
62	что в	14	4
63	в своем	9	4
64	с другой	6	4
65	к тому	7	4
66	в самой	3	4
67	друг с	2	4
68	должно быть	2	4
69	в результате	3	4
70	их в	4	4
71	во время	3	4
72	так как	4	4
73	или как	2	4
74	с его	4	4
75	с собой	3	4
76	в них	4	4
77	в своей	4	4
78	том же	2	4
79	и до	3	4
80	во всех	2	4
81	в отличие	3	4
82	там где	6	4
83	на этот	6	4
84	мы не	10	4
85	как раз	4	4
86	этот вопрос	5	4
87	речи и	15	4
88	с другом	2	4
89	только в	4	4
90	и это	3	4
91	отличие от	3	4
92	мы будем	3	3
93	что если	2	3
94	в отношении	6	3
95	это не	5	3
96	он сам	3	3
97	или иной	2	3
98	более или	2	3
99	образом как	2	3
100	реакции на	2	3
101	но для	2	3
102	той или	2	3
103	в виду	6	3
104	уже говорили	3	3
105	и их	5	3
106	в их	2	3
107	и только	3	3
108	и даже	5	3
109	теперь в	2	3
110	во всем	2	3
111	еще один	2	3
112	с ним	3	3
113	если бы	8	3
114	стороны и	2	3
115	и к	6	3
116	по существу	5	3
117	того же	3	3
118	тот же	7	3
119	мы уже	6	3
120	когда он	3	3
121	за пределы	2	3
122	даже в	4	3
123	что и	2	3
124	все же	4	3
125	так и	8	3
126	или менее	2	3
127	в себя	2	3
128	также и	2	3
129	и для	2	3
130	той же	2	3
131	можно было	5	3
132	ничего не	3	3
133	тем что	2	3
134	могут быть	2	3
135	и ее	3	3
136	это все	2	3
137	в эту	4	3
138	он является	2	2
139	уже в	5	2
140	но на	3	2
141	что у	3	2
142	из этих	4	2
143	человека и	3	2
144	и речь	2	2
145	вопрос о	5	2
146	его к	2	2
147	человек с	2	2
148	что на	2	2
149	для нас	4	2
150	ни в	2	2
151	без всякого	2	2
152	и как	2	2
153	своей жизни	2	2
154	но все	2	2
155	что это	6	2
156	ту же	2	2
157	и др	5	2
158	к внутренней	5	2
159	в целом	10	2
160	друг от	2	2
161	на том	2	2
162	значение в	3	2
163	целый ряд	2	2
164	для этого	3	2
165	но эта	3	2
166	того что	17	2
167	очень хорошо	2	2
168	речь и	5	2
169	так же	4	2
170	в которых	3	2
171	сказать что	6	2
172	в категориях	2	2
173	из них	3	2
174	как он	6	2
175	во всяком	7	2
176	уже и	2	2
177	в стороне	2	2
178	с этим	3	2
179	в такой	2	2
180	лежит в	3	2
181	этом смысле	2	2
182	бы ни	2	2
183	об этом	3	2
184	и различные	2	2
185	в первой	2	2
186	указывает на	2	2
187	с их	2	2
188	от друга	2	2
189	его речи	2	2
190	он говорит	3	2
191	этого слова	3	2
192	его мысли	4	2
193	для себя	3	2
194	и особенно	3	2
195	отношение между	6	2
196	в процессе	11	2
197	внутренней речи	5	2
198	ее в	2	2
199	бы и	3	2
200	как в	4	2
201	а с	4	2
202	если мы	6	2
203	речи как	3	2
204	том что	27	2
205	и эта	2	2
206	хотя бы	4	2
207	речь в	3	2
208	значение для	4	2
209	мы можем	10	2
210	того как	4	2
