N	2gram	Tiupa_Narr_2	Myshleni
1	точки зрения	5	26
2	таким образом	5	26
3	в том	14	24
4	и в	13	23
5	том что	13	21
6	в целом	3	20
7	с точки	2	18
8	того чтобы	3	17
9	то что	8	17
10	в этом	13	17
11	так же	2	16
12	не только	26	16
13	того что	6	15
14	что в	4	14
15	может быть	10	14
16	но и	15	14
17	как и	4	14
18	в его	6	14
19	не может	8	12
20	как бы	6	11
21	сказать что	3	11
22	представляет собой	16	11
23	с другой	5	10
24	прежде всего	6	10
25	в качестве	14	9
26	одной стороны	5	9
27	не является	4	9
28	и не	14	9
29	между тем	3	9
30	внутренней речи	3	9
31	с одной	5	8
32	в процессе	2	8
33	то же	4	8
34	как уже	2	7
35	в этой	4	7
36	в самом	2	7
37	по отношению	5	7
38	в то	5	7
39	что он	5	7
40	отношению к	5	7
41	мы не	2	7
42	в другом	4	7
43	столь же	2	6
44	с этой	3	6
45	же как	2	6
46	и тем	5	6
47	именно в	2	6
48	могли бы	2	6
49	потому что	2	6
50	в силу	4	6
51	о том	5	6
52	и его	3	6
53	в себе	8	6
54	только в	11	6
55	тому что	3	5
56	в какой	4	5
57	перед нами	4	5
58	можно сказать	6	5
59	на то	2	5
60	в своих	2	5
61	и все	4	5
62	бы в	2	5
63	если бы	4	5
64	но в	6	5
65	и более	2	5
66	между собой	3	5
67	представить себе	3	5
68	по своей	3	5
69	и что	2	5
70	он не	5	5
71	так и	9	5
72	тем самым	5	5
73	тем более	2	5
74	и т.д	4	5
75	но не	3	4
76	в свою	2	4
77	только что	2	4
78	не в	8	4
79	при этом	14	4
80	что она	2	4
81	в котором	5	4
82	все эти	3	4
83	не столько	5	4
84	этом отношении	3	4
85	в результате	2	4
86	с его	3	4
87	и к	6	4
88	в чем	2	4
89	было бы	2	4
90	к тому	9	4
91	для себя	3	4
92	в своей	4	4
93	как в	5	4
94	как раз	3	4
95	а с	2	4
96	хотя бы	2	4
97	как на	2	4
98	я не	5	3
99	что это	4	3
100	в своем	6	3
101	из этих	2	3
102	обратиться к	2	3
103	что они	3	3
104	то и	3	3
105	вовсе не	2	3
106	как он	2	3
107	превращается в	2	3
108	не могло	2	3
109	об этом	4	3
110	не могу	2	3
111	с таким	2	3
112	все же	6	3
113	если не	2	3
114	самом деле	3	3
115	а не	17	3
116	можно было	2	3
117	ответ на	5	3
118	в области	2	3
119	ничего не	6	3
120	действия но	2	2
121	в частности	11	2
122	известном смысле	3	2
123	никогда не	6	2
124	в нашем	2	2
125	точку зрения	3	2
126	что у	2	2
127	или даже	3	2
128	в конце	4	2
129	внутренняя сторона	2	2
130	же время	3	2
131	что с	2	2
132	для него	4	2
133	о чем	2	2
134	несмотря на	2	2
135	вслед за	6	2
136	хотя и	5	2
137	не имеет	2	2
138	один из	3	2
139	не к	4	2
140	жизни и	4	2
141	данном случае	6	2
142	той же	2	2
143	в слове	3	2
144	и даже	3	2
145	а в	9	2
146	одно из	2	2
147	к его	3	2
148	говорить о	2	2
149	о котором	3	2
150	как это	4	2
151	в известном	3	2
152	он может	2	2
153	в ее	4	2
154	со всеми	2	2
155	себе и	2	2
156	своей природе	2	2
157	иначе говоря	7	2
158	в равной	2	2
159	строго говоря	3	2
160	в современной	2	2
161	на него	5	2
162	в течение	2	2
163	уже не	4	2
164	в данном	10	2
165	можно назвать	2	2
166	в виде	2	2
167	которое не	2	2
168	представляют собой	2	2
169	едва ли	3	2
