N	2gram	Bakhtin_fo_1	FransuaR
1	и в	50	40
2	то есть	33	18
3	и его	16	17
4	прежде всего	15	16
5	в романе	32	15
6	в этом	25	15
7	мы уже	11	13
8	не только	9	13
9	и не	14	13
10	в его	13	13
11	что в	5	12
12	вовсе не	13	12
13	как и	8	11
14	но и	8	11
15	и т.п	4	10
16	таким образом	11	10
17	как мы	14	10
18	в них	4	9
19	и все	6	9
20	в сущности	3	9
21	может быть	11	9
22	он не	5	9
23	отношение к	2	8
24	в том	9	8
25	и до	5	8
26	у него	6	8
27	все эти	9	8
28	и с	4	8
29	той же	2	8
30	и на	8	8
31	но в	10	8
32	в своем	4	7
33	в одном	3	7
34	на площади	4	7
35	этот образ	2	7
36	и др	9	7
37	до нас	5	7
38	то же	11	7
39	в виду	3	7
40	мы еще	3	6
41	в этих	3	6
42	к этому	3	6
43	же время	9	6
44	в самом	8	6
45	во всех	6	6
46	в своей	2	6
47	и других	3	6
48	в той	4	6
49	связи с	6	6
50	в то	9	6
51	до конца	4	6
52	в литературе	16	5
53	здесь и	2	5
54	мы видим	3	5
55	связаны с	3	5
56	со всеми	3	5
57	как раз	13	5
58	в нем	24	5
59	то что	6	5
60	в связи	5	5
61	не было	7	5
62	те же	2	5
63	а не	3	5
64	и для	4	5
65	в основе	5	5
66	так сказать	7	5
67	в особенности	9	5
68	для него	2	5
69	в нашем	2	4
70	и во	7	4
71	почти вовсе	2	4
72	мировой литературе	2	4
73	том что	4	4
74	смысле слова	2	4
75	здесь в	2	4
76	до сих	3	4
77	было бы	2	4
78	в ней	4	4
79	в основном	5	4
80	и потому	3	4
81	а также	2	4
82	ни в	8	4
83	один из	3	4
84	жизни и	8	4
85	сих пор	3	4
86	в их	6	4
87	все это	4	4
88	еще более	3	4
89	роль в	9	4
90	только на	3	4
91	в данном	2	4
92	того чтобы	5	4
93	мы встречаем	2	4
94	и даже	2	4
95	в мировой	2	4
96	также и	2	4
97	в истории	2	4
98	так как	6	4
99	том числе	4	3
100	поэтому и	3	3
101	с его	9	3
102	всех этих	5	3
103	они были	2	3
104	если бы	5	3
105	в частности	6	3
106	правда не	2	3
107	и к	2	3
108	об этом	2	3
109	в ее	6	3
110	в начале	3	3
111	уже говорили	3	3
112	одна из	2	3
113	кроме того	4	3
114	еще не	5	3
115	xvii века	2	3
116	и следовательно	4	3
117	как бы	2	3
118	что и	3	3
119	вместе с	3	3
120	во все	2	3
121	так и	12	3
122	как в	6	3
123	но дело	2	3
124	во всей	3	3
125	и прежде	2	3
126	по отношению	3	3
127	не может	6	3
128	а в	3	3
129	эти моменты	3	3
130	там где	2	3
131	мы находим	2	3
132	жизнь в	2	3
133	в значительной	2	3
134	для того	5	3
135	между ними	3	3
136	и как	10	3
137	но все	5	3
138	связь между	2	3
139	сказать что	3	3
140	в более	2	3
141	тем что	2	3
142	при этом	3	3
143	же и	2	3
144	одно из	3	3
145	в отличие	2	3
146	они не	3	3
147	в себе	3	3
148	всего необходимо	3	3
149	во всем	2	3
150	только в	4	3
151	в конце	9	3
152	здесь не	4	3
153	их в	3	3
154	отличие от	2	3
155	в других	9	3
156	уже в	2	2
157	времени и	10	2
158	еще и	2	2
159	в последующие	4	2
160	до наших	2	2
161	сравнению с	2	2
162	хотя бы	2	2
163	большую роль	3	2
164	в течение	2	2
165	с другой	2	2
166	это не	6	2
167	что было	3	2
168	в условиях	7	2
169	или иной	2	2
170	момент в	2	2
171	влияние на	4	2
172	все же	6	2
173	в дальнейшем	6	2
174	своей жизни	4	2
175	сочетается с	2	2
176	здесь дается	3	2
177	но не	5	2
178	не были	2	2
179	конечно не	4	2
180	и другие	5	2
181	этот ряд	5	2
182	например в	6	2
183	по преимуществу	3	2
184	том же	2	2
185	той или	2	2
186	в котором	4	2
187	к жизни	2	2
188	здесь нет	3	2
189	слова и	2	2
190	раз в	4	2
191	отношению к	5	2
192	дело в	2	2
193	в целом	2	2
194	не к	2	2
195	характер это	3	2
196	здесь только	2	2
197	в этот	2	2
198	в форме	3	2
199	всем этим	3	2
200	в разных	5	2
201	этом отношении	3	2
202	именно в	3	2
203	на них	2	2
204	с помощью	2	2
205	лишь в	6	2
206	и у	5	2
207	громадную роль	2	2
208	рядом с	2	2
209	на основе	2	2
210	числе и	2	2
211	нас в	3	2
212	характер и	7	2
213	потому что	4	2
214	одной из	3	2
215	с этим	6	2
216	но он	2	2
217	точки зрения	5	2
218	и ее	3	2
219	выражение в	2	2
220	и еще	2	2
221	по сравнению	2	2
222	все то	2	2
223	романа в	5	2
224	далеко не	2	2
225	как он	2	2
226	и это	4	2
227	но конечно	2	2
228	в которой	2	2
229	того же	8	2
230	мы не	3	2
231	имеет в	2	2
