N	2gram	Vygotskiy__4	FransuaR
1	и в	20	45
2	и т.п	2	16
3	и не	8	15
4	не только	15	14
5	в этом	24	14
6	но в	3	14
7	в его	11	13
8	и его	5	13
9	как бы	7	12
10	что в	19	12
11	в своем	4	11
12	то же	16	11
13	прежде всего	2	10
14	в том	42	10
15	в нем	2	10
16	но и	9	10
17	как и	9	10
18	и с	4	10
19	как мы	13	8
20	в ней	2	8
21	таким образом	25	8
22	так же	11	8
23	том что	35	7
24	не в	4	7
25	что и	9	7
26	мы видели	6	7
27	также и	2	7
28	потому что	12	7
29	что он	6	6
30	в этой	3	6
31	здесь не	2	6
32	так и	5	6
33	мысли и	2	6
34	того чтобы	7	6
35	для того	5	6
36	связи с	3	6
37	так как	10	6
38	и к	5	5
39	одной из	3	5
40	мы видим	10	5
41	на этом	3	5
42	со всеми	3	5
43	одним из	2	5
44	не может	6	5
45	в связи	3	5
46	этом отношении	7	5
47	все эти	5	5
48	самом деле	7	5
49	и у	2	5
50	и как	9	5
51	и на	6	5
52	его в	6	5
53	перед нами	5	4
54	же как	6	4
55	том числе	2	4
56	и во	3	4
57	и от	3	4
58	очень часто	2	4
59	у него	2	4
60	и здесь	2	4
61	тому же	6	4
62	такой же	2	4
63	но не	3	4
64	по своему	4	4
65	в самом	6	4
66	в сущности	4	4
67	мы уже	5	4
68	а также	2	4
69	в их	12	4
70	а не	7	4
71	а в	2	4
72	той же	6	4
73	можно было	6	4
74	сказать что	6	4
75	в основе	17	4
76	с этим	5	4
77	точки зрения	24	4
78	образов и	2	4
79	только в	10	4
80	о том	5	4
81	и это	2	4
82	бы в	3	4
83	как это	9	4
84	не менее	3	3
85	нисколько не	2	3
86	и другие	9	3
87	как в	5	3
88	вообще не	2	3
89	это не	5	3
90	но они	2	3
91	из этих	2	3
92	что на	2	3
93	словом и	4	3
94	ни в	3	3
95	по существу	3	3
96	того же	9	3
97	для него	2	3
98	в своей	7	3
99	от того	3	3
100	как они	4	3
101	вместе с	8	3
102	именно в	3	3
103	с помощью	31	3
104	того что	10	3
105	на этот	3	3
106	и он	2	3
107	не имеет	2	3
108	и для	4	3
109	почти всегда	3	3
110	как он	4	3
111	не могут	3	2
112	если мы	10	2
113	с тем	6	2
114	что все	3	2
115	это в	2	2
116	на все	3	2
117	к этому	4	2
118	в условиях	3	2
119	числе и	2	2
120	к тому	6	2
121	видим что	2	2
122	в отношении	10	2
123	раз в	2	2
124	отличие от	2	2
125	в начале	2	2
126	между словом	2	2
127	то что	15	2
128	напомним что	2	2
129	в качестве	21	2
130	со словом	2	2
131	было бы	8	2
132	что это	2	2
133	друг с	7	2
134	может быть	12	2
135	том же	2	2
136	становится возможным	4	2
137	с другом	7	2
138	даже в	2	2
139	один из	3	2
140	в каждом	2	2
141	слова и	5	2
142	все же	5	2
143	уже говорили	2	2
144	в целом	11	2
145	когда он	3	2
146	на том	4	2
147	данном случае	2	2
148	мы говорили	3	2
149	что эта	3	2
150	в отличие	2	2
151	и только	4	2
152	на котором	2	2
153	при этом	12	2
154	в истории	10	2
155	и что	8	2
156	с точки	11	2
157	к нему	2	2
158	роль в	4	2
159	не подлежит	3	2
160	нас в	3	2
161	в данном	2	2
162	между тем	9	2
163	мы можем	5	2
164	ту же	2	2
165	же самое	7	2
166	и т.д	2	2
167	уже и	2	2
168	в чем	3	2
