N	2gram	Voloshinov_1	Psycholo
1	то что	5	32
2	и в	12	31
3	в том	6	30
4	что в	2	23
5	может быть	14	22
6	таким образом	12	20
7	ясно что	3	19
8	при этом	6	19
9	так как	9	18
10	художественного произведения	7	17
11	не может	16	17
12	как и	5	16
13	том что	5	16
14	и не	10	16
15	искусства и	2	15
16	точки зрения	14	15
17	только в	6	14
18	а не	5	13
19	не только	4	13
20	что и	2	13
21	так же	3	12
22	мы не	3	12
23	в этом	4	12
24	в самом	4	11
25	могут быть	2	11
26	не в	4	11
27	художественное произведение	3	10
28	того что	3	10
29	по себе	3	9
30	ни в	3	9
31	как в	5	9
32	самом деле	3	9
33	никогда не	5	8
34	вместе с	2	8
35	все это	3	8
36	и что	2	8
37	что мы	5	8
38	и его	13	7
39	сказать что	7	7
40	о том	3	7
41	зависимости от	4	6
42	одной стороны	2	6
43	художественного творчества	3	6
44	до конца	2	6
45	если бы	9	6
46	отнюдь не	5	6
47	в его	2	6
48	художественной формы	5	5
49	формы и	3	5
50	и все	2	5
51	тогда когда	2	5
52	этой точки	3	5
53	все же	4	5
54	с одной	2	5
55	для нас	7	5
56	она не	2	5
57	в какой	2	5
58	как бы	13	5
59	в зависимости	2	5
60	в процессе	6	5
61	другой стороны	2	5
62	и для	3	5
63	то же	5	5
64	с другой	4	5
65	и совершенно	2	5
66	в то	2	5
67	в котором	3	4
68	все время	6	4
69	и другие	2	4
70	в виду	5	4
71	прежде всего	8	4
72	и так	2	4
73	в себе	3	4
74	точка зрения	3	4
75	в этих	2	4
76	мы никогда	2	4
77	к этому	2	4
78	те же	2	4
79	совпадает с	2	4
80	с этой	2	4
81	мы можем	2	4
82	там где	2	4
83	между тем	3	4
84	как это	2	4
85	мы имеем	2	4
86	дело с	2	3
87	уже в	2	3
88	как на	2	3
89	в своем	2	3
90	точку зрения	2	3
91	должна быть	5	3
92	стороны и	2	3
93	и к	4	3
94	точек зрения	3	3
95	тому же	2	3
96	но это	2	3
97	но не	2	3
98	до сих	3	3
99	он не	2	3
100	художественном произведении	3	3
101	но мы	2	3
102	сих пор	3	3
103	не есть	2	3
104	от всех	2	3
105	жизни и	4	3
106	в своей	3	3
107	так и	4	3
108	только на	3	3
109	от того	4	3
110	и по	3	3
111	нуждается в	3	3
112	может стать	2	3
113	в художественном	3	3
114	на примере	2	3
115	но в	5	3
116	не менее	3	2
117	такой же	2	2
118	этих двух	2	2
119	независимо от	2	2
120	бы мы	3	2
121	в них	3	2
122	имеет в	3	2
123	в жизни	5	2
124	ее и	3	2
125	в такой	3	2
126	с ним	3	2
127	и здесь	2	2
128	или не	3	2
129	тем не	3	2
130	уже не	4	2
131	и потому	2	2
132	себя и	2	2
133	но что	2	2
134	настоящее время	2	2
135	на один	2	2
136	имеет место	2	2
137	и следовательно	5	2
138	форму и	2	2
139	в нем	6	2
140	отношение к	4	2
141	когда он	3	2
142	но и	3	2
143	формы то	2	2
144	действия и	2	2
145	в настоящее	2	2
146	же самое	2	2
147	на самом	4	2
148	в себя	2	2
149	к нему	4	2
150	с точки	2	2
151	в чем	2	2
152	ничего не	2	2
153	к ним	2	2
154	как к	3	2
155	и с	3	2
156	мы все	4	2
157	в каком	3	2
158	и то	2	2
159	в поэзии	3	2
160	на это	2	2
161	если же	2	2
162	его в	4	2
163	из этого	3	2
