3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_3gram
в американском мифе	1	2
мы имеем и	1	1
не только в	2	4
фундаментальной доктриной была	1	1
то что она	1	1
а в связи	1	1
ясно показывают что	1	1
ниже в главе	1	1
пляскам и песням	1	1
о том что	2	2
в другой сказке	1	1
на то что	3	2
вместе с тем	1	5
фаллического характера члены	1	1
мы видим в	1	1
что иное как	3	2
в этом случае	3	5
тридесятое царство и	1	1
и может быть	1	2
можно найти в	1	1
вяжется с образом	1	1
то же имеем	1	1
для нас они	1	1
власть над животными	3	2
из них не	1	1
этом говорилось выше	1	1
это и есть	1	1
и вместе с	1	2
как в сказке	1	1
имеем и в	1	1
и попадает в	1	1
передается по наследству	1	1
происходит потому что	1	1
аф на этой	1	1
здесь мы видим	1	2
в сказке в	1	1
что здесь имеется	1	2
доктриной была вера	1	1
была вера в	1	1
то что происходит	1	1
можно показать что	1	1
в лесу на	1	2
мы видели что	3	1
тех случаях когда	2	1
мы имеем в	2	5
как мы увидим	1	1
в зависимости от	1	1
только после того	1	2
только в одном	1	1
в тридесятое царство	3	3
имеем в античности	1	1
мы здесь не	1	1
знаем что при	1	2
но и в	1	2
превращения в животное	1	1
выдает себя за	1	1
очень много и	1	1
нам важно установить	1	1
у племени квакиутл	1	1
и т д.<неи	3	1
и в сказке	1	2
мы рассмотрим мотив	1	1
мы видим и	1	1
не что иное	3	2
д к зеленин	5	2
собой другие формы	1	1
ничем не мотивирована	1	1
т д но	1	2
доходит до героя	1	1
в руки героя	1	1
по английской терминологии	1	1
подобное мы имеем	1	1
связь в сказке	2	1
в северной сказке	1	2
говорит д к	2	1
аф с другой	1	1
во всем мире	1	1
по линии тотемного	1	1
только одна сторона	1	1
в иное царство	6	4
но и другие	1	1
но наряду с	1	1
тем не менее	2	1
в русской сказке	2	5
в таких случаях	2	2
но вместе с	1	1
мере того как	1	2
так же как	12	4
в связи с	2	4
и то же	1	1
случаи когда герой	2	1
мы увидим ниже	1	4
во время обряда	2	1
был связан с	1	1
с другой стороны	4	2
том что они	1	1
и связанные с	1	1
хотя бы на	1	1
не приведет ни	1	1
и только после	1	2
достаточно указать что	1	1
при всей своей	1	1
д к зеленина	1	1
и дошли до	1	1
в тех случаях	2	1
что при посвящении	1	2
в зулусской сказке	1	1
в сказке о	3	1
неи все эти	1	1
а в другом	1	1
и и толстым	1	1
мы должны поставить	1	1
особый интерес представляют	1	1
у входа в	1	1
можем предположить что	1	1
или по английской	1	1
это только одна	1	1
смысле этого слова	2	1
это показывает что	1	1
мы можем предположить	1	1
же имеем и	1	1
эти случаи показывают	1	1
и хозяйка зверей	1	1
наступления половой зрелости	1	1
вовсе не в	1	1
в этих случаях	7	8
но все же	4	4
верны то они	1	1
то они бросают	1	1
знаем что в	1	2
к зеленин зеленин	1	1
очередь доходит до	1	1
есть не что	1	1
т е к	2	1
мы можем здесь	1	1
с миром мертвых	1	1
с этой стороны	2	1
так в сказке	1	1
что у него	1	1
и в нашей	1	1
мы здесь имеем	1	3
всех этих случаях	1	2
мы можем только	2	1
но в свете	1	2
во всех этих	1	2
но так как	1	1
при посвящении юноши	1	1
в обряде в	1	1
т е помощника	1	1
здесь не будем	1	1
он все же	1	1
в этой связи	1	1
к миру умерших	1	1
мы увидим что	2	3
с переходом на	2	1
в немецкой сказке	2	2
т е в	3	1
если всмотреться в	1	2
точно так же	5	6
близки к сказке	1	1
важно установить что	1	1
уже нет есть	1	1
в сказке герой	2	1
мы знаем что	7	10
мы рассмотрим сперва	1	1
он делает это	1	1
еще не может	1	1
время обряда посвящения	2	1
таким образом мы	1	1
мы уже видели	1	3
в русских сказках	2	2
потому что он	1	2
в лесной избушке	1	3
т д здесь	1	1
когда мы рассмотрим	1	1
в других случаях	1	2
на задний план	2	1
не говорится но	1	1
до сих пор	5	6
заблудился в лесу	1	1
и не только	1	1
говорит об этом	2	1
в главе о	2	1
то же происходит	2	2
другом случае мы	1	1
отец и мать	1	1
случай мы имеем	1	2
может рассматриваться как	1	1
птиц и т	1	1
мы пока только	1	1
мы не можем	1	1
после того как	2	2
но уже в	1	1
нечто подобное мы	1	1
обрядов фаллического характера	1	1
совершенно то же	1	1
выше мы видели	2	1
что он не	1	4
жизнью и смертью	1	1
связь с животным	1	1
в другом случае	2	1
но это только	1	1
в одном случае	3	2
дело вовсе не	1	1
это происходит потому	1	1
об этом говорилось	1	1
за то что	1	1
цвет есть цвет	2	1
если верно что	1	1
в белорусской сказке	1	1
т е мы	1	1
по мере того	1	2
таких случаев можно	1	4
нет необходимости повторять	1	1
и в русской	1	1
подобно тому как	1	3
что у тебя	1	1
у яги и	1	1
в нашей сказке	1	2
сказки зулу неи	1	1
не может быть	4	2
мы уже знаем	1	3
или животное или	1	1
здесь вспоминается и	1	1
дело не только	1	1
дает власть над	1	1
так же именно	1	1
белый цвет есть	1	1
по женской линии	1	1
о том как	1	1
в личного духа-хранителя	1	1
имеется в религии	1	1
и т д	24	18
в некоторых случаях	3	2
мы видим что	1	5
интерес представляют для	1	1
бы составить предмет	1	2
неи этот случай	1	1
имеем и здесь	1	1
герой в лесной	1	1
связанные с ними	1	1
представляют для нас	1	1
вера в личного	1	1
то что он	2	1
в иной мир	6	4
что в сказке	4	1
таким образом эта	1	1
ничего не говорится	1	1
то это происходит	1	1
