3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_3gram
приведем еще один	1	1
не только в	1	2
и что здесь	1	1
мы имеем и	1	1
вопрос о связи	1	1
не могут быть	1	1
имеет в качестве	1	1
все же еще	1	1
то что она	1	1
и по смыслу	1	1
между ними связь	1	1
о том что	3	2
в том как	1	1
на то что	4	3
вместе с тем	2	1
что иное как	1	3
в этом случае	1	3
в точности как	1	1
очень многих и	1	1
с представлением о	1	2
к ложным заключениям	1	1
его как бы	1	1
а не только	1	1
это завело бы	1	1
в большинстве случаев	4	1
легко заметить что	1	1
и наоборот так	1	1
тогда когда будет	1	1
здесь мы имеем	2	1
так в зулусской	1	1
таким образом и	1	1
между собой и	1	1
так если герой	1	1
царстве в некотором	1	1
условия и даже	1	1
в загробный мир	3	1
здесь мы видим	1	1
в сказке в	3	1
еще один вид	1	1
могут быть рассмотрены	1	1
нас займет в	1	1
когда он пришел	1	1
что и в	1	1
в иных случаях	1	1
мы видели что	2	3
же еще не	1	1
как мы увидим	2	1
качестве причины ложные	1	1
к тому что	1	1
в зависимости от	2	1
начинается с того	2	2
только в одном	2	1
в тридесятое царство	1	3
дополнения а порой	1	1
но и в	2	1
выдает себя за	1	1
к которому они	1	1
больте и поливки	1	1
и т д.<неи	2	3
и в сказке	1	1
в другой главе	1	1
не только с	1	1
представления о природе	1	3
поставить вопрос о	1	2
там где нет	1	1
не что иное	1	3
же как и	1	4
но он не	1	1
порой в качестве	1	1
д к зеленин	1	5
по ходу действия	2	1
в свете сравнительных	1	1
и социальной жизни	1	1
в греческом мифе	1	2
в то время	3	1
что здесь отразились	1	1
отсюда видно что	1	1
в руки героя	2	1
развитие предысторического периода	1	1
предысторического периода имеет	1	1
между ним и	1	1
немецкой сказке гримм	1	1
говорит д к	1	2
во время посвящения	1	1
на коне или	1	1
во всем мире	1	1
право на следующее	1	1
нам право на	1	1
только одна сторона	1	1
в иное царство	4	6
в качестве условия	1	1
тем не менее	6	2
в русской сказке	2	2
в таких случаях	2	2
и даже в	1	1
мере того как	2	1
сказка не сохранила	1	2
так же как	2	12
в связи с	3	2
периода имеет в	1	1
это не совсем	1	1
мы увидим ниже	2	1
во время обряда	1	2
этот вопрос мы	2	1
с другой стороны	5	4
том что они	2	1
в том отношении	1	1
в некотором царстве	1	1
качестве дополнения а	1	1
в подземный мир	1	2
сказка начинается с	1	2
в дальнейшем он	1	1
к обряду посвящения	2	1
в зулусской сказке	1	1
за тридевять земель	2	1
неи все эти	2	1
это приводит нас	1	3
не только по	1	1
действует в точности	1	1
в сказке как	1	1
смысле этого слова	1	2
и в немецкой	1	1
т д мы	1	2
но и по	1	1
момент в сказке	1	1
в этих случаях	2	7
но все же	3	4
знаем что в	1	1
к зеленин зеленин	1	1
к сказке и	1	1
есть не что	1	1
в античности и	1	1
к этой же	1	1
которая в сказке	1	1
так в сказке	1	1
в сказке не	2	2
и в особенности	1	1
то же относится	2	1
но так как	1	1
он должен был	1	2
о том чтобы	1	1
ему в его	1	1
в качестве дополнения	1	1
героя в иной	1	1
в этой связи	1	1
мы увидим что	5	2
в немецкой сказке	2	2
чтобы установить что	1	1
до трех раз	1	1
берет с собой	1	1
точно так же	3	5
уже выше мы	1	1
более позднее явление	1	1
настолько полное что	1	1
мы знаем что	1	7
он живет в	1	1
а в силу	1	1
таким образом мы	2	1
мы уже видели	1	1
приводит нас к	1	4
том отношении что	1	1
в русских сказках	1	2
а он в	1	1
как раз наоборот	1	1
даже в тех	1	1
даже в качестве	1	1
когда мы рассмотрим	1	1
низкое экономическое развитие	1	1
но связь с	2	1
до сих пор	5	5
что сказка отражает	1	1
если бы мы	2	1
экономическое развитие предысторического	1	1
ни к каким	1	1
в сказке иногда	1	1
современной европейской сказке	1	1
может быть только	1	1
в сказке вообще	1	1
мы не можем	2	1
в некотором государстве	1	1
после того как	1	2
глаза глядят и	1	1
содержит в себе	1	2
в середине сказки	1	1
выше мы видели	2	2
так и с	1	1
не в силу	3	2
что в этом	1	1
по всему миру	1	1
как будто бы	2	1
в одном случае	1	3
на этот вопрос	2	2
образом и здесь	1	1
т д неи	1	1
за то что	1	1
же относится к	1	1
а порой в	1	1
друг на друга	1	1
причины ложные представления	1	1
в меньшей степени	1	1
так много что	1	1
то время как	3	1
то же самое	3	2
по мере того	2	1
и в средние	1	2
качестве условия и	1	1
и в русской	1	1
попадает в иное	1	1
подобно тому как	1	1
в американских мифах	1	2
в сказке часто	1	1
так например если	1	1
это своего рода	1	1
не может быть	7	4
не в том	1	1
некотором царстве в	1	1
куда глаза глядят	2	1
нет никакого сомнения	1	1
герой попадает в	1	1
вопрос поставленный в	1	1
о том как	1	1
в сказке это	1	2
никакого сомнения что	1	2
и т д	22	24
в современной европейской	1	1
мы видим что	8	1
и знает что	1	1
в средние века	1	2
на следующее заключение	1	1
же самое что	2	1
только тогда когда	1	1
внимание на то	1	1
что эта форма	1	2
ложные представления о	1	2
с того что	3	2
в иной мир	3	6
неи что же	1	1
что в сказке	2	4
в качестве причины	1	1
этот момент в	1	1
