3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_3gram
и в эдде	1	1
из того что	1	1
не только в	2	1
мы имеем и	1	2
что он состоит	1	1
случаях мы имеем	1	1
во всяком случае	1	2
в животное и	1	1
на побоище и	1	1
более позднюю форму	1	1
русской сказке в	1	1
в самарской сказке	1	2
о том что	4	2
этой точки зрения	1	1
на то что	2	1
друг с другом	2	1
вместе с тем	6	1
мы видим в	1	1
в этом случае	7	5
на самом деле	1	1
видим что в	1	1
видим в сказке	1	1
в том числе	1	1
все еще не	1	1
образом мы видим	1	1
как и в	2	2
и вместе с	2	1
здесь мы имеем	3	3
имеем и в	1	3
же как мы	1	1
герой просится в	1	1
и это делается	1	1
видим что герой	1	1
аф неи в	2	2
чем перейти к	1	2
в сказке в	3	1
наводит на мысль	1	1
и приходит к	1	1
нидерландской новой гвинее	1	1
имеется и в	2	1
к сожалению однако	1	1
но и здесь	1	1
что и в	2	2
мы видели что	2	3
можно привести множество	1	1
как мы увидим	3	1
на тот свет	1	1
в лесу и	1	1
в том смысле	1	1
речь будет ниже	1	1
на том что	2	1
в образе животного	1	1
или птицу и	1	1
эти материалы позволяют	1	1
но и в	2	1
что здесь мы	1	1
а именно на	1	1
подробнее мы это	1	1
можно наблюдать что	2	1
то обстоятельство что	1	1
и т д.<неи	2	1
и в сказке	1	1
появлением земледелия и	1	2
имеются не только	1	1
в иной мир.<неи	1	1
и здесь мы	1	2
мы легко узнаем	2	1
в том что	2	5
по воздуху и	1	1
в то время	1	2
же можно отнести	1	1
видели что в	1	1
аф вар герой	1	1
в книге мертвых	2	1
некотором государстве жил-был	1	1
в вятской сказке	1	4
свете приведенных материалов	1	2
животное или птицу	1	1
к этому же	1	2
мы это увидим	1	1
о превращении человека	1	1
frobenius б в	2	1
в иное царство	4	1
на мысль что	1	1
уже знаем что	1	1
тем не менее	4	5
в русской сказке	3	2
нашей сказке в	1	1
но вместе с	3	1
в соответствии с	1	1
в свете приведенных	1	2
так же как	3	1
в связи с	4	3
примеров можно привести	1	1
то же в	2	1
пребывание в животном	1	1
в свою очередь	1	1
для нас это	1	1
мы увидим ниже	3	2
это не совсем	1	1
во время обряда	2	1
этого мотива с	1	1
по отношению к	2	2
с другой стороны	8	7
в одной сказке	1	2
мы и здесь	2	1
бывшей нидерландской новой	1	1
вместе с ней	1	1
большую роль в	1	1
сюда же можно	1	1
что и здесь	1	2
между героем и	1	1
в сказке о	1	3
они и не	1	1
гл viii §	1	1
в него а	1	1
выше таким образом	1	1
он состоит из	1	1
все эти материалы	3	2
в другой версии	1	2
эти случаи показывают	1	2
в данном случае	2	3
не исключают друг	2	1
в бывшей нидерландской	1	1
но все же	4	2
уходит из дому	1	1
в этих случаях	6	7
к сказке и	1	1
здесь дело происходит	1	1
и на них	1	1
ко мне на	1	1
с появлением земледелия	1	2
можно утверждать что	1	2
русская сказка сохранила	1	1
в царство мертвых	1	2
мысль что и	1	1
мы здесь имеем	2	1
можно сказать что	1	1
с одной стороны	7	2
он попадает в	1	1
каждого из них	1	1
также то что	1	1
но тем не	1	2
можно бы думать	1	1
с переходом на	1	1
и русская сказка	1	1
этого мотива но	1	1
превращается в животное	4	1
как мы видели	1	5
точно так же	1	2
уже выше мы	1	2
мы должны будем	1	1
в ином мире	2	4
мы имеем здесь	2	1
так как в	2	1
своих детей и	1	1
в животное или	1	2
но эти случаи	1	1
что представление о	2	1
мы знаем что	4	1
этом случае мы	1	1
таким образом мы	2	2
мы уже видели	1	3
с самого начала	1	1
одним из них	1	1
связь с обрядом	2	1
исключают друг друга	2	1
мы до сих	1	1
что там где	1	1
не будем здесь	2	2
с тем что	1	1
до сих пор	2	5
однако так же	1	1
к заключению что	3	1
неи в этом	3	1
с точки зрения	1	1
может быть в	1	1
прежде всего мы	1	1
мы уже говорили	1	1
в некотором государстве	1	1
есть представление о	1	1
после того как	3	1
все совершенно ясно	1	1
т д или	2	1
выше мы видели	1	3
здесь еще не	1	1
это может быть	1	1
змей или кощей	1	1
в белуджской сказке	1	2
и входит в	1	1
и в других	1	2
что в пределах	1	1
очень сложное явление	1	1
же можно сказать	1	1
приходит к заключению	1	1
то время как	1	2
т е мы	1	1
мы не будем	2	1
таких примеров можно	2	1
и в русской	1	1
в американских мифах	1	1
подобно тому как	1	1
в нашей сказке	1	1
с этой точки	1	1
не может быть	3	1
с обрядом посвящения	1	1
в обрядах посвящения	1	2
мы уже знаем	1	2
выше указывалось что	1	1
в пермской сказке	1	6
и тем что	1	1
герой попадает в	1	2
в северной америке	1	1
на мелкие части	1	1
а затем уже	1	1
состоит в том	1	2
в обряде оно	1	1
и т д	18	15
там где уже	2	1
в некоторых случаях	2	3
мы видим что	4	4
на том свете	1	2
viii § неи	1	1
раньше чем перейти	1	2
б неи в	1	1
в некоторых местах	1	1
герой в этих	1	1
в царстве смерти	1	1
женщинам и непосвященным	1	1
