4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part1_wordlist_4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part7_wordlist_4gram
как мы уже говорили	1	2
с образами материально-телесного низа	1	1
в конце xv века	1	1
в новую фазу своего	1	1
и в романе рабле	1	1
мы уже говорили что	1	2
в средние века и	1	2
в том числе и	2	7
мы имеем в виду	2	1
и связанные с ними	1	1
верха и низа в	1	1
причем как мы уже	1	1
почти ничего не осталось	1	1
тянется через все средневековье	1	1
на самом же деле	1	3
но в то же	3	1
в то же время	9	1
через все средневековье и	1	1
дело в том что	2	2
гротескная концепция тела в	1	1
