2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part7_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_2gram
все же	9	9
его в	10	3
встречается не	1	2
здесь необходимо	1	1
в рот	1	3
теперь к	1	1
связь с	4	2
так например	1	2
этих случаях	10	16
здесь мальчик	1	2
сохранила и	1	1
в точности	1	1
же происходит	2	1
дело происходит	1	1
своей жены	1	3
но впоследствии	1	1
в состоянии	3	4
напоминают нам	1	1
за него	2	4
некоторых случаях	2	1
он ее	1	1
что им	2	1
ни один	2	1
коня аф	1	1
эти задачи	1	7
воas неи	2	1
из него	2	1
мы имеем	15	12
в иное	5	1
и к	1	1
право на	3	5
имеем сперва	1	1
царство от	1	1
и оно	1	2
в северной	2	1
своего отца	1	4
она ему	1	2
у жениха	1	2
кроме того	2	3
заменили собой	1	1
что при	5	2
народов у	1	1
мы здесь	6	2
волшебной силы	1	1
социальной организации	1	1
не описывается	2	1
чтобы я	1	1
связан с	5	1
так и	5	5
сквозь них	1	1
в другой	4	3
и т	19	17
она пришла	1	1
в городе	1	1
был одновременно	1	1
он же	1	1
общественное мнение	3	1
тем самым	2	1
то что	12	7
из сказки	1	1
это знает	1	1
на землю	1	1
здесь однако	1	1
магической силы	2	3
сразу после	2	1
итак и	2	1
также о	1	1
с наступлением	3	1
все ясно	1	2
есть момент	1	1
будит его	1	1
в особенности	2	2
самый факт	2	1
она его	1	3
после обрезания	1	1
очень рано	2	1
в русских	3	2
это представление	1	2
живые не	1	1
является сам	1	1
можно найти	5	2
же представления	1	1
заключению что	1	1
и падением	1	1
силы или	1	1
и пляски	3	1
в ученье	1	1
пока только	1	1
связи с	8	3
из действительности	1	1
в мифе	2	2
ни в	2	2
вернуться но	1	1
и которые	1	1
и той	1	1
что в	12	13
только после	4	2
чудесным образом	1	1
и одной	2	1
или она	1	3
случаях мы	1	2
в сказке	21	36
требует чтобы	1	1
до наших	1	1
он является	2	1
них и	1	1
герой попадает	1	1
что их	1	1
и они	4	1
а как	1	1
за ним	1	1
в своей	1	1
женщин и	1	1
у австралийцев	1	2
женской линии	1	1
но если	3	1
случаев в	2	1
все в	1	2
на острове	2	2
но дело	1	1
с его	1	3
и бросил	2	1
как только	1	2
и пришли	1	1
можно усмотреть	2	1
этом случае	5	1
она дает	2	1
что она	5	5
в семи	1	1
очень часто	4	1
о чем	1	1
себе в	1	1
зависимости от	1	1
и что	6	10
в сопровождении	1	1
пермской сказке	2	1
это позволяет	1	1
другие виды	1	1
здесь интересно	1	1
через брак	1	1
такое объяснение	1	3
никто не	1	1
эта сказка	1	2
нам кажется	1	1
и питье	1	1
и о	1	2
отца к	1	3
этим она	1	2
вспоминается и	1	1
ему и	1	1
после того	3	4
становится средством	1	1
они сели	1	1
или он	3	3
указать что	3	2
как можно	1	1
это положение	1	2
что эта	2	1
в них	1	3
для фольклориста	1	1
до того	1	1
в преисподнюю	1	2
о смерти	1	1
др все	1	1
и так	2	2
родового объединения	1	1
всем хитростям	1	1
не может	5	14
следующим образом	1	3
ясным из	1	1
неи как	1	1
о связи	2	1
и за	1	1
интересный случай	1	1
из которого	1	1
мы выделим	1	1
в несколько	1	1
там где	1	5
мы видели	2	7
в пермской	2	1
сказать что	2	2
была его	1	1
еще до	2	1
это один	1	1
вместе с	7	7
говорит ему	1	2
взял его	1	2
здесь идет	1	1
в лесу	15	2
в том	6	7
мы знаем	11	2
представлений о	1	1
герой уходит	1	1
царства мертвых	1	3
обряде инициации	1	1
происходит в	2	3
если при	1	1
в его	6	1
только у	2	1
происходит не	1	1
при которой	1	1
