2gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_2gram
в последнее	4	2
все же	4	6
его в	1	2
мышление в	1	1
как показано	1	1
речи и	15	30
в развитом	1	1
на эгоцентрическую	1	1
становления человека	1	1
теоретической и	1	1
связь с	2	1
по нашему	1	1
между которыми	2	2
том и	1	3
сути дела	1	2
пиаже не	3	1
и доказать	1	1
зрения нашей	1	1
подобно тому	2	1
эти факты	1	1
в собственном	3	3
известном смысле	1	2
менее всего	1	3
фаз и	1	1
еще с	1	1
речи только	1	3
речи по	1	2
так точно	2	1
на основании	1	2
даже в	4	2
не хочу	1	1
внешней речи	3	18
мы имеем	3	1
и к	6	7
конечном счете	4	2
о которой	1	1
на два	1	1
речи для	2	25
тенденцию к	1	3
для установления	1	1
это скорее	1	1
с интеллектуальной	1	1
в данной	1	1
в наших	1	4
в развитии	26	10
того и	1	2
всем его	1	2
эти опыты	1	1
мышлением и	7	2
что при	3	2
с необходимостью	1	2
нашей гипотезы	1	3
которым мы	5	1
говорит по	2	1
интеллектуальную операцию	1	1
как теперь	1	1
и свою	1	1
в исследовании	4	1
речи может	1	2
так и	8	3
в другой	2	1
дело идет	1	1
не является	9	3
речи есть	1	3
вещь не	1	1
до лет	2	1
фантазии и	1	1
за пределы	2	1
эта структура	1	1
к еще	1	1
различных направлений	2	1
возникает и	1	1
в известном	2	2
тем самым	3	8
только от	1	1
то что	20	24
но как	1	1
пользу того	2	1
до некоторой	1	1
действительности и	3	1
и от	1	4
из того	4	3
всей их	1	1
имеет в	1	3
наряду с	2	2
не удивительно	4	2
об одном	1	2
для развития	1	1
в одном	2	1
эгоцентризма детской	1	1
тот факт	1	1
тому же	1	1
процессы развития	1	2
изменяется в	1	2
или на	1	1
мы обратимся	1	1
в высшей	7	1
к речи	2	1
несмотря на	4	2
той же	2	8
мышления и	16	9
зрения теории	2	1
значение этого	1	1
иначе говоря	2	1
та же	1	1
к которому	6	1
является главным	1	1
если бы	8	5
прийти к	2	1
в обоих	1	1
связи с	9	4
силу этого	1	1
что перед	1	1
ни в	2	2
речи речь	2	1
же деле	1	1
и которые	1	2
же точно	1	3
между собой	1	6
и той	2	2
что в	14	12
речи к	7	5
нельзя допустить	1	1
нас в	2	2
является необходимым	2	1
для объяснения	1	2
речь на	1	1
друг от	2	2
в начале	4	5
поэтому она	1	4
функции речи	6	1
за ним	1	1
в своей	4	3
как раз	4	3
развития с	2	1
форм и	1	2
но если	2	2
пиаже в	8	3
которые являются	1	1
несомненностью констатировать	1	1
друг с	2	2
означает не	1	1
в основе	3	3
на других	1	1
мы тем	1	1
этих двух	2	2
как только	2	1
речь есть	1	6
возрасте ребенок	1	1
из ее	1	3
что она	3	8
все более	1	1
как правило	1	1
между мышлением	5	3
в той	1	4
что если	2	2
что исследование	1	2
зависимости от	6	1
и что	8	6
ближе к	1	1
ибо он	2	1
мнению пиаже	1	1
и все	3	1
найденные нами	1	1
мы говорим	1	2
целого к	1	1
ребенок не	2	1
никто не	1	2
на этот	6	1
целом и	1	1
функции эгоцентрической	1	1
и речи	13	19
мышление и	3	2
бы мы	2	1
и заключается	1	3
которое мы	3	2
тем что	2	9
как две	1	1
и онтогенетического	1	1
сам пиаже	6	1
в живой	1	1
что на	2	2
и о	1	3
раз навсегда	1	1
сомнений в	1	2
развитии мышления	5	2
ребенка так	1	1
после того	1	1
и фантазии	1	1
и значением	3	5
в нерасчлененном	1	1
исследований и	2	1
из которых	3	2
это положение	1	3
первом месте	1	1
что эта	6	6
в них	4	1
не обозначает	1	1
функций и	1	2
только не	1	11
основным и	1	1
по сути	1	1
мы приходим	1	1
место в	1	1
на деле	5	2
только имеет	1	1
не есть	1	4
на двух	3	2
объяснения в	1	1
в основу	1	1
этому поводу	3	3
что все	4	2
что связь	2	1
понятно что	2	1
не может	9	11
могут быть	2	2
которого мы	1	2
заключается основная	1	1
с психологической	1	1
речи у	6	1
связано с	1	1
деятельности ребенка	4	1
возраста но	1	1
мы видели	6	3
там где	6	1
к внутренней	5	6
социальной функции	3	1
сложном отношении	1	1
к пониманию	1	3
отнюдь не	2	1
ко всем	1	2
не могло	2	1
и решающее	1	1
вместе с	6	12
его мысли	4	2
ней в	2	1
и функциональной	1	1
а к	1	1
той ситуации	1	1
себя как	1	1
мы знаем	7	2
из своей	1	1
в том	33	18
в его	2	4
все равно	2	1
верно что	1	1
той и	2	3
с развитием	4	1
знал что	1	1
является общим	1	2
на всем	2	5
его речи	2	1
детском коллективе	1	1
от всяких	1	1
от внешней	5	6
и может	1	1
приводит к	5	4
ту сторону	2	1
заключение что	1	1
с ребенком	1	1
о том	9	4
речи в	6	27
между тем	1	1
случайна что	1	1
от того	2	1
внутреннего плана	1	2
моментов в	2	2
психологической стороны	1	1
есть ли	2	1
речи как	3	6
на вопрос	4	5
в виду	6	5
учение об	1	1
на то	6	4
который мы	1	2
бы с	3	2
в самой	3	3
ребенка к	1	2
во всей	5	2
с помощью	5	13
обратимся к	1	3
но сама	1	1
что между	2	2
в сферу	1	1
должны быть	1	4
позволяет нам	1	2
без которого	1	1
осмысленной речи	1	2
как мы	6	14
речи является	3	3
однако не	1	1
этот новый	1	1
также в	1	1
к которым	4	1
речи до	1	1
по мере	1	7
известно что	1	1
может быть	9	7
экспериментальные данные	1	1
находим в	1	2
и его	4	12
основной вопрос	1	1
не можем	3	4
тот самый	1	1
развития за	1	1
развития в	6	3
мышлению в	1	1
его мысль	2	2
на ту	1	1
речи эти	1	2
с таким	6	1
что как	3	1
и обратно	2	3
только тогда	2	1
уже говорили	3	1
внешней речью	1	3
как его	1	1
речи все	3	1
в отношении	6	2
речь таким	1	2
эту мысль	1	1
первостепенное значение	1	1
были бы	2	3
внутренняя речь	3	15
развития мы	1	3
речью в	2	3
между ребенком	1	1
вовсе не	6	2
она не	1	5
для всей	2	1
совпадают в	1	1
есть не	1	3
всякого реального	1	1
ребенка не	5	1
к ним	1	1
связанной с	1	1
себя из	1	1
или наоборот	1	1
это значило	1	2
в виде	1	1
с тем	1	5
я не	1	3
это есть	2	4
в случаях	1	1
понимая под	1	1
который в	4	1
переход к	1	1
за собой	2	1
из этого	1	2
речь является	1	3
интеллектом и	1	1
здесь не	1	1
детской речи	19	4
из других	1	1
той или	2	1
бы в	1	5
к которой	1	1
эти два	1	1
действительности но	1	1
от социальной	4	6
в известный	1	1
т.е по	2	1
которая является	1	1
в мышлении	2	2
своей мысли	1	1
от речи	4	8
отличие от	3	2
его к	2	2
сравнению с	5	8
до сих	1	3
она в	1	2
на пороге	1	4
последнее время	5	3
речью и	5	2
и самое	1	1
она становится	1	1
что отношение	1	1
и ко	1	2
для них	1	1
сказать что	6	8
и других	2	2
опытах келера	1	1
выводу о	2	1
одном и	1	1
слова которые	1	1
с и	4	1
контакта с	1	1
и второй	1	1
операцию шимпанзе	1	1
мы хотели	2	1
одно из	1	5
мы встречаемся	1	1
связаны между	1	3
нас к	2	6
что здесь	2	1
перед ним	1	1
в частности	6	1
как говорит	2	5
учения о	2	4
мы примем	1	1
предмет в	1	1
рассматриваться как	3	1
показывает что	1	2
на этой	2	1
ответ на	1	2
вопроса о	1	2
но ведь	2	1
со взрослым	1	1
и тем	2	6
того чтобы	12	19
во внимание	1	1
и при	1	2
существует не	1	1
в своих	1	2
только в	4	8
в смысле	1	6
речи мы	4	4
и значение	1	5
мышление ребенка	7	1
так сказать	1	1
другой стороны	1	1
удивительно поэтому	4	1
в этой	6	3
с рядом	1	1
зависимости в	1	1
из тех	3	1
отношению к	5	5
само по	2	1
является побочным	1	1
что уже	1	1
оторванное от	1	1
их развития	1	2
к выводу	6	3
внешняя речь	1	3
идет о	3	2
то и	1	4
психологии в	2	3
что еще	1	1
всяком случае	6	1
его с	2	3
совершенно особую	1	2
эта проблема	5	1
мысль ребенка	3	2
мысли взрослого	1	1
психологии не	1	1
к этому	4	2
этого мы	1	3
доказательство того	1	1
но для	2	2
самым замечательным	1	1
речи однако	1	1
как в	4	4
положение что	2	1
от этого	2	1
во всяком	7	2
она представляет	1	4
и не	7	18
что у	3	4
мы уже	6	3
но вместе	1	1
есть такая	1	1
и вообще	2	1
таким образом	14	23
свое значение	1	1
и речью	6	2
больше того	3	1
основных линий	1	1
ребенка от	2	2
ее к	1	1
совершенно понятно	1	1
показывают что	1	2
чему приводит	1	1
ребенком и	2	1
он как	2	1
детской мысли	7	2
внутренней речи	5	67
тогда когда	5	5
весь ход	1	1
ребенка и	4	8
речевому мышлению	1	2
одно и	1	3
ее развития	1	2
уже в	5	2
возникает из	4	6
возникает тогда	1	1
и после	1	1
и логические	1	1
природе и	1	2
это и	1	4
к действительности	8	2
и мышления	3	1
подвести итоги	1	1
ростом и	1	1
не только	15	24
по аналогии	1	1
окружающими его	1	1
он не	7	3
для его	1	1
он хочет	1	1
смысле этого	3	3
что каждая	2	1
ли у	1	1
ребенка в	10	1
в самых	1	1
все эти	3	6
мысль на	1	1
еще на	1	1
для всего	2	1
в данном	3	5
одним словом	1	1
факта что	1	1
к анализу	1	1
ребенка является	1	3
на основной	1	1
до момента	1	1
что наша	1	1
и потому	1	3
слова в	1	5
случае не	2	2
два момента	1	1
с самого	1	7
и плод	1	1
в их	2	2
на структуру	1	1
в самое	1	1
аналогии с	1	1
мы находим	6	3
не были	1	1
нам о	1	2
того в	1	1
речь не	2	5
из области	1	1
в себе	2	9
нашему мнению	1	2
с той	1	1
и он	1	2
что является	1	1
эгоцентрической речи	13	91
является основным	1	1
между ними	1	3
как на	1	6
и теоретически	1	2
мышления у	1	1
в словах	1	1
социального целого	1	1
как известно	6	2
к тому	7	7
с их	2	1
мышление но	1	1
оно является	1	1
психологии как	1	1
на основе	7	1
начале развития	2	3
вопросов о	1	1
таким же	3	1
как показывают	2	1
авторов и	1	1
исследования и	1	3
и этот	1	1
о речи	2	1
в уме	1	2
перед нами	2	2
из опытов	1	1
одну существенную	1	1
одной стороны	7	5
развития детской	2	1
за шагом	1	1
раньше чем	2	1
говорили выше	2	2
из них	3	1
мысли в	1	9
ничем не	3	1
и для	2	5
с другом	2	2
деле если	1	1
виде речи	1	1
остается на	1	1
самое что	2	2
быть может	2	1
в области	1	4
внутреннюю речь	1	12
до конца	1	5
оба полюса	1	1
гласящего что	1	1
выше и	1	1
вообще и	1	1
в переводе	1	1
отличается от	1	3
мышления если	1	1
по представлению	1	1
у ребенка	15	9
задачей доказать	1	1
нам думается	3	1
увидим ниже	2	1
ступени развития	1	1
по пути	2	1
по себе	7	3
и внешних	1	1
мышлении ребенка	2	1
и является	1	3
возможным это	1	1
переходит к	1	4
в непосредственной	1	1
онтогенетического развития	2	1
привести к	1	3
на первом	1	2
он сам	3	1
целый ряд	2	4
с ним	3	3
трехлетнего ребенка	1	1
речи которая	2	2
к его	2	2
же самое	2	5
но на	3	1
слова как	1	5
образом мы	1	1
на все	2	1
к мысли	1	4
стороны мы	1	1
что высказано	1	1
а в	4	2
тому что	1	9
мы полагаем	1	1
с речью	2	1
позже и	1	1
всего в	1	2
мы вправе	1	3
представляет собой	2	19
стремились показать	1	3
и тогда	2	1
помощью этого	1	1
и внешней	1	1
видим в	2	1
своей природе	1	4
свести к	2	1
объяснения того	1	1
и должно	1	1
судить о	2	1
и отношение	1	1
зрения того	1	1
речи от	2	5
речи таким	1	2
этого фактора	1	1
ребенка как	3	2
во внутреннюю	1	4
в поведении	2	1
вещь и	1	1
в своем	9	1
на которой	2	1
является в	1	5
стороны и	2	4
одного из	1	2
ребенка мы	1	1
в нашем	1	4
но с	2	2
пиаже но	1	1
учении о	5	6
в ходе	1	12
области психологии	1	1
речевое мышление	1	2
эгоцентрическая речь	10	28
не по	1	4
от друга	2	2
к другу	1	2
его мышления	1	1
которые в	1	2
данный момент	1	1
на одной	2	1
и психологического	2	3
структура и	1	1
вопрос всего	1	1
с которыми	1	2
с несомненностью	2	2
возможности для	1	1
мы стремились	1	2
теории пиаже	8	2
идет по	1	1
речи с	5	7
в двух	1	1
огромную роль	1	1
в психологии	1	2
