2gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_2gram
свою силу	1	1
т.е от	1	2
детской психики	1	1
все же	3	6
его в	2	2
если сопоставить	1	1
по нашему	1	1
между которыми	1	2
подобно тому	4	1
что развитие	8	1
все не	3	1
так точно	4	1
тех и	1	1
в развитии	28	10
кроме того	1	1
с необходимостью	5	2
которым мы	1	1
иначе как	2	6
взрослого таким	1	1
нашего исследования	1	5
не является	5	3
понимании отношений	1	1
до лет	3	1
в известном	8	2
то что	26	24
устной речи	24	3
для развития	6	1
языка так	1	1
тому же	2	1
раньше овладевает	1	1
или на	1	1
несмотря на	1	2
мышления и	4	9
связи с	3	4
эти вопроса	1	1
из двух	1	3
и которые	1	2
между собой	13	6
то время	4	2
и той	1	2
речи к	2	5
психологической природы	2	5
двух противоположных	1	1
того почему	1	2
пиаже в	3	3
которые являются	2	1
совершенно иначе	1	1
речь есть	3	6
этом случае	3	14
все более	1	1
всего этого	1	1
не путем	1	1
возраста и	2	2
мы говорим	2	2
никто не	2	2
речь отличается	1	1
из которых	3	2
только начинается	2	1
мы приходим	1	1
не есть	4	4
объяснения в	1	1
меру чего	1	1
могут быть	4	2
позволяет нам	1	2
и обобщенный	1	1
с устной	2	1
самым решающим	1	1
в его	11	4
все равно	2	1
происходит не	1	1
является общим	1	2
прежде чем	1	2
и может	3	1
отношение к	11	2
от пут	1	1
который мы	2	2
еще в	3	1
есть только	1	2
к которым	2	1
по мере	2	7
не можем	1	4
в лет	1	2
на ту	1	1
и изменения	1	1
были бы	1	3
внутренняя речь	7	15
вовсе не	2	2
всего на	1	1
между двумя	3	3
момент когда	2	1
к ним	2	1
стороны это	1	1
никакие отношения	1	1
переход к	3	1
за собой	1	1
ребенка развитие	1	1
из этого	2	2
и стремились	1	1
нам факты	1	1
бы в	4	5
одного предмета	1	1
сравнению с	5	8
недоразумений и	1	1
иначе чем	1	2
связаны между	3	3
перед ним	1	1
учения о	2	4
ответ на	3	2
так сказать	1	1
другой стороны	2	1
отношению к	12	5
что уже	1	1
к выводу	1	3
то и	2	4
больше кроме	1	1
к этому	3	2
нас вопрос	1	2
но для	1	2
и сама	1	1
и не	12	18
со всеми	2	2
факты из	1	1
таким образом	19	23
по своему	3	9
и речью	1	2
ребенок должен	1	1
тогда когда	5	5
тем что	5	9
одно и	1	3
с теми	1	1
и мышления	1	1
функциональном отношении	1	1
смысле этого	1	3
области развития	1	1
двух упомянутых	1	1
все эти	4	6
в данном	1	5
факта что	2	1
оказывается не	2	1
с самого	5	7
в прошлом	1	1
этим последним	1	1
мы находим	1	3
что является	2	1
случае и	1	1
нашему мнению	1	2
в одинаковой	2	3
проистекает из	4	3
на его	2	2
как известно	4	2
перед нами	1	2
можем не	1	2
говорили выше	1	2
мысли следовательно	1	1
слова для	1	1
в неразрывной	2	1
деле если	1	1
которые возникают	1	2
до конца	3	5
последствий для	1	1
отличается от	1	3
психических функций	13	1
в первом	3	3
и уже	1	1
одинаковым способом	1	1
развитие а	1	1
слов и	2	2
помощью этого	1	1
своей природе	3	4
и отношение	2	1
от низших	1	1
экспериментальных понятий	1	1
мысль которая	1	1
в своем	5	1
развития по	1	1
стороны и	2	4
одного из	1	2
решение вопроса	1	1
в нашем	1	4
иного кроме	1	1
но она	1	1
пиаже но	1	1
из слов	1	1
оно было	1	1
выше но	1	1
речи с	2	7
в психологии	1	2
первом случае	1	3
детского мышления	4	4
как и	8	15
должен был	1	1
но которые	1	1
степени если	1	1
на котором	1	3
к самым	1	1
речи или	1	3
чтобы изучить	1	1
лучшем случае	4	2
на более	1	1
и в	16	26
но не	10	3
одновременно с	1	1
и будет	1	1
развитие смысловой	1	4
речи то	2	4
для нас	1	2
является всегда	1	1
по существу	3	1
если попытаться	1	2
речью это	1	1
рабочей гипотезы	1	1
новой психологии	2	5
с этим	3	2
но это	3	3
самое существенное	1	1
процесс развития	2	2
слов в	1	1
и образование	1	2
различие в	1	1
друг другу	2	3
ее в	3	8
же в	2	1
и развитием	14	1
согласно которому	1	1
это сделал	1	1
по сходству	1	1
в заключение	1	1
это не	4	3
ничего иного	1	1
поэтому мы	1	2
здесь в	1	1
мысли к	3	11
в равной	1	1
но он	7	2
должно быть	8	2
к объяснению	2	1
функции и	3	4
это значит	5	1
того как	5	2
представляется как	1	1
нам остается	1	1
казалось бы	4	2
прежде всего	3	7
к овладению	4	1
мере как	2	2
шаг за	1	1
включает в	3	1
ребенка есть	1	2
ребенок раньше	3	1
по всем	1	1
в зависимости	2	1
это единство	1	2
что наконец	1	1
мысль что	4	1
психологического развития	2	1
в образовании	2	1
в деятельности	5	1
интересующему нас	2	2
в результате	4	1
один этот	1	1
когда ребенок	3	2
и наконец	1	4
житейскими понятиями	2	1
части в	1	1
наоборот в	1	1
не что	1	1
того факта	2	1
все что	2	6
с этой	4	5
мы попытались	1	2
когда это	1	1
об этом	1	3
в лучшем	3	2
деятельности и	1	3
этого вопроса	3	1
внутренней и	1	2
а во	1	1
пороге школьного	4	4
самого исследования	1	2
в совершенно	2	1
развитие и	3	1
а только	4	1
и таким	1	1
совпадает с	2	3
в первую	1	1
особых закономерностей	1	1
нами гипотезы	1	6
что ребенок	11	5
и есть	7	2
эгоцентризма как	1	1
самом деле	3	6
отношения в	1	1
именно что	1	1
другой а	1	1
что представляет	2	1
представляется в	1	2
выяснить в	1	2
например в	1	1
функций к	2	1
психологию в	1	1
то же	8	8
этот факт	1	2
ее из	1	1
указывает только	1	1
нельзя сказать	1	1
мы могли	7	6
своего развития	6	1
знания о	1	1
это с	1	1
значение и	1	2
в контакте	1	1
в свете	4	4
в опытах	1	1
и произвольности	2	1
всем протяжении	2	4
мы видим	4	3
представляется нам	1	3
поэтому что	1	1
такие же	1	1
но мы	5	3
внутреннее строение	1	1
но при	2	1
точку зрения	1	2
осмысленного слова	1	2
для структурной	1	2
к этой	3	2
эти процесса	1	1
не совпадает	2	3
один из	1	2
в действительности	3	2
и поэтому	2	1
экспериментального исследования	3	1
ясно что	1	1
отношения к	2	2
с точки	9	21
ходе развития	2	7
чем перейти	1	2
с письменной	1	1
же мере	5	5
эгоцентризм ребенка	1	1
этой последней	2	1
по кругу	1	1
но в	6	4
благодаря этому	2	2
это мы	2	2
не имеет	4	2
чем слово	2	2
сих пор	3	3
у детей	2	1
речь или	1	1
психологической функции	1	1
тем не	1	3
исследования является	1	1
совершенно правильно	1	1
о которых	1	2
такая же	1	1
в другом	6	1
речь ребенка	3	8
внешнем проявлении	1	1
образования понятий	1	1
в котором	2	4
но прежде	1	1
представление об	1	1
для него	5	3
пиаже и	2	2
к высшим	2	1
других условиях	1	1
свою очередь	3	2
месте должно	2	1
языка но	1	1
можно было	5	2
и это	1	1
мы его	4	1
что мысль	3	1
феноменов и	1	1
развития понятий	1	1
мы ввели	1	1
связь с	1	1
и непосредственно	1	1
речи между	1	1
психологической мысли	1	1
ее функций	1	1
в состоянии	4	1
речи по	1	2
самых сложных	1	1
ничего больше	1	1
возможность не	1	1
даже с	1	2
этих связей	1	1
таком понимании	1	1
самой себе	2	1
от нее	1	2
заключение на	1	1
исследование не	1	1
при таком	1	1
речь при	2	1
и от	2	4
как совершается	1	1
из того	11	3
совершается как	1	1
переходе от	1	3
в одном	3	1
иное как	1	1
дорогу к	1	1
той же	4	8
иначе говоря	1	1
прямо не	1	1
интересующий нас	1	3
друг от	4	2
в начале	1	5
речь для	1	14
нашего сознания	1	1
друг с	7	2
установленный пиаже	1	1
этих двух	3	2
как только	1	1
и больше	1	2
как правило	1	1
в той	6	4
все развитие	1	1
связывается с	1	1
и все	1	1
как обобщение	1	1
на этот	4	1
и заключается	1	3
в устной	3	5
и о	1	3
интеллектуальные функции	1	1
первый и	2	1
грамматическими и	1	1
что эта	3	6
в них	2	1
функций и	5	2
предполагает наличие	2	1
может стать	1	1
самый характер	1	1
понятия не	3	1
из наших	1	1
старой психологии	1	2
а исследование	1	1
если не	1	1
устную речь	1	1
там где	1	1
к внутренней	3	6
ко всем	1	2
можно легко	1	2
развития значений	1	1
мысли от	2	2
в том	18	18
мы знаем	3	2
двух речевых	1	3
происходит в	2	1
и синтаксических	1	1
с развитием	2	1
является ее	1	1
идет от	2	1
на всем	2	5
из всего	1	1
чем больше	1	1
от того	3	1
понятие в	2	1
на вопрос	5	5
эти особенности	1	3
развитие есть	2	1
что между	4	2
как мы	10	14
речи является	2	3
и обратно	1	3
как его	1	1
в отношении	9	2
эту мысль	2	1
и состоит	1	3
при письменной	2	1
речи исследование	1	1
то совершенно	1	1
есть не	2	3
ребенка не	3	1
что означает	1	1
в виде	1	1
рабочая гипотеза	1	2
место на	1	1
есть развитие	5	1
всякую возможность	1	1
на пороге	4	4
и ко	1	2
к самой	2	1
в своих	2	2
речи мы	3	4
мышление ребенка	3	1
их развития	5	2
чтобы понять	2	1
мысль ребенка	4	2
мысли взрослого	1	1
развития у	1	1
речи однако	1	1
всего школьного	1	1
думается нам	1	5
грамматика в	1	1
детской мысли	12	2
ребенка от	2	2
ребенка и	4	8
уже в	1	2
это и	3	4
мысли ребенка	4	1
по аналогии	1	1
ребенка в	5	1
только оно	1	1
также с	1	1
структуру слова	1	1
и потому	2	3
только мы	1	1
из области	2	1
свойств и	1	1
и он	1	2
как на	3	6
не произносится	1	1
с их	4	1
на основе	2	1
заставляет нас	1	1
за шагом	1	1
и те	1	1
из них	2	1
мере развития	1	4
мысли в	4	9
системы понятий	4	3
с другом	7	2
исключает всякую	1	1
в области	12	4
абстракции от	1	2
язык в	1	1
проявления и	1	1
целиком и	2	1
образом ребенок	2	1
у ребенка	9	9
и внешних	1	1
не менее	3	4
переходит к	1	4
еще не	4	4
привести к	1	3
на первом	1	2
он сам	1	1
представляют собой	2	1
к его	3	2
же самое	4	5
но на	1	1
в конце	1	4
и просто	1	1
на все	5	1
представляет собой	7	19
если все	1	1
есть процесс	2	1
которыми он	1	1
где они	1	2
с теоретической	1	2
в ходе	12	12
к другу	1	2
его мышления	1	1
возможно только	1	2
теории пиаже	3	2
лет что	1	1
для того	14	18
ступени в	2	1
речи находятся	1	1
означает в	3	1
тому как	4	1
экспериментальным путем	1	1
вывод что	2	2
в самом	4	9
ожидать что	2	3
в то	5	3
никогда не	5	4
речи если	1	3
так же	15	14
этого понятия	1	2
тот и	1	1
без всякого	1	1
это сказывается	1	1
так что	4	4
приводят к	2	2
вопроса не	1	1
внутренней природе	1	1
не в	6	4
второй серии	1	2
нашу мысль	1	1
большей мере	1	1
есть в	1	3
и во	1	4
сказанного выше	2	1
как это	8	5
для ребенка	3	2
нами в	2	4
отношении к	1	1
что этот	1	5
речь в	3	4
лишь в	1	2
что оба	2	1
могут существовать	1	1
в мысли	6	3
совершенно особая	1	1
исходя из	1	1
через которые	2	1
момент усвоения	1	1
осознания и	4	2
и памяти	4	1
для этого	1	3
пиаже который	1	1
и т.д	4	1
нам возможность	1	1
которую мы	2	1
факта а	1	1
памяти и	4	1
как бы	5	6
в процессе	13	5
эта речь	1	8
и развития	12	1
обоих случаях	1	1
из отдельных	1	1
к совершенно	2	1
выводу что	1	2
а с	2	1
совершенно одинаковым	1	1
этих особенностей	1	1
наших опытах	1	1
он может	3	1
оно имеет	2	2
речи ребенок	3	3
во внутреннем	1	1
мы можем	6	3
имеет место	2	4
от его	1	1
этой точки	4	4
смысле можно	1	2
в целом	4	5
в общей	1	1
такого понимания	1	1
что не	1	2
во второй	2	5
что эти	2	3
а не	10	6
этот вопрос	6	1
собой не	1	1
значит что	5	1
если мы	7	5
время как	4	2
в меру	4	7
сделать еще	1	1
каким образом	1	1
одним из	2	2
как же	1	1
и делает	1	2
и ее	1	2
говорит что	5	2
развития не	1	1
и дифференциации	1	1
мы поясним	1	1
только одно	1	2
сознания поэтому	1	1
значений слов	4	3
высшей степени	2	1
своей звучащей	1	1
по своей	3	10
могли бы	6	5
мы говорили	2	2
если в	3	4
с ее	1	2
и другое	4	3
они не	3	1
что оно	6	4
содержится в	3	1
при помощи	1	1
деятельность ребенка	1	1
современной психологии	2	1
это было	1	1
пиаже как	5	1
оно может	1	1
чем мы	1	1
является не	2	2
связана с	1	3
речевой деятельности	1	6
вот почему	3	1
в центре	2	1
по способу	1	1
все основные	3	1
ребенок в	5	2
не станем	2	1
что же	1	2
когда подлежащее	1	1
этих моментов	1	1
протекает в	1	1
и их	4	5
столь же	2	2
между обоими	5	1
ее от	1	2
в эгоцентризме	2	1
вопрос о	12	6
исследование показывает	5	2
в которой	5	11
одной и	1	2
к нему	3	3
во внутренней	1	2
ничего не	5	2
отношений и	1	1
этих отношений	1	1
том числе	1	1
что они	5	10
в анализе	1	1
вообще отношения	1	1
не возникает	1	1
является более	1	1
по поводу	2	1
отношений в	4	1
только потому	1	3
еще один	1	1
своему значению	1	2
но только	2	3
это слово	1	1
к другим	1	1
речи не	4	5
не до	2	2
самого пиаже	2	1
том же	1	2
в сущности	13	9
всех высших	2	1
или иной	1	1
с ней	1	2
и здесь	2	2
показать что	3	4
самого начала	5	7
максимально развернутую	1	1
во втором	1	3
как по	1	1
еще ни	1	1
при этом	4	1
того что	16	14
отношение между	4	4
и там	1	1
в форме	1	1
подлежащее и	1	1
зеркальное отражение	1	1
у него	6	1
процесса развития	2	1
что иное	1	1
в этих	3	2
сама по	4	1
что его	1	2
естественно что	2	3
в момент	2	4
то его	1	1
мере чем	1	2
только по	1	3
возникающих в	1	1
форм обобщения	2	1
с житейскими	1	2
себе что	1	1
входит в	1	2
как часть	1	1
в слове	1	11
не сумел	1	1
все три	1	1
что это	1	6
находятся в	2	1
этой области	1	1
речи но	2	11
и другие	2	1
еще более	5	1
как хотя	1	1
друг к	1	1
должны сделать	1	1
с которым	1	1
в настоящей	1	1
применительно к	1	1
в одну	1	2
письменная речь	22	2
пиаже не	1	1
в собственном	1	3
же правом	3	1
она есть	1	1
должны предположить	1	1
и постепенное	1	1
положения что	3	1
для другого	2	1
мы имеем	1	1
к другому	1	3
речи для	1	25
что различные	1	1
и наши	1	1
привел к	1	1
два независимых	2	1
это понятие	2	1
что при	1	2
его и	3	2
так и	7	3
зрения не	1	1
речи есть	2	3
проходит через	1	1
тем самым	8	8
но как	3	1
чтобы сделать	2	2
вывод из	1	1
как для	1	2
речь по	2	4
и относящиеся	1	1
речи можно	1	4
в высшей	2	1
чем к	1	1
не иначе	2	2
если бы	8	5
к которому	4	1
в обоих	1	1
силу этого	1	1
нельзя допустить	1	1
совпадали бы	1	1
сложный процесс	1	1
как раз	1	3
форм и	2	2
развитие его	1	1
научных понятий	21	2
что понятие	1	1
что она	2	8
что если	4	2
о чем	2	4
и что	12	6
его элементы	1	1
обобщение и	1	1
сам пиаже	3	1
протяжении школьного	2	1
себя и	2	2
после того	1	1
