4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part7_wordlist_4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part5_wordlist_4gram
нельзя сказать где кончается	1	1
в том числе и	2	2
мы видим что в	1	1
есть не что иное	1	1
начала и до конца	1	2
иногда бывает трудно провести	1	1
и целый ряд других	1	1
в конце xv века	1	1
с начала и до	1	2
конце xv века эта	1	1
в доме де баше	3	2
не подлежит конечно никакому	1	1
на другой день после	1	1
не что иное как	1	1
подлежит конечно никакому сомнению	1	1
но на самом деле	1	1
во время пира в	1	1
на самом же деле	1	1
в четвертой книге в	1	1
был в то же	1	1
благоговения и страха божия	4	1
в то же время	9	9
друг рабле этьен доле	1	1
то же время и	1	1
изнанка и низ официальной	1	1
в отрыве от целого	1	1
дело в том что	2	2
мы уже говорили что	1	1
в средние века и	1	1
пантагрюэль и его спутники	1	1
но в то же	5	3
то же время в	1	1
