3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_3gram
мы имеем и	3	1
не только в	4	2
есть противоречие но	1	1
у народов не	1	1
ниже когда мы	1	1
чтобы ответить на	1	1
в египте в	2	1
в греческой мифологии	1	1
о том что	4	2
и деревья и	1	1
на то что	1	3
выше когда речь	1	1
и то что	1	5
мы видим в	1	1
вместе с тем	3	1
что иное как	1	3
в этом случае	6	3
с представлением о	2	2
и пр есть	1	1
власть над животными	1	3
в том числе	1	1
как и в	2	1
и вместе с	1	1
здесь мы имеем	4	1
имеем и в	3	1
в сказке сказать	1	1
таким образом и	2	1
в точности соответствует	1	2
происходит потому что	1	1
уже видели как	1	1
на небо к	1	1
интересен тем что	1	1
на коня и	1	1
в сказке в	1	1
тридесятое царство в	2	1
что и в	2	1
более древнее и	1	1
же как у	2	1
мы видели что	3	3
тех случаях когда	3	2
мы имеем в	4	2
но он же	1	1
он земное существо	1	1
в зависимости от	1	1
в тридесятое царство	1	3
на том что	1	1
может быть решен	1	1
но и в	2	1
и т д.<неи	2	3
лучше понять этот	1	1
и в сказке	3	1
и не может	1	1
представления о природе	1	3
мы видим и	1	1
не что иное	1	3
же как и	1	4
там где нет	1	1
что мы видим	1	1
в свете сравнительных	1	1
и наш сказочный	1	1
чем речь будет	1	1
в греческом мифе	2	2
в то время	3	1
т д но	1	1
отсюда видно что	2	1
не потому что	1	1
животными и что	1	1
что ни вздумать	1	1
точно таким же	1	1
в своей работе	1	1
знает что он	1	1
только одна сторона	1	1
в иное царство	5	6
свете сравнительных материалов	1	1
тем не менее	1	2
нам необходимо установить	1	1
но вместе с	1	1
мере того как	1	1
в русской сказке	6	2
сказка не сохранила	1	2
например в северной	1	1
а именно к	1	1
и то же	1	1
так же как	1	12
этот случай показывает	1	2
он бежит от	1	1
как мы видим	1	1
предстал перед нами	1	1
в сказке он	1	3
с другой стороны	8	4
на передний план	1	1
вместе с конем	2	1
случай интересен тем	1	1
т д в	1	1
время как он	1	1
в подземный мир	1	2
в загробном мире	1	1
в тех случаях	3	2
между героем и	1	1
в сказке о	3	3
за тридевять земель	3	1
в сказке эти	1	1
это приводит нас	1	3
не могло быть	2	1
можем предположить что	1	1
и при помощи	1	1
в сказании о	2	1
это только одна	1	1
смысле этого слова	1	2
этот случай интересен	2	1
же представление имеется	1	1
мы можем предположить	1	1
т д мы	1	2
в данном случае	3	3
он показывает что	1	1
в этих случаях	1	7
но все же	2	4
знаем что в	1	1
есть не что	1	1
к этой же	1	1
можно возразить что	1	1
видим и в	1	1
с этой стороны	1	2
и в особенности	1	1
и более поздний	1	1
что у него	1	1
о чем говорилось	1	1
так и в	1	2
но так как	3	1
можно сказать что	1	1
предположить что и	2	1
boas неи в	1	1
ни вздумать ни	1	1
его связь с	1	1
можно предположить что	1	3
с переходом на	1	2
т е в	2	3
как мы видели	2	3
точно так же	2	5
у сибирских народов	1	1
в сказке герой	2	2
мы рассмотрим сперва	1	1
чтобы лучше понять	1	1
русская сказка знает	1	1
в египетской религии	1	1
этом случае совершенно	1	1
таким образом мы	1	1
мы уже видели	3	1
приводит нас к	2	4
даже в тех	2	1
в русских сказках	1	2
потому что он	2	1
т д здесь	1	1
в которых это	1	1
когда мы рассмотрим	1	1
в других случаях	1	1
на задний план	1	2
до сих пор	4	5
аф вар в	2	1
и в античности	1	1
что сказка отражает	1	1
очень наивно но	1	1
его в страну	1	1
неи в этом	2	1
в главе о	1	2
так как он	2	2
случай мы имеем	2	1
из иного мира	1	1
и луга и	1	1
есть одно и	1	1
в древнем египте	1	1
некоторых случаях это	1	2
все эти черты	1	1
о чем речь	1	2
после того как	2	2
в одну ночь	1	1
выше мы видели	1	2
независимо от того	1	1
народов не знающих	1	1
жизнью и смертью	1	1
совершенно таким же	1	1
здесь еще не	1	1
совершенно ясно он	1	1
но это только	1	1
по всему миру	2	1
и те же	1	1
имеет связь с	1	1
на этот вопрос	1	2
нас к пониманию	1	1
это происходит потому	1	1
он весь на	1	1
такое же представление	1	2
друг на друга	1	1
представлением о смерти	1	1
в общих чертах	1	1
то время как	3	1
которых надо умилостивить	1	1
по мере того	1	1
иное царство поэтому	1	1
вздумать ни взгадать	1	1
одно и то	1	1
подобно тому как	1	1
совершенно ясно что	1	1
между небом и	1	1
не может быть	3	4
и др в	1	1
в тридесятое государство	2	1
мы уже знаем	2	1
примеры показывают что	1	1
в северной америке	2	1
потому что мы	1	1
случай показывает что	1	1
сказке эти случаи	1	1
о том как	3	1
в сказке это	1	2
и т д	8	24
царства мертвых в	1	1
в некоторых случаях	2	3
и знает что	1	1
но даже в	1	1
на том свете	4	1
юношей и девушек	1	1
небом и землей	1	1
все тех же	1	1
неи этот случай	1	1
но мы уже	2	1
из тридесятого царства	1	2
и тем самым	1	1
в иной мир	1	6
между человеком и	1	2
из синя моря	1	1
в мексиканском сказании	1	1
понять этот мотив	1	1
