4gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_4gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_4gram
иначе обстоит дело с	1	1
здесь можно было бы	1	1
неи с другой стороны	1	1
таким образом и эти	1	1
с этой точки зрения	1	1
это еще не означает	1	1
если бы она не	1	1
в тех случаях когда	1	3
типа амур и психея	1	1
в то время как	2	3
есть не что иное	1	1
же можно сказать о	1	1
но вместе с тем	1	1
и т д здесь	1	1
случай мы имеем в	2	2
не только то что	1	1
мы можем указать на	1	1
может быть поставлен вопрос	2	1
в том что герой	1	1
мы можем предположить что	4	1
а через некоторое время	2	1
точно так же в	1	1
не что иное как	3	1
но это еще не	1	1
точно так же как	1	1
связано с охотой как	1	1
мы имеем и в	2	3
рассмотрим несколько относящихся сюда	1	1
приходит к заключению что	1	3
но в таком случае	1	1
сказках типа амур и	1	1
до сих пор не	1	1
таким образом мы можем	1	1
но это далеко не	1	1
в сказках типа амур	1	1
мы видим в сказке	1	1
имеем в русской сказке	1	1
уже видели выше таким	1	1
и т д в	1	1
мы уже знаем что	1	2
относящихся сюда случаев в	1	1
несколько относящихся сюда случаев	1	1
мы уже видели выше	2	1
но в некоторых случаях	1	1
то же можно сказать	1	1
видели выше таким образом	1	1
с одной стороны он	1	1
еще не означает что	1	1
можно предположить что и	1	1
основан страх перед мертвецами	1	1
