3gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_3gram
развития понятия в	1	1
школьного обучения в	1	1
ином отношении к	1	1
в современной психологии	1	1
для того чтобы	5	8
развитие научных понятий	5	6
в частности научных	2	1
на то что	4	4
проделываемого научными понятиями	1	1
этой точки зрения	4	1
мы видим в	2	2
что иное как	1	1
на первый план	4	1
и отношений последовательности	1	1
на самом деле	1	1
могли бы сказать	2	2
становится непонятным каким	1	1
вопрос о том	1	1
не только не	5	2
как и в	1	1
и в силу	1	1
наличии соответствующих программных	1	1
чем в житейских	1	1
усваивает слово цветок	1	1
с помощью которого	2	1
если принять во	1	2
которые могут быть	1	1
не иначе как	1	4
первый из них	2	1
что и в	1	1
развитие спонтанных понятий	1	1
мы видели что	2	3
мы могли бы	9	9
в зависимости от	1	5
одного и того	5	4
в том смысле	2	2
нуждается в пояснении	1	1
этим понятием в	2	1
их синтеза и	1	1
том что мы	1	2
в том что	31	19
которые существуют между	1	2
развития ребенка в	1	2
том что развитие	1	1
и от частного	1	2
естественно возникает вопрос	1	1
и научного понятий	1	1
области научных понятий	1	3
ступень в развитии	3	4
показывает что в	1	1
возрастном этапе показал	1	1
слово цветок чем	1	1
так же как	5	6
по своему значению	3	1
отношение слова к	1	2
на этой стадии	1	2
том что те	1	1
более сложных и	1	1
раньше чем он	1	1
в отличие от	2	1
не совпадают друг	1	1
в процессе развития	1	1
ребенок приходит к	2	1
на каждой возрастной	1	1
созревающих чем категория	1	1
научного понятия и	1	1
частного к общему	2	2
мы видим таким	4	1
в спонтанных понятиях	1	2
приводят нас к	1	1
но так как	2	1
том числе и	2	1
житейских и научных	2	6
со спонтанными понятиями	1	1
в собственном смысле	7	1
каждой возрастной ступени	1	1
с самого начала	1	7
в самом деле	6	1
обучения в развитии	1	1
стоят в ином	1	2
в настоящей главе	1	1
сравнению с тем	1	1
в научном мышлении	1	1
таким образом является	1	1
с точки зрения	11	10
может быть в	1	1
системе научных знаний	2	1
в этом смысле	8	2
причинно-следственных отношений и	1	1
самых основных закономерностей	1	1
частности научных понятий	1	1
после того как	1	1
значение слова или	1	1
потому что и	1	1
сохраняет свою силу	1	2
лежащие в основе	1	1
что развитие научных	3	1
высших психологических функций	1	1
и житейских понятий	1	5
что и хотя	1	1
и в отношении	2	1
понятия вообще не	1	1
в детской мысли	1	1
что обучение должно	1	3
пути развития проделываемого	1	1
руки ключ к	2	1
о том как	1	1
в каком отношении	1	1
другой раз в	1	1
остановиться на этом	1	1
опыты показали что	1	1
опережает развитие спонтанных	1	1
что в момент	1	1
только в отношении	1	1
заключается в том	14	5
в развитии мышления	1	1
возникает вопрос в	1	1
как показывает исследование	1	6
нового по сравнению	1	2
на одном возрастном	1	1
это означает что	1	2
в процессе обучения	4	7
не только в	1	1
особенности детского мышления	1	1
и того же	5	4
что в силу	1	1
на каждом шагу	6	1
рабочей гипотезы относительно	1	1
моментов в образовательном	1	1
в детском возрасте	2	1
и научные понятия	1	3
в мышлении ребенка	6	2
именно то что	2	1
спонтанных понятий ребенка	1	4
тот факт что	1	1
с первого взгляда	3	1
ребенка в частности	1	1
на одном и	1	1
в образовательном процессе	2	1
мышления и к	1	1
общего к частному	2	2
когда мы говорим	1	2
же как и	4	1
развития научных понятий	8	5
он пользуется этим	1	1
мышления на его	2	1
в экспериментальном исследовании	1	1
этапе показал что	1	1
в ходе обучения	1	2
понятий у школьника	1	1
на высшую ступень	2	2
понятия стоят в	1	1
в развитии понятий	2	5
понятия усвоенные ребенком	1	1
в свою очередь	2	1
спонтанных и неспонтанных	1	1
не могли не	1	1
обрывающихся на словах	1	1
по отношению к	1	10
с другой стороны	8	2
же ребенка обнаруживают	1	1
ни на один	1	1
это мы видим	1	2
того что ребенок	1	1
нашей рабочей гипотезы	3	1
это приводит нас	1	1
это не может	1	2
в приведенном выше	1	1
и том же	1	2
на словах потому	1	1
или значений слов	1	1
образовательном процессе развитие	1	1
у ребенка по	1	1
и во всех	1	1
научных и житейских	2	5
в ином отношении	1	1
вместо того чтобы	1	2
научных понятий мы	1	1
бы сказать что	3	2
заключается только в	1	2
точно так же	3	1
друг к другу	1	3
ничего принципиально нового	1	1
частному и от	1	2
мы знаем что	1	3
развития понятий в	1	1
том смысле что	1	2
и той же	4	3
образования понятий и	1	1
является как раз	1	1
у одного и	2	2
обучением и развитием	2	5
с тем что	3	2
тех связей которые	1	1
том что в	1	1
и становится непонятным	1	1
от общего к	1	2
не остановиться на	1	1
и отношения между	1	1
на данной ступени	1	3
показал что при	1	1
как бы в	1	1
своеобразного пути развития	1	1
научных понятий для	1	2
обучения и развития	4	5
началу школьного возраста	1	1
по внешнему виду	2	1
словах потому что	1	1
совпадают друг с	1	1
мы вправе рассматривать	1	1
спонтанные понятия ребенка	2	3
не может остаться	1	1
подобно тому как	2	1
развития понятий как	1	1
всей истории умственного	1	1
житейские понятия как	1	1
того что их	1	2
что научные понятия	6	4
неизмеримо более сложные	1	1
что те и	2	1
на известный уровень	1	1
понятие в собственном	2	1
возникает в мышлении	1	1
ребенка можно было	1	1
раньше усваивает слово	1	1
становится возможным только	2	1
мы видели уже	1	1
и тогда когда	2	1
одном возрастном этапе	1	1
в силе и	1	1
понятия не возникают	1	1
в известном отношении	1	1
внимание на то	1	1
что такое брат	2	1
всего нашего исследования	1	1
объяснения этого факта	1	1
не содержит в	1	1
то что в	1	1
к частному и	2	2
понятий не только	1	1
понятий так и	1	1
научных понятий не	1	2
не станем повторять	1	1
научные понятия развиваются	1	1
мы говорили что	1	1
друг с другом	7	5
и то что	4	2
от частного к	1	2
и других понятий	2	4
в том числе	2	1
умственного развития ребенка	6	2
мышления в частности	1	1
научными понятиями по	1	1
друг от друга	1	1
потому что в	1	1
те и другие	9	1
в основе этого	2	2
относится к тому	1	1
пути развития житейских	1	1
процессе развитие научных	1	1
той что давала	1	1
понятий но и	1	1
развития спонтанных понятий	1	1
мы имели возможность	2	1
соответствующих программных моментов	1	1
к тому что	1	7
развития житейских понятий	3	2
при наличии соответствующих	1	1
одной и той	4	3
по сравнению со	1	1
как житейские понятия	1	1
по сравнению с	3	14
не что иное	1	1
мы не станем	1	2
вместе с развитием	1	1
тот момент когда	1	1
в наших экспериментах	1	1
оно может быть	2	1
с помощью других	1	1
но вместе с	2	1
что вместе с	1	1
и ту же	1	1
и как бы	1	1
в связи с	3	2
житейские и научные	1	2
ту же самую	1	2
развитии научных понятий	2	3
связей и отношений	2	1
просто потому что	1	1
и у ребенка	1	1
самом деле как	1	1
на всем протяжении	2	1
во внимание что	1	1
в значении слова	1	1
чем категория причинных	1	1
спонтанных и научных	2	3
нам думается что	1	5
и научных понятий	4	7
научные понятия ребенка	2	2
оба эти процесса	1	1
кто не знает	1	1
с одной стороны	9	1
в уме ребенка	4	1
в этом отношении	7	3
особенности детской мысли	3	2
как мы видели	2	4
не видит того	1	1
что с помощью	1	1
то в чем	1	5
и т.д и	1	1
в житейских понятиях	1	1
первую очередь в	2	1
на этот раз	1	1
непонятным каким образом	1	1
категория противительных отношений	1	1
понятий научные понятия	1	1
едва ли не	1	1
как мы показали	1	1
научных понятий и	2	2
и должен быть	1	1
что при наличии	1	1
более элементарных и	1	1
содержит в себе	2	1
один и тот	7	1
с другом в	1	1
поздно созревающих чем	1	1
то что развитие	2	1
научных понятий опережает	1	1
только в том	2	1
в области научных	1	3
не в состоянии	1	2
научных понятий становится	1	1
то время как	1	5
процесса образования понятий	5	1
давала категория причинных	1	1
в настоящее время	2	1
экспериментального анализа и	1	1
с этой точки	4	1
не может быть	1	2
истории умственного развития	2	2
тогда когда мы	1	1
в развитии понятия	1	1
состоит в том	3	2
более поздно созревающих	1	1
в этой области	2	2
гипотезы относительно своеобразного	1	1
в меньшей мере	1	2
научные понятия не	2	1
особенностей детской мысли	2	1
только то что	1	2
понятий таким образом	3	1
не могут быть	2	2
можно было бы	5	5
мы встречаемся с	1	1
не может не	2	1
исключающих друг друга	1	1
ступени в развитии	5	2
к одному и	4	1
вместе с тем	3	2
мы имеем дело	1	2
