4gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_4gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part7_wordlist_4gram
на первый взгляд не	1	1
в исторической действительности это	1	3
но тем не менее	2	1
и в русской сказке	2	1
т д т е	1	1
и здесь можно усмотреть	1	1
вплоть до xix века	1	1
в то время как	2	3
этим создается почва для	1	1
начинается с того что	3	2
и т д то	1	1
тридевять земель в тридесятом	1	1
по мере того как	1	2
образом мы видим что	2	1
видим что сказка сохранила	1	1
все же еще не	1	1
ответ на этот вопрос	1	1
и т д т	1	1
таким образом мы видим	2	1
с того что царь	1	1
и посмотрим какую картину	1	1
царь объявляет всенародный клич	1	1
сказка начинается с того	2	1
мотив не может быть	1	1
но надо сказать что	1	1
что и в сказке	1	1
земель в тридесятом царстве	1	1
за тридевять земель в	4	1
так же как и	1	1
с другой же стороны	1	1
то и здесь можно	1	1
для нас не существенно	1	1
бы то ни было	1	2
уже выше мы видели	1	1
один и тот же	1	2
как мы увидим ниже	1	1
таким образом и здесь	1	1
но все это не	1	1
мы видим что сказка	1	1
это не совсем так	1	1
по отношению к сказке	1	1
не может быть понят	1	1
эти материалы показывают что	1	1
